variant,form,precision,blas_threads,P,lamb_helmholtz,batch,measured_batch,scaled,seconds,seconds_per_expansion
production_recurrence,recurrence,Float64,64,6,false,32,32,false,1.056990e-04,3.303094e-06
production_recurrence,recurrence,Float64,64,6,false,64,64,false,2.116070e-04,3.306359e-06
production_recurrence,recurrence,Float64,64,6,false,256,256,false,8.457680e-04,3.303781e-06
production_recurrence,recurrence,Float64,64,6,false,1024,1024,false,3.396569e-03,3.316962e-06
production_recurrence,recurrence,Float64,64,6,false,4096,2048,true,1.358323e-02,3.316218e-06
materialized,batched_operator,Float64,64,6,true,1,1,false,7.367840e-06,7.367840e-06
factored,batched_operator,Float64,64,6,true,1,1,false,8.334550e-06,8.334550e-06
materialized,batched_operator,Float64,64,6,true,2,2,false,1.452030e-05,7.260150e-06
factored,batched_operator,Float64,64,6,true,2,2,false,1.657510e-05,8.287550e-06
materialized,batched_operator,Float64,64,6,true,4,4,false,2.874000e-05,7.185000e-06
factored,batched_operator,Float64,64,6,true,4,4,false,3.303010e-05,8.257525e-06
materialized,batched_operator,Float64,64,6,true,8,8,false,5.751200e-05,7.189000e-06
factored,batched_operator,Float64,64,6,true,8,8,false,6.588280e-05,8.235350e-06
materialized,batched_operator,Float64,64,6,true,16,16,false,1.139340e-04,7.120875e-06
factored,batched_operator,Float64,64,6,true,16,16,false,1.313870e-04,8.211688e-06
materialized,batched_operator,Float64,64,6,true,32,32,false,2.346110e-04,7.331594e-06
factored,batched_operator,Float64,64,6,true,32,32,false,2.623330e-04,8.197906e-06
materialized,batched_operator,Float64,64,6,true,64,64,false,4.566070e-04,7.134484e-06
factored,batched_operator,Float64,64,6,true,64,64,false,5.248350e-04,8.200547e-06
materialized,batched_operator,Float64,64,6,true,256,256,false,1.822783e-03,7.120246e-06
factored,batched_operator,Float64,64,6,true,256,256,false,2.110414e-03,8.243805e-06
materialized,batched_operator,Float64,64,6,true,1024,1024,false,7.315438e-03,7.143982e-06
factored,batched_operator,Float64,64,6,true,1024,1024,false,8.448366e-03,8.250357e-06
materialized,batched_operator,Float64,64,6,true,4096,4096,false,2.926284e-02,7.144249e-06
factored,batched_operator,Float64,64,6,true,4096,4096,false,3.383660e-02,8.260890e-06
production_recurrence,recurrence,Float64,64,6,true,1,1,false,4.115330e-06,4.115330e-06
production_recurrence,recurrence,Float64,64,6,true,2,2,false,8.226750e-06,4.113375e-06
production_recurrence,recurrence,Float64,64,6,true,4,4,false,1.644590e-05,4.111475e-06
production_recurrence,recurrence,Float64,64,6,true,8,8,false,3.289080e-05,4.111350e-06
production_recurrence,recurrence,Float64,64,6,true,16,16,false,6.574240e-05,4.108900e-06
production_recurrence,recurrence,Float64,64,6,true,32,32,false,1.316770e-04,4.114906e-06
production_recurrence,recurrence,Float64,64,6,true,64,64,false,2.629440e-04,4.108500e-06
production_recurrence,recurrence,Float64,64,6,true,256,256,false,1.055923e-03,4.124699e-06
production_recurrence,recurrence,Float64,64,6,true,1024,1024,false,4.230084e-03,4.130941e-06
production_recurrence,recurrence,Float64,64,6,true,4096,2048,true,1.687695e-02,4.120350e-06
materialized,batched_operator,Float64,64,8,false,1,1,false,7.982690e-06,7.982690e-06
factored,batched_operator,Float64,64,8,false,1,1,false,6.458130e-06,6.458130e-06
materialized,batched_operator,Float64,64,8,false,2,2,false,1.582280e-05,7.911400e-06
factored,batched_operator,Float64,64,8,false,2,2,false,1.281910e-05,6.409550e-06
materialized,batched_operator,Float64,64,8,false,4,4,false,3.123060e-05,7.807650e-06
factored,batched_operator,Float64,64,8,false,4,4,false,2.555300e-05,6.388250e-06
materialized,batched_operator,Float64,64,8,false,8,8,false,6.195830e-05,7.744787e-06
factored,batched_operator,Float64,64,8,false,8,8,false,5.080740e-05,6.350925e-06
materialized,batched_operator,Float64,64,8,false,16,16,false,1.237520e-04,7.734500e-06
factored,batched_operator,Float64,64,8,false,16,16,false,1.016610e-04,6.353813e-06
materialized,batched_operator,Float64,64,8,false,32,32,false,2.463930e-04,7.699781e-06
factored,batched_operator,Float64,64,8,false,32,32,false,2.029520e-04,6.342250e-06
materialized,batched_operator,Float64,64,8,false,64,64,false,4.929860e-04,7.702906e-06
factored,batched_operator,Float64,64,8,false,64,64,false,4.058720e-04,6.341750e-06
materialized,batched_operator,Float64,64,8,false,256,256,false,1.981251e-03,7.739262e-06
factored,batched_operator,Float64,64,8,false,256,256,false,1.628909e-03,6.362926e-06
materialized,batched_operator,Float64,64,8,false,1024,1024,false,7.947284e-03,7.761020e-06
factored,batched_operator,Float64,64,8,false,1024,1024,false,6.538159e-03,6.384921e-06
materialized,batched_operator,Float64,64,8,false,4096,4096,false,3.178816e-02,7.760781e-06
factored,batched_operator,Float64,64,8,false,4096,4096,false,2.615558e-02,6.385640e-06
production_recurrence,recurrence,Float64,64,8,false,1,1,false,7.213750e-06,7.213750e-06
production_recurrence,recurrence,Float64,64,8,false,2,2,false,1.443610e-05,7.218050e-06
production_recurrence,recurrence,Float64,64,8,false,4,4,false,2.884820e-05,7.212050e-06
production_recurrence,recurrence,Float64,64,8,false,8,8,false,5.763420e-05,7.204275e-06
production_recurrence,recurrence,Float64,64,8,false,16,16,false,1.152270e-04,7.201687e-06
production_recurrence,recurrence,Float64,64,8,false,32,32,false,2.304530e-04,7.201656e-06
production_recurrence,recurrence,Float64,64,8,false,64,64,false,4.609960e-04,7.203062e-06
production_recurrence,recurrence,Float64,64,8,false,256,256,false,1.848682e-03,7.221414e-06
production_recurrence,recurrence,Float64,64,8,false,1024,1024,false,7.404356e-03,7.230816e-06
production_recurrence,recurrence,Float64,64,8,false,4096,2048,true,2.961283e-02,7.229696e-06
materialized,batched_operator,Float64,64,8,true,1,1,false,1.294030e-05,1.294030e-05
factored,batched_operator,Float64,64,8,true,1,1,false,1.476280e-05,1.476280e-05
materialized,batched_operator,Float64,64,8,true,2,2,false,2.550290e-05,1.275145e-05
factored,batched_operator,Float64,64,8,true,2,2,false,2.945040e-05,1.472520e-05
materialized,batched_operator,Float64,64,8,true,4,4,false,5.063810e-05,1.265952e-05
factored,batched_operator,Float64,64,8,true,4,4,false,5.860300e-05,1.465075e-05
materialized,batched_operator,Float64,64,8,true,8,8,false,1.013600e-04,1.267000e-05
factored,batched_operator,Float64,64,8,true,8,8,false,1.171500e-04,1.464375e-05
materialized,batched_operator,Float64,64,8,true,16,16,false,2.029710e-04,1.268569e-05
factored,batched_operator,Float64,64,8,true,16,16,false,2.344610e-04,1.465381e-05
materialized,batched_operator,Float64,64,8,true,32,32,false,4.063230e-04,1.269759e-05
factored,batched_operator,Float64,64,8,true,32,32,false,4.740510e-04,1.481409e-05
materialized,batched_operator,Float64,64,8,true,64,64,false,8.081080e-04,1.262669e-05
factored,batched_operator,Float64,64,8,true,64,64,false,9.375110e-04,1.464861e-05
materialized,batched_operator,Float64,64,8,true,256,256,false,3.239324e-03,1.265361e-05
factored,batched_operator,Float64,64,8,true,256,256,false,3.758659e-03,1.468226e-05
materialized,batched_operator,Float64,64,8,true,1024,1024,false,1.316975e-02,1.286109e-05
factored,batched_operator,Float64,64,8,true,1024,1024,false,1.505976e-02,1.470680e-05
materialized,batched_operator,Float64,64,8,true,4096,4096,false,5.189415e-02,1.266947e-05
factored,batched_operator,Float64,64,8,true,4096,4096,false,6.089936e-02,1.486801e-05
production_recurrence,recurrence,Float64,64,8,true,1,1,false,8.311610e-06,8.311610e-06
production_recurrence,recurrence,Float64,64,8,true,2,2,false,1.661820e-05,8.309100e-06
production_recurrence,recurrence,Float64,64,8,true,4,4,false,3.321730e-05,8.304325e-06
production_recurrence,recurrence,Float64,64,8,true,8,8,false,6.646280e-05,8.307850e-06
production_recurrence,recurrence,Float64,64,8,true,16,16,false,1.329500e-04,8.309375e-06
production_recurrence,recurrence,Float64,64,8,true,32,32,false,2.656590e-04,8.301844e-06
production_recurrence,recurrence,Float64,64,8,true,64,64,false,5.317690e-04,8.308891e-06
production_recurrence,recurrence,Float64,64,8,true,256,256,false,2.134588e-03,8.338234e-06
production_recurrence,recurrence,Float64,64,8,true,1024,1024,false,8.527104e-03,8.327250e-06
production_recurrence,recurrence,Float64,64,8,true,4096,2048,true,3.412076e-02,8.330263e-06
materialized,batched_operator,Float64,64,12,false,1,1,false,2.186400e-05,2.186400e-05
factored,batched_operator,Float64,64,12,false,1,1,false,1.650200e-05,1.650200e-05
materialized,batched_operator,Float64,64,12,false,2,2,false,4.672870e-05,2.336435e-05
factored,batched_operator,Float64,64,12,false,2,2,false,3.382150e-05,1.691075e-05
materialized,batched_operator,Float64,64,12,false,4,4,false,1.001780e-04,2.504450e-05
factored,batched_operator,Float64,64,12,false,4,4,false,6.609020e-05,1.652255e-05
materialized,batched_operator,Float64,64,12,false,8,8,false,1.784450e-04,2.230563e-05
factored,batched_operator,Float64,64,12,false,8,8,false,1.326180e-04,1.657725e-05
materialized,batched_operator,Float64,64,12,false,16,16,false,3.444370e-04,2.152731e-05
factored,batched_operator,Float64,64,12,false,16,16,false,2.616710e-04,1.635444e-05
materialized,batched_operator,Float64,64,12,false,32,32,false,6.896950e-04,2.155297e-05
factored,batched_operator,Float64,64,12,false,32,32,false,5.235130e-04,1.635978e-05
materialized,batched_operator,Float64,64,12,false,64,64,false,1.379250e-03,2.155078e-05
factored,batched_operator,Float64,64,12,false,64,64,false,1.055371e-03,1.649017e-05
materialized,batched_operator,Float64,64,12,false,256,256,false,5.511831e-03,2.153059e-05
factored,batched_operator,Float64,64,12,false,256,256,false,4.689787e-03,1.831948e-05
materialized,batched_operator,Float64,64,12,false,1024,1024,false,2.204296e-02,2.152632e-05
factored,batched_operator,Float64,64,12,false,1024,1024,false,1.681686e-02,1.642272e-05
materialized,batched_operator,Float64,64,12,false,4096,4096,false,8.827623e-02,2.155181e-05
factored,batched_operator,Float64,64,12,false,4096,4096,false,6.724504e-02,1.641725e-05
production_recurrence,recurrence,Float64,64,12,false,1,1,false,2.262850e-05,2.262850e-05
production_recurrence,recurrence,Float64,64,12,false,2,2,false,4.526200e-05,2.263100e-05
production_recurrence,recurrence,Float64,64,12,false,4,4,false,9.052400e-05,2.263100e-05
production_recurrence,recurrence,Float64,64,12,false,8,8,false,1.810490e-04,2.263112e-05
production_recurrence,recurrence,Float64,64,12,false,16,16,false,3.620800e-04,2.263000e-05
production_recurrence,recurrence,Float64,64,12,false,32,32,false,7.240000e-04,2.262500e-05
production_recurrence,recurrence,Float64,64,12,false,64,64,false,1.451887e-03,2.268573e-05
production_recurrence,recurrence,Float64,64,12,false,256,256,false,5.809821e-03,2.269461e-05
production_recurrence,recurrence,Float64,64,12,false,1024,1024,false,2.325932e-02,2.271418e-05
production_recurrence,recurrence,Float64,64,12,false,4096,2048,true,9.306319e-02,2.272051e-05
materialized,batched_operator,Float64,64,12,true,1,1,false,3.153330e-05,3.153330e-05
factored,batched_operator,Float64,64,12,true,1,1,false,3.624910e-05,3.624910e-05
materialized,batched_operator,Float64,64,12,true,2,2,false,6.287810e-05,3.143905e-05
factored,batched_operator,Float64,64,12,true,2,2,false,7.221960e-05,3.610980e-05
materialized,batched_operator,Float64,64,12,true,4,4,false,1.248340e-04,3.120850e-05
factored,batched_operator,Float64,64,12,true,4,4,false,1.437700e-04,3.594250e-05
materialized,batched_operator,Float64,64,12,true,8,8,false,2.492080e-04,3.115100e-05
factored,batched_operator,Float64,64,12,true,8,8,false,2.872000e-04,3.590000e-05
materialized,batched_operator,Float64,64,12,true,16,16,false,5.008710e-04,3.130444e-05
factored,batched_operator,Float64,64,12,true,16,16,false,5.741680e-04,3.588550e-05
materialized,batched_operator,Float64,64,12,true,32,32,false,1.010267e-03,3.157084e-05
factored,batched_operator,Float64,64,12,true,32,32,false,1.151683e-03,3.599009e-05
materialized,batched_operator,Float64,64,12,true,64,64,false,2.003362e-03,3.130253e-05
factored,batched_operator,Float64,64,12,true,64,64,false,2.305119e-03,3.601748e-05
materialized,batched_operator,Float64,64,12,true,256,256,false,8.038426e-03,3.140010e-05
factored,batched_operator,Float64,64,12,true,256,256,false,9.233531e-03,3.606848e-05
materialized,batched_operator,Float64,64,12,true,1024,1024,false,3.207621e-02,3.132442e-05
factored,batched_operator,Float64,64,12,true,1024,1024,false,3.703850e-02,3.617041e-05
materialized,batched_operator,Float64,64,12,true,4096,4096,false,1.291831e-01,3.153884e-05
factored,batched_operator,Float64,64,12,true,4096,4096,false,1.484068e-01,3.623212e-05
production_recurrence,recurrence,Float64,64,12,true,1,1,false,2.467030e-05,2.467030e-05
production_recurrence,recurrence,Float64,64,12,true,2,2,false,4.934570e-05,2.467285e-05
production_recurrence,recurrence,Float64,64,12,true,4,4,false,9.870500e-05,2.467625e-05
production_recurrence,recurrence,Float64,64,12,true,8,8,false,1.973210e-04,2.466513e-05
production_recurrence,recurrence,Float64,64,12,true,16,16,false,3.942810e-04,2.464256e-05
production_recurrence,recurrence,Float64,64,12,true,32,32,false,7.892720e-04,2.466475e-05
production_recurrence,recurrence,Float64,64,12,true,64,64,false,1.584315e-03,2.475492e-05
production_recurrence,recurrence,Float64,64,12,true,256,256,false,6.347761e-03,2.479594e-05
production_recurrence,recurrence,Float64,64,12,true,1024,1024,false,2.540329e-02,2.480790e-05
production_recurrence,recurrence,Float64,64,12,true,4096,2048,true,1.016537e-01,2.481779e-05
