step,time,n_particles,max_u,min_sigma,min_sigma_ratio,max_gamma_over_sigma2,wall_s,p1_sigma_ratio,argmin_x,argmin_y,argmin_z
740,0.22839506172839505,209461,22.68391750105132,0.00036299522437716606,0.08156115427535668,895.2994951417296,42.98913502693176,0.49017317694002305,0.30422311120505435,-0.028325956861491402,0.14907849866450007
741,0.22870370370370371,209493,18.67688127424531,0.000359989320661365,0.08088575977912886,906.3037157682251,47.832488775253296,0.48975128894500114,0.3041608306618442,-0.028360013735564227,0.14891076705058479
742,0.22901234567901235,209484,22.19107896561514,0.00035717290360075574,0.08025294091276984,917.7733185472766,48.24982810020447,0.48853374212788625,0.30409607835302604,-0.028386023592182147,0.1487410774800881
743,0.229320987654321,209470,19.517569481086266,0.00035453220559201104,0.0796596042426927,929.8166008558544,46.292850971221924,0.48735347868126677,0.30402874068441915,-0.028404314219946467,0.1485692982017367
744,0.22962962962962963,209517,15.895516795470002,0.00035205130977395283,0.07910217342000096,942.4957730271755,48.753819942474365,0.48638020929451764,0.30395915700178555,-0.028414603569300447,0.1483969584464524
745,0.22993827160493827,209491,17.070927903198733,0.0003497174272582409,0.07857777491792384,955.8664047055113,48.238502979278564,0.48581391988364897,0.30388833157887807,-0.028416896515169713,0.14822359547231123
746,0.2302469135802469,209505,17.10583645387002,0.00034751678336487907,0.07808331371282237,970.0001747512381,52.030182123184204,0.48509616753254237,0.3038171419426424,-0.02841086313727735,0.14804909090146662
747,0.23055555555555557,209506,15.572218422846957,0.00034543462995950973,0.07761547605624805,984.7793952942365,63.50778007507324,0.4845868261481551,0.30374566400295683,-0.02839648778732387,0.14787417535882852
748,0.2308641975308642,209514,18.42282145155225,0.0003434602730091659,0.07717185911308326,1000.0284400055032,62.27726483345032,0.4837712328493599,0.30367474212757684,-0.028373791719287916,0.14769956422635977
749,0.23117283950617284,209537,14.31593694897347,0.0003415835580265055,0.07675018127835616,1015.5642094067723,58.07943606376648,0.4832322118167314,0.30360481491384406,-0.028342844026014263,0.14752539077243607
750,0.23148148148148148,209499,15.386539856032167,0.0003397950310816341,0.07634831835487947,1031.2994510389958,60.491281032562256,0.4823353336183044,0.3035356631406165,-0.028304305748322718,0.14735233609512438
751,0.23179012345679012,209502,17.42642475517767,0.000338086904393177,0.0759645205112628,1047.3402348400843,66.98969507217407,0.481577944910114,0.3034680961302629,-0.028257821221920405,0.1471803479606145
752,0.23209876543209876,209485,21.4636719822178,0.00033645182742877023,0.0755971361613037,1063.87999809724,67.7867968082428,0.4808962344490677,0.30340258712491597,-0.02820311860194438,0.14701004371975146
753,0.2324074074074074,209527,15.053976328309664,0.0003348815652490433,0.0752443150019807,1081.1314636642505,67.79550004005432,0.4807931653158749,0.3033386657751257,-0.028140366127140607,0.1468436621218393
754,0.23271604938271606,209557,16.197651312513813,0.00033336882068631595,0.07490441743756641,1099.3501611403028,68.20748209953308,0.47973488319582586,0.30327707196137144,-0.028069607986144322,0.1466808539614209
755,0.2330246913580247,209581,15.718290882490185,0.0003319072286636787,0.07457601330318561,1118.650018298354,66.5146849155426,0.47954458071566713,0.30321753429451354,-0.027990995822429032,0.1465220831481028
