step,time,n_particles,max_u,min_sigma,min_sigma_ratio,max_gamma_over_sigma2,wall_s,p1_sigma_ratio,argmin_x,argmin_y,argmin_z
149,0.045987654320987656,89729,8.707906613600496,0.0031631013361016493,0.7107151244345734,4.503561036993061,8.355355978012085,0.8656618362459804,0.16678622727769715,-0.0005251434300480278,0.02752477986059069
150,0.046296296296296294,90412,8.69156470579755,0.0031636157522847174,0.7108307082628206,4.545588812559658,8.496683835983276,0.8646638484247752,0.16817247510241695,-0.00023786936292246997,0.02768629216142252
151,0.04660493827160494,91097,8.67608667869364,0.003161457245573986,0.7103457148331124,4.587248315121382,8.284685134887695,0.863752471198248,0.19957947358290173,0.0069311898410461,-0.009426541200922192
152,0.04691358024691358,91779,8.660901294856462,0.0031555837966994386,0.7090260135323382,4.628562560110859,8.223212957382202,0.8630970013739714,0.20053081338823261,0.006848402286710766,-0.009487042287847433
153,0.04722222222222222,92460,8.646091654902314,0.003149854407478886,0.7077386808989051,4.669680479675499,10.014609098434448,0.8623061508719339,0.20146202925209208,0.006768516210926932,-0.009542130973111573
154,0.047530864197530866,93146,8.63186261474312,0.0031442603045215207,0.7064817456454986,4.710551767105061,8.434906959533691,0.861570634489117,0.2023731681505428,0.0066909268158502995,-0.009591909763405649
155,0.047839506172839504,93830,8.618046423910794,0.003138784358848571,0.7052513590733301,4.751268388294633,8.356746912002563,0.8607308776588511,0.20326407663093327,0.006615319065707476,-0.009636795976953905
156,0.04814814814814815,94515,8.604119378870804,0.0031318295789508226,0.703688694227905,4.791996737262551,8.422410011291504,0.8599920682293023,0.20000668515538095,0.006052285501169972,-0.007904371439136953
157,0.04845679012345679,95202,8.590159687127644,0.003125127362029483,0.7021827775887916,4.833061680493799,8.89230990409851,0.8593619207923204,0.20077683545357905,0.006014761315820061,-0.007943333489724123
158,0.04876543209876543,95888,8.57635592171819,0.00311882087897651,0.7007657781279832,4.8745579289236,8.619477033615112,0.858596680479411,0.2015243358905338,0.005977156954427302,-0.007980941831906114
159,0.049074074074074076,96572,8.563029410128676,0.003112928742889527,0.6994418780099406,4.916654055303774,8.670923948287964,0.8576287521132754,0.20224893266608585,0.005939050043837062,-0.00801733782587206
160,0.04938271604938271,97253,8.550405936660658,0.0031074696116690274,0.6982152694658516,4.95942150997992,8.727144002914429,0.856711441174603,0.20295061864587044,0.0059004573645118795,-0.008052665454698854
161,0.04969135802469136,97935,8.53871610451307,0.003102433085285266,0.6970836157199857,5.0029401625774685,8.916635036468506,0.8557583523408501,0.20362903602960505,0.0058612640728029405,-0.008086980553375391
162,0.05,98620,8.527986638030844,0.003097809282477161,0.6960446965583967,5.047409988629274,10.312855005264282,0.85481346565014,0.2042836134065443,0.005821482459355012,-0.008120097127274857
163,0.05030864197530864,99304,8.51796456150697,0.003093573110148713,0.6950928738301216,5.0927070763407665,8.498159170150757,0.8539510918103053,0.20491440963249558,0.005781167321146669,-0.008152392535490735
164,0.050617283950617285,99992,8.508446631950418,0.0030897473625710074,0.6942332691646905,5.138833785571321,8.462750911712646,0.8531307605134345,0.20552122137174317,0.005740361647523979,-0.008183328711625814
165,0.05092592592592592,100674,8.499681743755565,0.003086307518474415,0.6934603728944249,5.185701241587526,8.757380962371826,0.8522413568055922,0.20610394528694287,0.005698705662557604,-0.008213566165660312
166,0.05123456790123457,101359,8.491289601814694,0.0030832950223114,0.69278349714564,5.232866832913146,8.810885906219482,0.8512801868708701,0.2066626186560459,0.0056564566415936695,-0.00824304740965418
167,0.05154320987654321,102044,8.483524873734012,0.003080721624318978,0.6922052820712352,5.280067594328039,10.942191123962402,0.8503822887587673,0.2071974041744801,0.0056138083610766405,-0.008272007369345543
168,0.05185185185185185,102727,8.476815776520672,0.0030775671864012345,0.6914965135244795,5.326896778164492,10.456665992736816,0.8495735577971886,0.2394444408880174,-0.009076132357487188,0.0138687231325332
169,0.052160493827160495,103413,8.470636139998916,0.003071520468396187,0.6901378804986168,5.373224164384049,10.337944984436035,0.8486719061098742,0.24035488277887415,-0.008904728100742478,0.014112157198204316
170,0.05246913580246913,104099,8.464635770801964,0.0030657055486480954,0.6888313300681347,5.419087788076285,10.326621055603027,0.8477910083919125,0.24124794893391668,-0.008732999679935105,0.014355146908157593
171,0.05277777777777778,104786,8.459297574000358,0.0030601529294284314,0.6875837157680171,5.46464349012645,12.26441502571106,0.8469431814956017,0.24212379920952024,-0.008560779301759693,0.014597341265259169
172,0.05308641975308642,105473,8.454594292096864,0.0030548235210478233,0.6863862545620937,5.509861679868355,10.216351985931396,0.8460617585256042,0.24298248284435137,-0.008388542027002146,0.01483902266433453
173,0.05339506172839506,106161,8.450481708728548,0.003049739872871674,0.6852440130522006,5.554853704372991,10.258261919021606,0.8452589265144784,0.24382419442897274,-0.008215697289450333,0.01507993719271453
174,0.053703703703703705,106849,8.448396644015448,0.00304488421024926,0.6841529974639506,5.5997214248295695,10.605456113815308,0.8444587198874849,0.2446487609904947,-0.00804237424411218,0.015320779639084259
175,0.05401234567901234,107534,8.447558740723819,0.0030401272283317386,0.6830841543773074,5.644743155097629,10.421527862548828,0.8436494098147334,0.24545680173041323,-0.007868563175120214,0.015560748832991187
176,0.05432098765432099,108221,8.448159580518528,0.0030354563401035345,0.6820346556241567,5.690069975803692,10.452378034591675,0.8430751770886572,0.2462488235763848,-0.007694280906560728,0.015797670080760315
177,0.05462962962962963,108906,8.449824945356218,0.00303092963907701,0.6810175541969512,5.735676220027555,10.530906915664673,0.8426307064171269,0.24702453985765563,-0.0075194973732573235,0.016033756234067605
178,0.05493827160493827,109594,8.452078491804171,0.003026503362621487,0.6800230170994626,5.781671008908373,10.616708040237427,0.8418091737043946,0.24778475680456127,-0.007344458347972847,0.01626610359618169
179,0.055246913580246915,110280,8.454692732595195,0.0030222282640588803,0.6790624480616594,5.828551072116121,10.47423005104065,0.8411292809803491,0.2485290046866199,-0.007169003357858179,0.016497134460512597
180,0.05555555555555555,110964,8.458207223456862,0.0030181436543474083,0.6781446798364614,5.876262710183258,12.37110710144043,0.84053578504251,0.24925743192777106,-0.006993068144543952,0.016726687855009924
181,0.0558641975308642,111649,8.46126805436183,0.003014244371842709,0.6772685526574478,5.9248450956341925,10.882951974868774,0.8398281314280489,0.24997025980320745,-0.0068167415265580865,0.016955180322666998
182,0.05617283950617284,112336,8.463831726093453,0.003010529732803779,0.6764339128953097,5.974084629724346,10.880714893341064,0.8391901744166954,0.250667703003849,-0.00664004672702191,0.017181940888494108
183,0.05648148148148148,113024,8.465472775011188,0.003007025852272035,0.6756466283212431,6.023920036523326,10.981117963790894,0.8382613906856284,0.25135020625909277,-0.0064628964233072505,0.01740716955325703
184,0.056790123456790124,113710,8.4663512503013,0.003003708092647325,0.6749011631293419,6.074098539821161,11.193675994873047,0.837598602611732,0.25201778287240645,-0.006285559678326325,0.017630828563641267
185,0.05709876543209876,114396,8.466360464740974,0.0030005711858387837,0.6741963336357918,6.1243746173997895,10.906427145004272,0.8368780599012222,0.25267061175783456,-0.006108007827614035,0.017852811827313863
186,0.05740740740740741,115085,8.466771780046743,0.0029976131107097076,0.6735316857127382,6.174273892441646,10.905629873275757,0.8362701308024998,0.25330906316209323,-0.0059303277636399854,0.01807304055677581
187,0.05771604938271605,115772,8.469769633129523,0.0029948195266690475,0.6729039971823659,6.2235900071036605,11.123281002044678,0.8357577645093833,0.2539331983051136,-0.0057524563777524625,0.018291204624558754
188,0.05802469135802469,116462,8.474117822388875,0.002992179369845472,0.6723107821108227,6.306804858588677,11.05817699432373,0.83504018449467,0.2545433857336085,-0.005574685540332111,0.018507321989404975
189,0.058333333333333334,117148,8.47952828456522,0.0029896812147221737,0.6717494733063757,6.417019275948901,13.034648180007935,0.8343491245719372,0.2551397604074156,-0.0053970190235405405,0.018721343428914534
190,0.05864197530864197,117833,8.48530607429094,0.0029873529294811444,0.6712263324522048,6.522108945696033,11.511137962341309,0.8336696613997124,0.25572247094068085,-0.005219377071271803,0.01893229790814932
191,0.05895061728395062,118520,8.492896198127559,0.002985178241261031,0.6707377032099722,6.631533677445193,11.457612037658691,0.8329682386748485,0.2562917225415873,-0.005041780431540491,0.01914064275723757
192,0.05925925925925926,119208,8.502853615484414,0.0029831409236893616,0.6702799396868957,6.738717932582003,11.692219972610474,0.8323390438886623,0.256847723731867,-0.004864032819912846,0.01934611460367518
193,0.0595679012345679,119896,8.514431558286661,0.002981227653153711,0.6698500482094074,6.851325136415423,11.950825929641724,0.8316618911698622,0.2573906986150434,-0.004686242184121737,0.01954848065631716
194,0.059876543209876544,120581,8.5275023594637,0.0029794254974661346,0.6694451230528442,6.967602645227048,11.644389867782593,0.8309674377300484,0.2579208973898047,-0.004508819931898919,0.019747422644623015
195,0.06018518518518518,121264,8.540008457055155,0.0029777217491046525,0.6690623089725883,7.092272205687156,11.518079042434692,0.830232453759049,0.2584384097874789,-0.004331702833676382,0.019942708792332807
196,0.06049382716049383,121949,8.552398892528952,0.002976123817892773,0.6687032708769297,7.224956309113362,11.790256977081299,0.829476578551908,0.2589437285910942,-0.004154937893839405,0.020133835844258277
197,0.06080246913580247,122634,8.564390442732092,0.0029746124351871313,0.6683636793072736,7.368162921932803,11.723432064056396,0.8286937360687031,0.2594369320714523,-0.003978920873120891,0.020320727797273008
198,0.06111111111111111,123317,8.575151606370175,0.002973183442304862,0.668042599851947,7.5192559851327125,13.65019702911377,0.8279109419593051,0.2599184441678965,-0.0038038297321488323,0.02050320764349701
199,0.061419753086419754,124002,8.586149132274716,0.002971832477066393,0.6677390523757386,7.67503141021892,12.238740921020508,0.8272776122590078,0.26038841050974376,-0.0036295192593591248,0.020680803246912578
200,0.06172839506172839,124686,8.597990831909394,0.002970547564823211,0.6674503463028797,7.8189786523805775,12.267645120620728,0.8265465750209082,0.26084734121082837,-0.003456435385055417,0.020853640044118944
201,0.062037037037037036,125370,8.610695860991575,0.002969331052679073,0.6671770090025443,7.959876574089716,12.432965993881226,0.8257865038036972,0.26129543610895634,-0.0032848607974841357,0.021021292803465774
202,0.06234567901234568,126054,8.624399321118322,0.002968169580647157,0.6669160386282257,8.08058376114335,12.68158507347107,0.8251632337728593,0.2617329609108029,-0.0031148403205920588,0.021183588014337822
203,0.06265432098765432,126738,8.637500893078363,0.0029670806639127047,0.6666713706551853,8.179901053081837,12.39858889579773,0.8244138770774789,0.2621602610051054,-0.0029463879117975064,0.02134029506022392
204,0.06296296296296296,127420,9.133051333453446,0.00296339117688213,0.6658423822809885,8.270581939082403,12.268565893173218,0.823648912705889,0.27003668404677816,-0.006166278867292002,0.018169942671814654
205,0.06327160493827161,128105,13.14129119051854,0.002959014728166039,0.6648590409449592,8.34656241690671,12.28431510925293,0.822868597410149,0.27050349720025024,-0.006012832562678836,0.01833872318773361
206,0.06358024691358025,128786,15.276166831610722,0.0029547944504347092,0.6639107895630838,8.406420019959269,12.13408899307251,0.8221343294220886,0.270959168091584,-0.005860770188778954,0.018504746355335763
207,0.06388888888888888,129466,16.848431334208506,0.002950744657155657,0.6630008442188087,8.453645039523591,14.377945899963379,0.821403041883174,0.2714038581046714,-0.005709996388006271,0.018668015180883814
208,0.06419753086419754,130150,15.420768911332319,0.0029468691584258353,0.662130061000271,8.53240962852343,12.681981086730957,0.8206890774926263,0.2718377624536042,-0.005560664120838929,0.018828305519644522
209,0.06450617283950617,130834,17.07688914367698,0.0029431676190648953,0.6612983645960224,8.708018606747396,12.980252981185913,0.8198540853852265,0.27226108516140224,-0.005412589485273016,0.01898577207425745
210,0.06481481481481481,131518,10.019694878750416,0.0029396489326676553,0.6605077533019363,8.885816385588921,13.523555040359497,0.8191251738803501,0.2726742150811718,-0.005266174639707271,0.019140117666072265
211,0.06512345679012346,132196,11.679238502277059,0.0029363114252410525,0.6597578509896308,9.056651422477048,13.365516901016235,0.8183327698472739,0.2730772671788652,-0.005121419699012291,0.019291565186770727
212,0.0654320987654321,132880,11.945629321813918,0.002933160909973291,0.6590499638204769,9.218824953875002,13.404219150543213,0.8175769795688356,0.2734706425077719,-0.004978288921333818,0.01943982743367801
213,0.06574074074074074,133560,11.356472516268832,0.002930201950087941,0.6583851171021275,9.360820244418736,13.36034083366394,0.8168326129493012,0.2738545911703646,-0.004837046261937305,0.01958498113638021
214,0.06604938271604938,134242,11.839467972604233,0.0029274351327182304,0.6577634427571554,9.472136646575063,12.992148160934448,0.8160112385060927,0.2742294434026218,-0.004697518295436301,0.019726855888193583
215,0.06635802469135803,134926,12.483826258228037,0.002924857219400039,0.6571842131372223,9.58242353128211,17.74748992919922,0.8152651269398783,0.2745955340161148,-0.004559757012766035,0.019865552223341472
216,0.06666666666666667,135606,10.285288627112513,0.0029224335014760407,0.6566396295773191,9.664832157768357,19.179884910583496,0.8144674105440752,0.2749531099471366,-0.004423864756997837,0.020000896065729138
217,0.0669753086419753,136286,10.78892379877744,0.00292017567652238,0.656132320398009,9.71456209704379,17.4497971534729,0.813662688876301,0.27530255858821534,-0.00428971324166228,0.020132990453305275
218,0.06728395061728396,136966,11.513405705371568,0.0029180957605143103,0.655664985460738,9.839830365121296,17.50385594367981,0.8128895510873132,0.27564413192546205,-0.004157332651766672,0.020261777193118977
219,0.06759259259259259,137640,12.55022595691561,0.002916197938774318,0.6552385651628175,9.997943462178965,17.129316091537476,0.8122179506158812,0.27597815357314187,-0.004026665551879527,0.020387256742007576
220,0.06790123456790123,138315,20.729401993199428,0.002914488602732982,0.654854495590511,10.136356844926159,17.11629891395569,0.81144195681082,0.2763049736690224,-0.0038976599802889437,0.020509379680874695
221,0.06820987654320988,138997,18.42577329733061,0.0029129648543769057,0.654512125591126,10.254092213243718,17.47410297393799,0.8105898908193576,0.2766249883640027,-0.003770319576466865,0.020628112148914142
222,0.06851851851851852,139676,17.11657573918985,0.00291023261235381,0.6538982199576686,10.329667160238209,17.712795972824097,0.8098406496679212,0.2508419064577852,0.0003524320647837438,-0.011028138761969534
223,0.06882716049382716,140356,16.32361283740802,0.0029042468287886715,0.6525532782503697,10.353162357201239,18.184262990951538,0.8090578592582615,0.2507878784492337,0.00036391301461571147,-0.010888611846186617
224,0.0691358024691358,141036,15.808708345200156,0.0028986369035216984,0.6512927878927958,10.351340424044087,18.070189952850342,0.8082873442111371,0.2507237667914069,0.00037785172708500143,-0.010751062932001267
225,0.06944444444444445,141711,15.448652622295059,0.002893114052507549,0.650051862190873,10.325881708090238,20.018242120742798,0.8075545969242199,0.2506500691240177,0.00039416375933760365,-0.010615931102328039
226,0.06975308641975309,142387,15.132177471138448,0.002887980545056694,0.6488984178338809,10.30655406798572,18.429914951324463,0.8067854400036281,0.2505675997705215,0.00041264353781843657,-0.010483283071036109
227,0.07006172839506172,143057,14.835736463149567,0.0028829697058609795,0.6477725357251235,10.411327164607224,18.151535034179688,0.8059219086646847,0.2504767983815021,0.00043304913514535657,-0.010353529503246247
228,0.07037037037037037,143734,14.591667605896937,0.002878144153792579,0.6466882856571236,10.479071901815855,18.263757944107056,0.8051704170919565,0.2503783210178565,0.00045559860178972985,-0.010226373986179618
229,0.07067901234567901,144406,14.557768880129933,0.0028735372311349686,0.6456531592852637,10.51022407496117,18.95415997505188,0.8044042461204226,0.2502727862580067,0.0004799343751895366,-0.010102343928620226
230,0.07098765432098765,145083,14.515208299664323,0.0028691571800997834,0.6446690085465656,10.502384455791447,19.219998121261597,0.8036329805617937,0.25016054606897814,0.0005062821756478042,-0.00998128037527677
231,0.0712962962962963,145752,21.181058044600817,0.0028650096698815187,0.64373710724855,10.45640038791467,19.65371608734131,0.8028783604647716,0.2500422399547552,0.0005341789211086107,-0.009863407159176541
232,0.07160493827160494,146427,19.55176426135079,0.002861102774570689,0.6428592695532168,10.376179836809715,19.42242193222046,0.8020205719923102,0.2499187185282969,0.0005639309836577284,-0.009748849644496318
233,0.07191358024691358,147105,18.088714955228166,0.0028574320525095107,0.6420344974674478,10.26240247653498,19.730016946792603,0.8012331894104625,0.2497904321597435,0.0005951672672012494,-0.009637698044903522
234,0.07222222222222222,147787,16.95763691314993,0.002853993999088726,0.6412620035429322,10.150341666863428,21.795244932174683,0.8004927302022231,0.2496583119577696,0.0006280439095519692,-0.009529949096395051
235,0.07253086419753087,148464,16.14314120011663,0.0028507846998819765,0.6405409082498286,10.06702224182534,19.742253065109253,0.799758777089209,0.2495229827222866,0.0006621285441624779,-0.009425855257637755
236,0.0728395061728395,149147,15.605726608118466,0.002847804475590823,0.6398712836463561,10.206453644981293,19.849725008010864,0.7990658987748992,0.24938501607846128,0.0006974073006795706,-0.009325205821837533
237,0.07314814814814814,149826,15.25775205345963,0.0028450406699570066,0.6392502860063085,10.337551241383414,19.548820972442627,0.7983384251107527,0.24924426264886163,0.0007334620546349333,-0.009228018080693005
238,0.0734567901234568,150512,15.695285053131801,0.0028424921000074605,0.6386776495282581,10.473781339859272,20.1473331451416,0.797669027613629,0.24910126380295936,0.0007701211823763625,-0.00913408304499979
239,0.07376543209876543,151195,14.752791739889608,0.0028401645359440904,0.6381546707150133,10.60621325272292,20.530170917510986,0.7968309648332363,0.248956517303285,0.0008073179075158658,-0.009043778139652498
240,0.07407407407407407,151871,14.910118551130228,0.002838032051321024,0.6376755241707849,10.71055238736849,20.551873922348022,0.7959366169695186,0.24881005005159915,0.0008446991001885049,-0.008956981776838678
241,0.07438271604938272,152540,14.687464625938263,0.002836100176281271,0.6372414524597083,10.817035636571074,20.96258807182312,0.7949900269381988,0.2486624457452289,0.0008821307964322284,-0.008873702576181652
242,0.07469135802469136,153218,14.681564759956029,0.002834361174590272,0.6368507173324128,10.893393874562863,20.863033056259155,0.7942951510940942,0.24851390370883583,0.0009196083680805014,-0.008793851276656963
243,0.075,153891,14.68236503473563,0.0028328026742664514,0.6365005389366297,10.940248375478058,22.758559942245483,0.793560545041277,0.24836467890372046,0.0009568804568609831,-0.008717476379976719
244,0.07530864197530865,154564,14.741221678806523,0.0028314218580296415,0.6361902842595617,10.963540383246697,20.928428888320923,0.792779576786357,0.24821499892243046,0.000993781478218151,-0.008644626298324002
245,0.07561728395061729,155235,19.3296830043285,0.0028301963203261277,0.6359149190123244,10.964116617282183,20.65042519569397,0.7919341225548748,0.24806471527745233,0.0010301535637280666,-0.008574820050382766
246,0.07592592592592592,155913,17.78306863156319,0.0028291306084334547,0.6356754649196693,10.948279912892774,21.018452882766724,0.7911755090561361,0.24791433175115013,0.0010662746467983734,-0.008508162444741433
247,0.07623456790123456,156580,19.366716031038848,0.002828217605348916,0.6354703228670163,10.964378089429648,21.19904899597168,0.7905721453753284,0.24776352606906954,0.0011018911894153326,-0.00844417837891723
248,0.07654320987654321,157250,16.316830606271857,0.00282743171682776,0.6352937421006242,11.018612278307197,21.444838047027588,0.7900161918180092,0.24761298152675415,0.0011368391034251794,-0.008383055485654746
249,0.07685185185185185,157925,14.85815430976658,0.0028267722714222336,0.6351455717533459,11.080155731229121,21.619091033935547,0.7894579586079566,0.2474622494039108,0.0011709746411331684,-0.00832429299954607
250,0.07716049382716049,158588,14.812064426549346,0.002826203265748145,0.6350177222488586,11.311780493762367,21.615967988967896,0.7888807020706766,0.24731157197239814,0.0012043074878134977,-0.008267750359748388
251,0.07746913580246914,159256,16.2352792424291,0.002825735568026837,0.6349126355605494,11.618933167546038,21.987189054489136,0.7885373638929842,0.24716067064527958,0.0012368778540202737,-0.008213088396156141
252,0.07777777777777778,159929,16.134158370239888,0.0028253285951989533,0.6348211931079445,11.92461924966675,23.3205509185791,0.7878557048457572,0.247010062534833,0.001268697848829182,-0.008160361025765214
253,0.07808641975308642,160597,15.230064153257963,0.0028249937493854465,0.6347459568259776,12.207857221985886,21.546663999557495,0.7872404417673293,0.2468590742073811,0.0013000325067108547,-0.008109130227556079
254,0.07839506172839507,161263,14.482270664162087,0.002824711815110248,0.6346826092021778,12.430850559428537,20.95287799835205,0.7865725662837274,0.2467085621267696,0.0013309555651802335,-0.008059481389339332
255,0.0787037037037037,161927,14.404763661758402,0.002824465059821128,0.6346271659212401,12.578143382095456,21.630254983901978,0.7858119189506053,0.2465580140739068,0.0013615562489390897,-0.008010912972610033
256,0.07901234567901234,162592,17.737791897714935,0.0028242559175320446,0.6345801738801335,12.660488223559865,22.05411410331726,0.7851413103085777,0.24640701498567133,0.001392163902264589,-0.007963489251237233
257,0.07932098765432098,163261,14.250754428815466,0.002824074910802088,0.6345395035989964,12.727295989762686,21.980448961257935,0.7844869207498705,0.24625596125801552,0.0014227977080058971,-0.007917134227638354
258,0.07962962962962963,163915,19.917186889698833,0.00282388927029064,0.634497792156594,12.773885702602238,22.285522937774658,0.7839227661099002,0.24610431690333395,0.0014535948798024229,-0.007872130946174163
259,0.07993827160493827,164575,19.477657425955098,0.0028204708758531685,0.6337297153958954,12.785449605670024,21.94205594062805,0.7832280251569737,0.2857034437070182,-0.004925623711407206,-0.03201322708436474
260,0.08024691358024691,165242,20.460203623008855,0.002814425743127801,0.6323714385654641,12.761617127376901,21.783857107162476,0.7825899843994357,0.28670712305023827,-0.0042098656302293315,-0.03346450353933586
261,0.08055555555555556,165901,20.475423705887895,0.002808140248402146,0.6309591549578886,12.731434047761045,23.172919988632202,0.7819115035019883,0.2870946628014981,-0.004241118978685843,-0.03339317698997652
262,0.0808641975308642,166554,20.610039664627937,0.0028019426109589323,0.6295666119443655,12.686930131569365,21.489114999771118,0.7812422199495754,0.2874790227561499,-0.0042713595614056465,-0.03332071320573
263,0.08117283950617284,167195,18.857129759564284,0.0027958383915937,0.6281950589763269,12.625969779242856,21.61127996444702,0.7805323201701827,0.28786028103890804,-0.004300719087364441,-0.03324709587690809
264,0.08148148148148149,167845,18.435335545030924,0.0027898258678854646,0.6268441090441534,12.539086113496065,22.24344301223755,0.7798511195392663,0.28823861259409456,-0.004329296805432252,-0.03317249572860414
265,0.08179012345679013,168493,17.59168669008297,0.002783909004998357,0.6255146530779226,12.419349254349623,22.48904585838318,0.7791039987832418,0.2886140397056784,-0.004356952959215531,-0.03309669970209462
266,0.08209876543209876,169143,18.273291448760478,0.0027780791944527366,0.6242047568440994,12.258560970236227,22.76196813583374,0.7784362153692607,0.2889866568772055,-0.004384010154343729,-0.03301980791499062
267,0.0824074074074074,169783,19.112755339549448,0.002772331943777171,0.6229134109322813,12.049969076748152,22.479259967803955,0.7777624080309518,0.289356650338347,-0.0044105071151079025,-0.03294193414911965
268,0.08271604938271605,170423,19.310574000902324,0.002766674158510058,0.621642166943274,11.801644572704296,22.10508394241333,0.7771029891902118,0.28972406834778325,-0.0044364203724513536,-0.03286294118054159
269,0.08302469135802469,171071,17.022822718663996,0.002761092497872639,0.6203880273464175,11.753782381398231,21.75553798675537,0.7764217756183331,0.29008906414789026,-0.004461887512392031,-0.032782771022785366
270,0.08333333333333333,171706,17.44958374945204,0.0027555813262532753,0.6191497258799005,12.21782382288469,23.482802152633667,0.7757312855783915,0.2904517632628557,-0.004486975352166675,-0.032701472552464986
271,0.08364197530864198,172359,17.896598548748006,0.0027501352938478713,0.6179260604998177,12.661284080603826,22.357955932617188,0.7751355265629176,0.2908123609562672,-0.004511504249107789,-0.03261904336733622
272,0.08395061728395062,173016,18.737160856314542,0.0027447580819603737,0.6167178583558914,13.07995233502092,22.455262899398804,0.7745325920405965,0.29117092016485024,-0.004535762813694903,-0.032535357111030484
273,0.08425925925925926,173672,19.699572472002924,0.002739431050663834,0.615520931255398,13.476436955266461,22.966090202331543,0.7737990046467778,0.29152763788546415,-0.004559571344986792,-0.032450412490528734
274,0.08456790123456791,174334,20.033121662701195,0.0027341549237623647,0.6143354418293995,13.889798552863793,22.857918977737427,0.7731115148310634,0.2918826812871815,-0.004583033469682889,-0.03236417759006806
275,0.08487654320987655,174991,20.347042128047352,0.002725335855047202,0.6123538911760086,14.246667012073733,22.947834968566895,0.7724118220000846,0.26145074929264284,-0.0385561259824137,-0.019693817296250214
276,0.08518518518518518,175643,20.556920263104793,0.002714564385539019,0.6099336568937626,14.528318450730445,22.50936794281006,0.7718589028407611,0.26242651791561505,-0.03882745056688769,-0.019551462950322455
277,0.08549382716049382,176299,22.248496053948813,0.0027039267185193475,0.6075434866032029,14.759726575633506,22.428848028182983,0.771222930398443,0.26340180639232497,-0.03909512243915014,-0.019409197122059088
278,0.08580246913580247,176951,17.49524985417039,0.0026934374500433237,0.6051866598821999,14.947274868872158,22.09294104576111,0.7705484249518022,0.26437664172465064,-0.03935915843879347,-0.019266902006604462
279,0.08611111111111111,177594,22.20619096252452,0.0026830996624911787,0.6028638693087066,15.063012787264034,23.91080594062805,0.769791177301915,0.26535043839881867,-0.03961926391026592,-0.0191247397892191
280,0.08641975308641975,178218,18.954571816882932,0.0026729231138803203,0.6005773074051305,15.10779062024481,21.792985916137695,0.7691056033439747,0.2663229562815514,-0.03987543894071922,-0.01898276780473511
281,0.0867283950617284,178865,19.399119067324886,0.0026629187294014197,0.5983294289452591,15.088953125181185,21.901957035064697,0.7684417220424697,0.2672939726278526,-0.040127546416625824,-0.018841290157650518
282,0.08703703703703704,179506,21.51503648089015,0.002653094086734643,0.5961219365529827,15.002410042776997,21.558445930480957,0.7676984245012783,0.268263558028377,-0.04037595784104952,-0.018700089498875982
283,0.08734567901234568,180154,21.03976615041861,0.0026434622942081753,0.5939577755297976,14.836063829779985,21.977882146835327,0.7670567930556995,0.2692316062366043,-0.040620408764248044,-0.0185593257560949
284,0.08765432098765433,180801,22.184108523000422,0.0026340223374676608,0.5918367179611013,14.59722331338316,21.481930017471313,0.7663572250766439,0.27019788705563724,-0.04086084162921517,-0.018419084061432674
285,0.08796296296296297,181440,19.554544231732603,0.0026247836900700565,0.5897608924540728,14.3103949876856,31.78701901435852,0.7657257045827782,0.2711620504275284,-0.041096716552335565,-0.018279760996981802
286,0.0882716049382716,182063,21.21512510478272,0.002615751880691998,0.5877315412433691,14.000196263432546,30.333673000335693,0.7650375814932776,0.27212411625322447,-0.041328406031321915,-0.018141314589659147
287,0.08858024691358024,182698,19.356353142129432,0.0026069296341292916,0.5857492765615383,13.677870978183153,30.432025909423828,0.7644787531565583,0.27308371665617176,-0.04155561097125142,-0.018004068495214062
288,0.08888888888888889,183339,21.376346108414918,0.002598319794057959,0.5838147373522443,13.342123128927478,32.9130380153656,0.763927021596097,0.2740405851907513,-0.041778135237793265,-0.017867939976570088
289,0.08919753086419753,183980,23.00035666453632,0.002589923758575133,0.5819282377529972,13.633908123517879,31.1212100982666,0.7633516506269483,0.2749946547602192,-0.04199608560368804,-0.017733329596134762
290,0.08950617283950617,184606,21.762918226125446,0.002581735776620559,0.5800884855619134,14.146905674344396,31.211548805236816,0.7627409592268782,0.2759456373738949,-0.042209248490368244,-0.01760056458136718
291,0.08981481481481482,185227,24.10845656254957,0.0025737659338782907,0.5782977469245999,14.638940767026382,31.150032997131348,0.7620739744138798,0.27689334906584,-0.04241764551953277,-0.01746941128590069
292,0.09012345679012346,185812,23.658010716609006,0.0025660137145145662,0.5765559059387135,15.095637091114808,30.646547079086304,0.7615146883301376,0.27783728029537696,-0.042621253098094,-0.017340041305737682
293,0.0904320987654321,186371,24.28568243572425,0.002536567240144262,0.5699395972996604,15.480666849879901,30.17662000656128,0.7608484617569113,0.010390958772740632,-0.002114235233632671,-0.01786457763461844
294,0.09074074074074075,186942,19.564009016687976,0.002509429856475833,0.5638421167066084,15.877184661319369,30.224519968032837,0.7601787225437685,0.009884041757024578,-0.0020387691822797583,-0.017336328842835643
295,0.09104938271604938,187535,21.764936232923993,0.0024929937620642925,0.5601491016420601,16.448076847068663,29.644580125808716,0.759621903296128,0.009288468176082155,-0.0020021072569178415,-0.016721197865395932
296,0.09135802469135802,188126,24.973364732146393,0.002486321503306675,0.5586499162827241,17.007512940359906,29.38894295692444,0.7590132844777034,0.00860077456697327,-0.0019659674044458265,-0.01603009655185728
