n,seed,sampler_seed,reference_samples,host,timestamp,index,reference_potential,reference_gradient_x,reference_gradient_y,reference_gradient_z
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,88,0.06223625174641936,-0.052017652910241255,-0.035845914015852146,-0.05458205802124973
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,89,0.07362885508194242,-0.008091451827026138,-0.01715802941629604,0.08760199456745676
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,90,0.08464202551417396,0.024740585724434334,0.0013498396046421057,0.03701413237226811
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,91,0.0702100128330953,0.007928648585848715,-0.012896849299882083,0.08684935792263984
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,92,0.06882979001097679,0.0300799614521472,0.0930207701688513,0.0015880584158089429
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,93,0.06105735515846646,0.04548735305313211,0.06419641365703754,-0.013601913454901901
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,94,0.08680466674942514,-0.03055173283146059,-0.017127590963389273,0.0036157983451988065
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,95,0.07597275452201262,0.01057444530337499,-0.06414720687386112,-0.007050733835155287
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,96,0.08614765583718251,0.038386452256195726,0.017699190210151934,-0.01686528506519101
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,97,0.06949597486853881,0.055568108229295296,-0.020373901605603626,0.04608438898381267
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,98,0.07996394883974502,-0.06267609250297104,-0.026224048224524437,0.02588000531028074
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,99,0.08416678393396952,-0.05039991479759882,0.04199510831171699,0.01546287166455454
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,100,0.0689831528207926,0.027368223405461405,0.079858490588068,-0.015359329662740473
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,101,0.05824168291152795,-0.05934663700366207,0.00961146294367935,0.05573564691752142
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,102,0.07960072513175087,-0.07600929353423805,-0.3182650263626331,0.007780053329467774
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,103,0.07417248668622135,0.006555315815083241,0.10202980591756276,0.015582075096352944
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,104,0.07557272436113861,-0.054675902470469356,-0.02210399455225035,-0.046489635896137464
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,105,0.07671316310421596,0.05911184480304632,-0.015849843892414072,-0.043821954319033476
3162,24025,24026,3162,m12-2-9,2026-07-25T08:52:39Z,106,0.0855889540621036,0.07151647455378313,0.06979717994085806,0.010187800583312482
