case,n,gamma,res,block,bins,solver,prec,refresh,bracket,M_ext,spread_ms,fft_ms,kmul_ms,interp_ms,restrict_ms,halo_ms,top_ms,launch_ms,refresh_ms,total_ms,bytes_persistent,launches
rotor,1000000,1.4142,nom,128,8,msm,f64,epoch,2,3,28.2324,5452.1975,0.0000,36.6017,425.4115,109.8856,648.0000,3.5200,1.3967,21113.1232,7.960e+11,504
rotor,1000000,1.4142,nom,128,8,msm,f64,epoch,3,1,75.2864,8117.1121,0.0000,70.9379,1021.0010,165.9773,8294.4000,8.3000,3.0245,91395.8813,1.180e+12,420
rotor,1000000,1.4142,nom,128,16,amrfft,f32,perstep,1,7,3.4927,2269.3850,632.6369,11.3227,91.1358,40.2299,3.8571,2.9960,1.9815,3057.0377,3.754e+11,1248
rotor,1000000,1.4142,nom,128,16,amrfft,f32,perstep,2,6,8.7317,3173.1182,884.5708,25.8068,226.2679,56.2615,15.1165,6.8500,3.9538,4400.6773,3.760e+11,1170
rotor,1000000,1.4142,nom,128,16,amrfft,f32,perstep,3,6,23.2845,5288.5304,1474.2847,68.8180,603.3811,93.7691,25.1942,19.5500,9.7103,7606.5223,3.760e+11,1170
rotor,1000000,1.4142,nom,128,16,amrfft,f32,epoch,1,7,3.4927,2269.3850,632.6369,11.3227,91.1358,40.2299,3.8571,2.9960,0.3963,3055.4525,3.754e+11,1248
rotor,1000000,1.4142,nom,128,16,amrfft,f32,epoch,2,7,8.7317,3177.1390,885.6916,28.3068,227.8396,56.3219,5.4000,7.2400,0.8408,4397.5113,3.754e+11,1248
rotor,1000000,1.4142,nom,128,16,amrfft,f32,epoch,3,6,23.2845,5288.5304,1474.2847,68.8180,603.3811,93.7691,25.1942,19.5500,1.9421,7598.7541,3.760e+11,1170
rotor,1000000,1.4142,nom,128,16,amrfft,f64,perstep,1,7,6.9853,4538.7700,1265.2737,22.6454,182.2717,80.4598,7.7143,2.9960,3.4631,6110.5794,7.509e+11,1248
rotor,1000000,1.4142,nom,128,16,amrfft,f64,perstep,2,6,17.4634,6346.2365,1769.1416,51.6135,452.5358,112.5229,30.2331,6.8500,7.4077,8794.0045,7.520e+11,1170
rotor,1000000,1.4142,nom,128,16,amrfft,f64,perstep,3,6,46.5690,10577.0608,2948.5694,137.6360,1206.7622,187.5382,50.3885,19.5500,18.9205,15192.9946,7.520e+11,1170
rotor,1000000,1.4142,nom,128,16,amrfft,f64,epoch,1,7,6.9853,4538.7700,1265.2737,22.6454,182.2717,80.4598,7.7143,2.9960,0.6926,6107.8089,7.509e+11,1248
rotor,1000000,1.4142,nom,128,16,amrfft,f64,epoch,2,7,17.4634,6354.2781,1771.3832,56.6135,455.6792,112.6437,10.8000,7.2400,1.5815,8787.6826,7.509e+11,1248
rotor,1000000,1.4142,nom,128,16,amrfft,f64,epoch,3,6,46.5690,10577.0608,2948.5694,137.6360,1206.7622,187.5382,50.3885,19.5500,3.7841,15177.8582,7.520e+11,1170
rotor,1000000,1.4142,nom,128,16,msm,f32,perstep,1,4,3.4927,2241.9363,0.0000,8.3227,87.5786,39.8354,85.3138,1.5920,1.6815,4205.9789,3.831e+11,546
rotor,1000000,1.4142,nom,128,16,msm,f32,perstep,2,3,8.7317,3080.4089,0.0000,18.3068,212.7058,54.9428,324.0000,3.5200,3.2038,13136.4743,3.980e+11,504
rotor,1000000,1.4142,nom,128,16,msm,f32,perstep,3,1,23.2845,4586.0497,0.0000,35.4847,510.5005,82.9887,4147.2000,8.3000,6.3769,56317.7890,5.901e+11,420
rotor,1000000,1.4142,nom,128,16,msm,f32,epoch,1,4,3.4927,2241.9363,0.0000,8.3227,87.5786,39.8354,85.3138,1.5920,0.3363,4204.6337,3.831e+11,546
rotor,1000000,1.4142,nom,128,16,msm,f32,epoch,2,3,8.7317,3080.4089,0.0000,18.3068,212.7058,54.9428,324.0000,3.5200,0.6408,13133.9112,3.980e+11,504
rotor,1000000,1.4142,nom,128,16,msm,f32,epoch,3,1,23.2845,4586.0497,0.0000,35.4847,510.5005,82.9887,4147.2000,8.3000,1.2754,56312.6875,5.901e+11,420
rotor,1000000,1.4142,nom,128,16,msm,f64,perstep,1,4,6.9853,4483.8725,0.0000,16.6454,175.1571,79.6709,170.6277,1.5920,2.8631,8409.8658,7.661e+11,546
rotor,1000000,1.4142,nom,128,16,msm,f64,perstep,2,3,17.4634,6160.8179,0.0000,36.6135,425.4115,109.8856,648.0000,3.5200,5.9077,26268.9285,7.960e+11,504
rotor,1000000,1.4142,nom,128,16,msm,f64,perstep,3,1,46.5690,9172.0994,0.0000,70.9694,1021.0010,165.9773,8294.4000,8.3000,12.2538,112626.7780,1.180e+12,420
rotor,1000000,1.4142,nom,128,16,msm,f64,epoch,1,4,6.9853,4483.8725,0.0000,16.6454,175.1571,79.6709,170.6277,1.5920,0.5726,8407.5754,7.661e+11,546
rotor,1000000,1.4142,nom,128,16,msm,f64,epoch,2,3,17.4634,6160.8179,0.0000,36.6135,425.4115,109.8856,648.0000,3.5200,1.1815,26264.2024,7.960e+11,504
rotor,1000000,1.4142,nom,128,16,msm,f64,epoch,3,1,46.5690,9172.0994,0.0000,70.9694,1021.0010,165.9773,8294.4000,8.3000,2.4508,112616.9749,1.180e+12,420
rotor,1000000,1.4142,nom,128,32,amrfft,f32,perstep,1,7,2.3628,2598.2563,797.0725,11.3251,91.1358,40.2299,3.8571,2.9960,1.8688,3549.1044,3.754e+11,1248
rotor,1000000,1.4142,nom,128,32,amrfft,f32,perstep,2,6,5.9071,3632.9554,1114.4894,25.8127,226.2679,56.2615,15.1165,6.8500,3.6720,5087.3324,3.760e+11,1170
rotor,1000000,1.4142,nom,128,32,amrfft,f32,perstep,3,6,15.7522,6054.9256,1857.4823,68.8338,603.3811,93.7691,25.1942,19.5500,8.9586,8747.8470,3.760e+11,1170
rotor,1000000,1.4142,nom,128,32,amrfft,f32,epoch,1,7,2.3628,2598.2563,797.0725,11.3251,91.1358,40.2299,3.8571,2.9960,0.3738,3547.6094,3.754e+11,1248
rotor,1000000,1.4142,nom,128,32,amrfft,f32,epoch,2,6,5.9071,3632.9554,1114.4894,25.8127,226.2679,56.2615,15.1165,6.8500,0.7344,5084.3948,3.760e+11,1170
rotor,1000000,1.4142,nom,128,32,amrfft,f32,epoch,3,6,15.7522,6054.9256,1857.4823,68.8338,603.3811,93.7691,25.1942,19.5500,1.7917,8740.6801,3.760e+11,1170
rotor,1000000,1.4142,nom,128,32,amrfft,f64,perstep,1,7,4.7257,5196.5126,1594.1450,22.6501,182.2717,80.4598,7.7143,2.9960,3.2376,7094.7128,7.509e+11,1248
rotor,1000000,1.4142,nom,128,32,amrfft,f64,perstep,2,6,11.8142,7265.9108,2228.9788,51.6253,452.5358,112.5229,30.2331,6.8500,6.8440,10167.3148,7.520e+11,1170
rotor,1000000,1.4142,nom,128,32,amrfft,f64,perstep,3,6,31.5045,12109.8513,3714.9646,137.6675,1206.7622,187.5382,50.3885,19.5500,17.4172,17475.6440,7.520e+11,1170
rotor,1000000,1.4142,nom,128,32,amrfft,f64,epoch,1,7,4.7257,5196.5126,1594.1450,22.6501,182.2717,80.4598,7.7143,2.9960,0.6475,7092.1227,7.509e+11,1248
rotor,1000000,1.4142,nom,128,32,amrfft,f64,epoch,2,6,11.8142,7265.9108,2228.9788,51.6253,452.5358,112.5229,30.2331,6.8500,1.3688,10161.8397,7.520e+11,1170
rotor,1000000,1.4142,nom,128,32,amrfft,f64,epoch,3,6,31.5045,12109.8513,3714.9646,137.6675,1206.7622,187.5382,50.3885,19.5500,3.4834,17461.7103,7.520e+11,1170
rotor,1000000,1.4142,nom,128,32,msm,f32,perstep,1,4,2.3628,2566.8300,0.0000,8.3251,87.5786,39.8354,85.3138,1.5920,1.5688,5238.7468,3.831e+11,546
rotor,1000000,1.4142,nom,128,32,msm,f32,perstep,2,2,5.9071,3379.8423,0.0000,15.8127,203.9052,53.0909,911.2500,3.3100,2.6720,16318.9655,4.455e+11,462
rotor,1000000,1.4142,nom,128,32,msm,f32,perstep,3,1,15.7522,5250.6501,0.0000,35.5004,510.5005,82.9887,4147.2000,8.3000,5.6253,69696.4046,5.901e+11,420
rotor,1000000,1.4142,nom,128,32,msm,f32,epoch,1,4,2.3628,2566.8300,0.0000,8.3251,87.5786,39.8354,85.3138,1.5920,0.3138,5237.4918,3.831e+11,546
rotor,1000000,1.4142,nom,128,32,msm,f32,epoch,2,2,5.9071,3379.8423,0.0000,15.8127,203.9052,53.0909,911.2500,3.3100,0.5344,16316.8279,4.455e+11,462
rotor,1000000,1.4142,nom,128,32,msm,f32,epoch,3,1,15.7522,5250.6501,0.0000,35.5004,510.5005,82.9887,4147.2000,8.3000,1.1251,69691.9044,5.901e+11,420
rotor,1000000,1.4142,nom,128,32,msm,f64,perstep,1,4,4.7257,5133.6600,0.0000,16.6501,175.1571,79.6709,170.6277,1.5920,2.6376,10475.4016,7.661e+11,546
rotor,1000000,1.4142,nom,128,32,msm,f64,perstep,2,2,11.8142,6759.6845,0.0000,31.6253,407.8104,106.1819,1822.5000,3.3100,4.8440,32634.1210,8.910e+11,462
rotor,1000000,1.4142,nom,128,32,msm,f64,perstep,3,1,31.5045,10501.3002,0.0000,71.0009,1021.0010,165.9773,8294.4000,8.3000,10.7505,139384.0092,1.180e+12,420
rotor,1000000,1.4142,nom,128,32,msm,f64,epoch,1,4,4.7257,5133.6600,0.0000,16.6501,175.1571,79.6709,170.6277,1.5920,0.5275,10473.2915,7.661e+11,546
rotor,1000000,1.4142,nom,128,32,msm,f64,epoch,2,2,11.8142,6759.6845,0.0000,31.6253,407.8104,106.1819,1822.5000,3.3100,0.9688,32630.2458,8.910e+11,462
rotor,1000000,1.4142,nom,128,32,msm,f64,epoch,3,1,31.5045,10501.3002,0.0000,71.0009,1021.0010,165.9773,8294.4000,8.3000,2.1501,139375.4088,1.180e+12,420
rotor,1000000,2.0000,nom,32,1,amrfft,f32,perstep,1,2,121.0634,3611.4716,902.8679,4.9052,60.7135,96.8339,30.8571,1.5920,13.0969,4843.4015,6.787e+11,546
rotor,1000000,2.0000,nom,32,1,amrfft,f32,perstep,2,2,302.6586,5056.0603,1264.0151,12.2629,151.7837,135.5674,43.2000,3.7300,31.9922,7001.2701,6.787e+11,546
rotor,1000000,2.0000,nom,32,1,amrfft,f32,perstep,3,2,807.0896,8426.7671,2106.6918,32.7012,404.7565,225.9457,72.0000,10.1900,84.4791,12170.6209,6.787e+11,546
rotor,1000000,2.0000,nom,32,1,amrfft,f32,epoch,1,2,121.0634,3611.4716,902.8679,4.9052,60.7135,96.8339,30.8571,1.5920,2.6194,4832.9240,6.787e+11,546
rotor,1000000,2.0000,nom,32,1,amrfft,f32,epoch,2,2,302.6586,5056.0603,1264.0151,12.2629,151.7837,135.5674,43.2000,3.7300,6.3984,6975.6764,6.787e+11,546
rotor,1000000,2.0000,nom,32,1,amrfft,f32,epoch,3,2,807.0896,8426.7671,2106.6918,32.7012,404.7565,225.9457,72.0000,10.1900,16.8958,12103.0376,6.787e+11,546
rotor,1000000,2.0000,nom,32,1,amrfft,f64,perstep,1,2,242.1269,7222.9432,1805.7358,9.8104,121.4269,193.6677,61.7143,1.5920,25.6937,9684.7110,1.357e+12,546
rotor,1000000,2.0000,nom,32,1,amrfft,f64,perstep,2,2,605.3172,10112.1205,2528.0301,24.5259,303.5674,271.1348,86.4000,3.7300,63.4843,13998.3102,1.357e+12,546
rotor,1000000,2.0000,nom,32,1,amrfft,f64,perstep,3,2,1614.1792,16853.5342,4213.3836,65.4024,809.5130,451.8913,144.0000,10.1900,168.4582,24330.5518,1.357e+12,546
rotor,1000000,2.0000,nom,32,1,amrfft,f64,epoch,1,2,242.1269,7222.9432,1805.7358,9.8104,121.4269,193.6677,61.7143,1.5920,5.1387,9664.1560,1.357e+12,546
rotor,1000000,2.0000,nom,32,1,amrfft,f64,epoch,2,2,605.3172,10112.1205,2528.0301,24.5259,303.5674,271.1348,86.4000,3.7300,12.6969,13947.5228,1.357e+12,546
rotor,1000000,2.0000,nom,32,1,amrfft,f64,epoch,3,2,1614.1792,16853.5342,4213.3836,65.4024,809.5130,451.8913,144.0000,10.1900,33.6916,24195.7853,1.357e+12,546
rotor,1000000,2.0000,nom,32,1,msm,f32,perstep,1,1,121.0634,3485.3002,0.0000,3.9052,58.2172,93.4650,231.4286,1.0040,12.9969,5950.9889,6.851e+11,252
rotor,1000000,2.0000,nom,32,1,msm,f32,perstep,2,1,302.6586,4879.4203,0.0000,9.7629,145.5430,130.8510,324.0000,2.2600,31.7422,22566.5978,6.851e+11,252
rotor,1000000,2.0000,nom,32,1,msm,f32,perstep,3,0,807.0896,7479.7233,0.0000,19.3678,354.8681,200.5655,4147.2000,5.1500,83.1457,82037.3274,8.638e+11,210
rotor,1000000,2.0000,nom,32,1,msm,f32,epoch,1,1,121.0634,3485.3002,0.0000,3.9052,58.2172,93.4650,231.4286,1.0040,2.5994,5940.5914,6.851e+11,252
rotor,1000000,2.0000,nom,32,1,msm,f32,epoch,2,1,302.6586,4879.4203,0.0000,9.7629,145.5430,130.8510,324.0000,2.2600,6.3484,22541.2041,6.851e+11,252
rotor,1000000,2.0000,nom,32,1,msm,f32,epoch,3,0,807.0896,7479.7233,0.0000,19.3678,354.8681,200.5655,4147.2000,5.1500,16.6291,81970.8108,8.638e+11,210
rotor,1000000,2.0000,nom,32,1,msm,f64,perstep,1,1,242.1269,6970.6004,0.0000,7.8104,116.4344,186.9299,462.8571,1.0040,25.4937,11900.4739,1.370e+12,252
rotor,1000000,2.0000,nom,32,1,msm,f64,perstep,2,1,605.3172,9758.8406,0.0000,19.5259,291.0861,261.7019,648.0000,2.2600,62.9843,45130.4356,1.370e+12,252
rotor,1000000,2.0000,nom,32,1,msm,f64,perstep,3,0,1614.1792,14959.4466,0.0000,38.7357,709.7361,401.1310,8294.4000,5.1500,165.7915,164069.0049,1.728e+12,210
rotor,1000000,2.0000,nom,32,1,msm,f64,epoch,1,1,242.1269,6970.6004,0.0000,7.8104,116.4344,186.9299,462.8571,1.0040,5.0987,11880.0789,1.370e+12,252
rotor,1000000,2.0000,nom,32,1,msm,f64,epoch,2,1,605.3172,9758.8406,0.0000,19.5259,291.0861,261.7019,648.0000,2.2600,12.5969,45080.0482,1.370e+12,252
rotor,1000000,2.0000,nom,32,1,msm,f64,epoch,3,0,1614.1792,14959.4466,0.0000,38.7357,709.7361,401.1310,8294.4000,5.1500,33.1583,163936.3717,1.728e+12,210
rotor,1000000,2.0000,nom,32,2,amrfft,f32,perstep,1,2,61.0317,3611.5760,902.9201,4.9062,60.7135,96.8339,30.8571,1.5920,7.0938,4777.5242,6.787e+11,546
rotor,1000000,2.0000,nom,32,2,amrfft,f32,perstep,2,2,152.5793,5056.2064,1264.0881,12.2654,151.7837,135.5674,43.2000,3.7300,16.9845,6836.4047,6.787e+11,546
rotor,1000000,2.0000,nom,32,2,amrfft,f32,perstep,3,2,406.8780,8427.0106,2106.8135,32.7078,404.7565,225.9457,72.0000,10.1900,44.4586,11730.7607,6.787e+11,546
rotor,1000000,2.0000,nom,32,2,amrfft,f32,epoch,1,2,61.0317,3611.5760,902.9201,4.9062,60.7135,96.8339,30.8571,1.5920,1.4188,4771.8492,6.787e+11,546
rotor,1000000,2.0000,nom,32,2,amrfft,f32,epoch,2,2,152.5793,5056.2064,1264.0881,12.2654,151.7837,135.5674,43.2000,3.7300,3.3969,6822.8171,6.787e+11,546
rotor,1000000,2.0000,nom,32,2,amrfft,f32,epoch,3,2,406.8780,8427.0106,2106.8135,32.7078,404.7565,225.9457,72.0000,10.1900,8.8917,11695.1938,6.787e+11,546
rotor,1000000,2.0000,nom,32,2,amrfft,f64,perstep,1,2,122.0634,7223.1519,1805.8402,9.8124,121.4269,193.6677,61.7143,1.5920,13.6876,9552.9564,1.357e+12,546
rotor,1000000,2.0000,nom,32,2,amrfft,f64,perstep,2,2,305.1585,10112.4127,2528.1762,24.5309,303.5674,271.1348,86.4000,3.7300,33.4689,13668.5794,1.357e+12,546
rotor,1000000,2.0000,nom,32,2,amrfft,f64,perstep,3,2,813.7560,16854.0212,4213.6270,65.4157,809.5130,451.8913,144.0000,10.1900,88.4172,23450.8314,1.357e+12,546
rotor,1000000,2.0000,nom,32,2,amrfft,f64,epoch,1,2,122.0634,7223.1519,1805.8402,9.8124,121.4269,193.6677,61.7143,1.5920,2.7375,9542.0063,1.357e+12,546
rotor,1000000,2.0000,nom,32,2,amrfft,f64,epoch,2,2,305.1585,10112.4127,2528.1762,24.5309,303.5674,271.1348,86.4000,3.7300,6.6938,13641.8043,1.357e+12,546
rotor,1000000,2.0000,nom,32,2,amrfft,f64,epoch,3,2,813.7560,16854.0212,4213.6270,65.4157,809.5130,451.8913,144.0000,10.1900,17.6834,23380.0976,1.357e+12,546
rotor,1000000,2.0000,nom,32,2,msm,f32,perstep,1,1,61.0317,3485.4046,0.0000,3.9062,58.2172,93.4650,231.4286,1.0040,6.9938,5885.2796,6.851e+11,252
rotor,1000000,2.0000,nom,32,2,msm,f32,perstep,2,1,152.5793,4879.5664,0.0000,9.7654,145.5430,130.8510,324.0000,2.2600,16.7345,22402.8055,6.851e+11,252
rotor,1000000,2.0000,nom,32,2,msm,f32,perstep,3,0,406.8780,7479.9668,0.0000,19.3745,354.8681,200.5655,4147.2000,5.1500,43.1253,81602.0645,8.638e+11,210
rotor,1000000,2.0000,nom,32,2,msm,f32,epoch,1,1,61.0317,3485.4046,0.0000,3.9062,58.2172,93.4650,231.4286,1.0040,1.3988,5879.6846,6.851e+11,252
rotor,1000000,2.0000,nom,32,2,msm,f32,epoch,2,1,152.5793,4879.5664,0.0000,9.7654,145.5430,130.8510,324.0000,2.2600,3.3469,22389.4179,6.851e+11,252
rotor,1000000,2.0000,nom,32,2,msm,f32,epoch,3,0,406.8780,7479.9668,0.0000,19.3745,354.8681,200.5655,4147.2000,5.1500,8.6251,81567.5643,8.638e+11,210
rotor,1000000,2.0000,nom,32,2,msm,f64,perstep,1,1,122.0634,6970.8091,0.0000,7.8124,116.4344,186.9299,462.8571,1.0040,13.4876,11769.0552,1.370e+12,252
rotor,1000000,2.0000,nom,32,2,msm,f64,perstep,2,1,305.1585,9759.1328,0.0000,19.5309,291.0861,261.7019,648.0000,2.2600,32.9689,44802.8509,1.370e+12,252
rotor,1000000,2.0000,nom,32,2,msm,f64,perstep,3,0,813.7560,14959.9335,0.0000,38.7490,709.7361,401.1310,8294.4000,5.1500,85.7505,163198.4791,1.728e+12,210
rotor,1000000,2.0000,nom,32,2,msm,f64,epoch,1,1,122.0634,6970.8091,0.0000,7.8124,116.4344,186.9299,462.8571,1.0040,2.6975,11758.2651,1.370e+12,252
rotor,1000000,2.0000,nom,32,2,msm,f64,epoch,2,1,305.1585,9759.1328,0.0000,19.5309,291.0861,261.7019,648.0000,2.2600,6.5938,44776.4758,1.370e+12,252
rotor,1000000,2.0000,nom,32,2,msm,f64,epoch,3,0,813.7560,14959.9335,0.0000,38.7490,709.7361,401.1310,8294.4000,5.1500,17.1501,163129.8787,1.728e+12,210
rotor,1000000,2.0000,nom,32,4,amrfft,f32,perstep,1,2,29.3887,3611.6803,902.9722,4.9072,60.7135,96.8339,30.8571,1.5920,3.9296,4742.8745,6.787e+11,546
rotor,1000000,2.0000,nom,32,4,amrfft,f32,perstep,2,2,73.4717,5056.3524,1264.1611,12.2679,151.7837,135.5674,43.2000,3.7300,9.0740,6749.6082,6.787e+11,546
rotor,1000000,2.0000,nom,32,4,amrfft,f32,perstep,3,2,195.9245,8427.2541,2106.9352,32.7145,404.7565,225.9457,72.0000,10.1900,23.3639,11499.0843,6.787e+11,546
rotor,1000000,2.0000,nom,32,4,amrfft,f32,epoch,1,2,29.3887,3611.6803,902.9722,4.9072,60.7135,96.8339,30.8571,1.5920,0.7859,4739.7308,6.787e+11,546
rotor,1000000,2.0000,nom,32,4,amrfft,f32,epoch,2,2,73.4717,5056.3524,1264.1611,12.2679,151.7837,135.5674,43.2000,3.7300,1.8148,6742.3491,6.787e+11,546
rotor,1000000,2.0000,nom,32,4,amrfft,f32,epoch,3,2,195.9245,8427.2541,2106.9352,32.7145,404.7565,225.9457,72.0000,10.1900,4.6728,11480.3932,6.787e+11,546
rotor,1000000,2.0000,nom,32,4,amrfft,f64,perstep,1,2,58.7773,7223.3606,1805.9445,9.8144,121.4269,193.6677,61.7143,1.5920,7.3592,9483.6569,1.357e+12,546
rotor,1000000,2.0000,nom,32,4,amrfft,f64,perstep,2,2,146.9433,10112.7049,2528.3223,24.5359,303.5674,271.1348,86.4000,3.7300,17.6479,13494.9865,1.357e+12,546
rotor,1000000,2.0000,nom,32,4,amrfft,f64,perstep,3,2,391.8489,16854.5081,4213.8705,65.4290,809.5130,451.8913,144.0000,10.1900,46.2278,22987.4786,1.357e+12,546
rotor,1000000,2.0000,nom,32,4,amrfft,f64,epoch,1,2,58.7773,7223.3606,1805.9445,9.8144,121.4269,193.6677,61.7143,1.5920,1.4718,9477.7696,1.357e+12,546
rotor,1000000,2.0000,nom,32,4,amrfft,f64,epoch,2,2,146.9433,10112.7049,2528.3223,24.5359,303.5674,271.1348,86.4000,3.7300,3.5296,13480.8681,1.357e+12,546
rotor,1000000,2.0000,nom,32,4,amrfft,f64,epoch,3,2,391.8489,16854.5081,4213.8705,65.4290,809.5130,451.8913,144.0000,10.1900,9.2456,22950.4964,1.357e+12,546
rotor,1000000,2.0000,nom,32,4,msm,f32,perstep,1,1,29.3887,3485.5089,0.0000,3.9072,58.2172,93.4650,231.4286,1.0040,3.8296,5850.7978,6.851e+11,252
rotor,1000000,2.0000,nom,32,4,msm,f32,perstep,2,1,73.4717,4879.7125,0.0000,9.7679,145.5430,130.8510,324.0000,2.2600,8.8240,22317.0820,6.851e+11,252
rotor,1000000,2.0000,nom,32,4,msm,f32,perstep,3,0,195.9245,7480.2102,0.0000,19.3812,354.8681,200.5655,4147.2000,5.1500,22.0306,81374.9855,8.638e+11,210
rotor,1000000,2.0000,nom,32,4,msm,f32,epoch,1,1,29.3887,3485.5089,0.0000,3.9072,58.2172,93.4650,231.4286,1.0040,0.7659,5847.7342,6.851e+11,252
rotor,1000000,2.0000,nom,32,4,msm,f32,epoch,2,1,73.4717,4879.7125,0.0000,9.7679,145.5430,130.8510,324.0000,2.2600,1.7648,22310.0229,6.851e+11,252
rotor,1000000,2.0000,nom,32,4,msm,f32,epoch,3,0,195.9245,7480.2102,0.0000,19.3812,354.8681,200.5655,4147.2000,5.1500,4.4061,81357.3610,8.638e+11,210
rotor,1000000,2.0000,nom,32,4,msm,f64,perstep,1,1,58.7773,6971.0178,0.0000,7.8144,116.4344,186.9299,462.8571,1.0040,7.1592,11700.0917,1.370e+12,252
rotor,1000000,2.0000,nom,32,4,msm,f64,perstep,2,1,146.9433,9759.4250,0.0000,19.5359,291.0861,261.7019,648.0000,2.2600,17.1479,44631.4041,1.370e+12,252
rotor,1000000,2.0000,nom,32,4,msm,f64,perstep,3,0,391.8489,14960.4205,0.0000,38.7623,709.7361,401.1310,8294.4000,5.1500,43.5611,162744.3209,1.728e+12,210
rotor,1000000,2.0000,nom,32,4,msm,f64,epoch,1,1,58.7773,6971.0178,0.0000,7.8144,116.4344,186.9299,462.8571,1.0040,1.4318,11694.3643,1.370e+12,252
rotor,1000000,2.0000,nom,32,4,msm,f64,epoch,2,1,146.9433,9759.4250,0.0000,19.5359,291.0861,261.7019,648.0000,2.2600,3.4296,44617.6857,1.370e+12,252
rotor,1000000,2.0000,nom,32,4,msm,f64,epoch,3,0,391.8489,14960.4205,0.0000,38.7623,709.7361,401.1310,8294.4000,5.1500,8.7122,162709.4720,1.728e+12,210
rotor,1000000,2.0000,nom,32,8,amrfft,f32,perstep,1,2,14.9074,3611.7847,903.0244,4.9082,60.7135,96.8339,30.8571,1.5920,2.4816,4727.1027,6.787e+11,546
rotor,1000000,2.0000,nom,32,8,amrfft,f32,perstep,2,2,37.2686,5056.4985,1264.2342,12.2704,151.7837,135.5674,43.2000,3.7300,5.4539,6710.0067,6.787e+11,546
rotor,1000000,2.0000,nom,32,8,amrfft,f32,perstep,3,2,99.3829,8427.4975,2107.0570,32.7212,404.7565,225.9457,72.0000,10.1900,13.7104,11393.2611,6.787e+11,546
rotor,1000000,2.0000,nom,32,8,amrfft,f32,epoch,1,2,14.9074,3611.7847,903.0244,4.9082,60.7135,96.8339,30.8571,1.5920,0.4963,4725.1175,6.787e+11,546
rotor,1000000,2.0000,nom,32,8,amrfft,f32,epoch,2,2,37.2686,5056.4985,1264.2342,12.2704,151.7837,135.5674,43.2000,3.7300,1.0908,6705.6436,6.787e+11,546
rotor,1000000,2.0000,nom,32,8,amrfft,f32,epoch,3,2,99.3829,8427.4975,2107.0570,32.7212,404.7565,225.9457,72.0000,10.1900,2.7421,11382.2928,6.787e+11,546
rotor,1000000,2.0000,nom,32,8,amrfft,f64,perstep,1,2,29.8149,7223.5693,1806.0488,9.8163,121.4269,193.6677,61.7143,1.5920,4.4631,9452.1134,1.357e+12,546
rotor,1000000,2.0000,nom,32,8,amrfft,f64,perstep,2,2,74.5371,10112.9970,2528.4684,24.5409,303.5674,271.1348,86.4000,3.7300,10.4078,13415.7834,1.357e+12,546
rotor,1000000,2.0000,nom,32,8,amrfft,f64,perstep,3,2,198.7657,16854.9951,4214.1140,65.4423,809.5130,451.8913,144.0000,10.1900,26.9208,22775.8322,1.357e+12,546
rotor,1000000,2.0000,nom,32,8,amrfft,f64,epoch,1,2,29.8149,7223.5693,1806.0488,9.8163,121.4269,193.6677,61.7143,1.5920,0.8926,9448.5429,1.357e+12,546
rotor,1000000,2.0000,nom,32,8,amrfft,f64,epoch,2,2,74.5371,10112.9970,2528.4684,24.5409,303.5674,271.1348,86.4000,3.7300,2.0816,13407.4571,1.357e+12,546
rotor,1000000,2.0000,nom,32,8,amrfft,f64,epoch,3,2,198.7657,16854.9951,4214.1140,65.4423,809.5130,451.8913,144.0000,10.1900,5.3842,22754.2955,1.357e+12,546
rotor,1000000,2.0000,nom,32,8,msm,f32,perstep,1,1,14.9074,3485.6133,0.0000,3.9082,58.2172,93.4650,231.4286,1.0040,2.3816,5835.1940,6.851e+11,252
rotor,1000000,2.0000,nom,32,8,msm,f32,perstep,2,1,37.2686,4879.8586,0.0000,9.7704,145.5430,130.8510,324.0000,2.2600,5.2039,22278.5535,6.851e+11,252
rotor,1000000,2.0000,nom,32,8,msm,f32,perstep,3,0,99.3829,7480.4537,0.0000,19.3878,354.8681,200.5655,4147.2000,5.1500,12.3771,81273.7595,8.638e+11,210
rotor,1000000,2.0000,nom,32,8,msm,f32,epoch,1,1,14.9074,3485.6133,0.0000,3.9082,58.2172,93.4650,231.4286,1.0040,0.4763,5833.2888,6.851e+11,252
rotor,1000000,2.0000,nom,32,8,msm,f32,epoch,2,1,37.2686,4879.8586,0.0000,9.7704,145.5430,130.8510,324.0000,2.2600,1.0408,22274.3904,6.851e+11,252
rotor,1000000,2.0000,nom,32,8,msm,f32,epoch,3,0,99.3829,7480.4537,0.0000,19.3878,354.8681,200.5655,4147.2000,5.1500,2.4754,81263.8579,8.638e+11,210
rotor,1000000,2.0000,nom,32,8,msm,f64,perstep,1,1,29.8149,6971.2265,0.0000,7.8163,116.4344,186.9299,462.8571,1.0040,4.2631,11668.8841,1.370e+12,252
rotor,1000000,2.0000,nom,32,8,msm,f64,perstep,2,1,74.5371,9759.7171,0.0000,19.5409,291.0861,261.7019,648.0000,2.2600,9.9078,44554.3471,1.370e+12,252
rotor,1000000,2.0000,nom,32,8,msm,f64,perstep,3,0,198.7657,14960.9074,0.0000,38.7757,709.7361,401.1310,8294.4000,5.1500,24.2541,162541.8690,1.728e+12,210
