schema_version,source_hash,slurm_job_id,host,julia_version,blas_vendor,blas_threads,julia_threads,policy,strategy,distribution,precision,lh,n,ell,P,seed,window_classes,cells,nodes,routes,routes_per_level,direct_pairs,nclasses,construction_ms,grid_refresh_ms,occupancy_refresh_ms,direct_generation_ms,scan_compact_ms,tree_group_refresh_ms,update_ms_median,update_ms_min,update_ms_iqr,b2m_ms_median,m2m_ms_median,m2l_ms_median,m2l_ms_min,m2l_ms_iqr,l2l_ms_median,l2b_ms_median,step_ms_median,step_ms_min,step_ms_iqr,m2l_alloc_bytes,update_alloc_bytes,step_alloc_bytes,occupancy_bytes,operator_bytes,metadata_bytes,expansion_bytes,scratch_bytes,persistent_bytes,peak_bytes,accuracy_samples,potential_error,gradient_error,expansion_host_copies,route_uploads,operator_uploads,eligible,geomean_ms,relative_to_best
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,dense,uniform,Float64,false,20000,4,4,26046404,2,4064,4649,632410,0;0;3096;53352;575962,96072,948,8270.208289,1.207199,0.011782,0.608032,8.599438,0.312988,11.01669,11.003215,0.009748500000000604,NaN,NaN,79.588106,79.580672,0.025713499999994838,NaN,NaN,NaN,NaN,NaN,4240,12496,28000,18724,1580000,186600,2246880,1433600,3200200,563499008,0,NaN,NaN,0,0,0,true,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,dense,uniform,Float64,false,20000,4,4,26046404,32,4064,4649,632410,0;0;3096;53352;575962,96072,948,8247.091428,1.19729,0.011893,0.600558,8.691712,0.309332,11.091271,11.057497,0.03953450000000025,NaN,NaN,79.246263,79.189768,0.08337649999998575,NaN,NaN,NaN,NaN,NaN,1552,9808,22624,18724,1580000,2644200,2246880,1433600,5657800,573698048,0,NaN,NaN,0,0,0,true,2654.8087387870073,1.0067798746740404
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,dense,uniform,Float64,false,20000,4,4,26046404,4,4064,4649,632410,0;0;3096;53352;575962,96072,948,8239.615803,1.1871,0.011442,0.610267,8.55244,0.302298,10.937611,10.909539,0.032821500000000725,NaN,NaN,79.471827,79.285447,0.22377550000000213,NaN,NaN,NaN,NaN,NaN,3280,11536,26080,18724,1580000,350440,2246880,1433600,3364040,578056192,0,NaN,NaN,0,0,0,true,2682.8048647820265,1.017396811332725
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,dense,uniform,Float64,false,20000,4,4,26046404,64,4064,4649,632410,0;0;3096;53352;575962,96072,948,8294.504944,1.199654,0.011381,0.60131,8.615278,0.305965,11.009517,10.990391,0.03957950000000032,NaN,NaN,79.083169,78.952464,0.09521349999999984,NaN,NaN,NaN,NaN,NaN,1440,9696,22400,18724,1580000,5265640,2246880,1433600,8279240,596635648,0,NaN,NaN,0,0,0,true,2654.9728241705243,1.006842100573571
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,dense,uniform,Float64,false,20000,4,4,26046404,8,4064,4649,632410,0;0;3096;53352;575962,96072,948,8226.354435,1.178885,0.011592,0.609345,8.725255,0.300274,11.085449,11.075521,0.024415499999999923,NaN,NaN,79.321936,79.162407,0.11240550000000837,NaN,NaN,NaN,NaN,NaN,2464,10720,24448,18724,1580000,678120,2246880,1433600,3691720,580468736,0,NaN,NaN,0,0,0,true,2636.9306792575094,1.0
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,factored,uniform,Float64,false,20000,4,4,26046404,128,4064,4649,632410,0;0;3096;53352;575962,96072,948,6830.071225,1.20291,0.011622,0.608483,8.633272,0.309451,11.024775,11.015818,0.025503000000000497,NaN,NaN,2818.188404,2812.293297,4.354176999999709,NaN,NaN,NaN,NaN,NaN,1360,9616,22240,18724,0,25165824,2246880,1181936456,1181936456,1335246848,0,NaN,NaN,0,0,0,true,2653.915939746112,1.0064412995844796
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,factored,uniform,Float64,false,20000,4,4,26046404,16,4064,4649,632410,0;0;3096;53352;575962,96072,948,6688.828579,1.1924,0.011803,0.607771,8.653969,0.303541,11.050132,11.011519,0.04537600000000097,NaN,NaN,2804.751955,2797.541487,6.180903500000113,NaN,NaN,NaN,NaN,NaN,1872,10128,23264,18724,0,3145728,2246880,156166984,156166984,667979776,0,NaN,NaN,0,0,0,true,2645.7345610885714,1.003338685351236
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,factored,uniform,Float64,false,20000,4,4,26046404,1,4064,4649,632410,0;0;3096;53352;575962,96072,948,6810.261916,1.182272,0.011251,0.61205,8.553393,0.305925,10.933916,10.897999,0.13322050000000019,NaN,NaN,2767.92486,2766.736317,1.4489975000001323,NaN,NaN,NaN,NaN,NaN,6160,14416,31840,18724,0,196608,2246880,18787144,18787144,574976000,0,NaN,NaN,0,0,0,true,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,factored,uniform,Float64,false,20000,4,4,26046404,2,4064,4649,632410,0;0;3096;53352;575962,96072,948,6661.995793,1.178655,0.010911,0.607431,8.626507,0.311486,10.997181,10.983866,0.04258500000000076,NaN,NaN,2802.266842,2801.068641,1.5886350000000675,NaN,NaN,NaN,NaN,NaN,4240,12496,28000,18724,0,393216,2246880,27945800,27945800,580120576,0,NaN,NaN,0,0,0,true,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,factored,uniform,Float64,false,20000,4,4,26046404,32,4064,4649,632410,0;0;3096;53352;575962,96072,948,6735.048001,1.205185,0.011181,0.609344,8.657626,0.313038,11.070941,11.044752,0.029424999999999812,NaN,NaN,2825.63913,2818.731742,3.9792864999999438,NaN,NaN,NaN,NaN,NaN,1552,9808,22624,18724,0,6291456,2246880,302705480,302705480,773357568,0,NaN,NaN,0,0,0,true,2654.8087387870073,1.0067798746740404
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,factored,uniform,Float64,false,20000,4,4,26046404,4,4064,4649,632410,0;0;3096;53352;575962,96072,948,6719.053081,1.189114,0.010911,0.602051,8.688744,0.30343,11.082772,11.06009,0.016535499999999814,NaN,NaN,2782.865051,2780.859103,1.2573670000001584,NaN,NaN,NaN,NaN,NaN,3280,11536,26080,18724,0,786432,2246880,46263112,46263112,584482816,0,NaN,NaN,0,0,0,true,2682.8048647820265,1.017396811332725
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,factored,uniform,Float64,false,20000,4,4,26046404,64,4064,4649,632410,0;0;3096;53352;575962,96072,948,6840.899856,1.202941,0.012974,0.598474,8.721848,0.305924,11.169266,11.084327,0.0762084999999999,NaN,NaN,2836.429285,2823.79568,16.69833299999982,NaN,NaN,NaN,NaN,NaN,1440,9696,22400,18724,0,12582912,2246880,595782472,595782472,964653056,0,NaN,NaN,0,0,0,true,2654.9728241705243,1.006842100573571
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,factored,uniform,Float64,false,20000,4,4,26046404,8,4064,4649,632410,0;0;3096;53352;575962,96072,948,6789.66275,1.185838,0.011601,0.602862,10.429204,0.303059,12.805969,12.774811,0.03600250000000216,NaN,NaN,2807.330545,2804.876495,3.478134500000124,NaN,NaN,NaN,NaN,NaN,2464,10720,24448,18724,0,1572864,2246880,82897736,82897736,624578560,0,NaN,NaN,0,0,0,true,2636.9306792575094,1.0
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,128,4064,4649,632410,0;0;3096;53352;575962,96072,948,8368.317003,1.23481,0.011711,0.605708,8.697713,0.306657,11.174577,11.067836,0.21572049999999976,NaN,NaN,2829.088063,2818.168302,5.751999000000069,NaN,NaN,NaN,NaN,NaN,1360,9616,22240,18724,0,25165824,2246880,284272384,284272384,1370947584,0,NaN,NaN,0,0,0,true,2653.915939746112,1.0064412995844796
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,16,4064,4649,632410,0;0;3096;53352;575962,96072,948,8303.125388,1.189115,0.011512,0.612531,8.696752,0.300866,11.088065,11.069261,0.12378700000000009,NaN,NaN,2817.071788,2814.142393,15.19671100000005,NaN,NaN,NaN,NaN,NaN,1872,10128,23264,18724,0,3145728,2246880,77955328,77955328,690446336,0,NaN,NaN,0,0,0,true,2645.7345610885714,1.003338685351236
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,1,4064,4649,632410,0;0;3096;53352;575962,96072,948,8265.121382,1.187191,0.011321,0.605868,8.804293,0.299483,11.173786,11.16551,0.08696300000000079,NaN,NaN,2772.617989,2768.786759,3.303337499999998,NaN,NaN,NaN,NaN,NaN,6160,14416,31840,18724,0,196608,2246880,14795008,14795008,568819712,0,NaN,NaN,0,0,0,true,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,2,4064,4649,632410,0;0;3096;53352;575962,96072,948,8212.452015,1.180859,0.011161,0.608905,8.737442,0.30352,11.095063,11.067109,0.056281000000002024,NaN,NaN,2776.310086,2775.885858,0.5015579999999318,NaN,NaN,NaN,NaN,NaN,4240,12496,28000,18724,0,393216,2246880,19005696,19005696,601894912,0,NaN,NaN,0,0,0,true,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,32,4064,4649,632410,0;0;3096;53352;575962,96072,948,8245.387557,1.179587,0.011302,0.611659,8.63737,0.310403,11.029626,11.001532,0.0477950000000007,NaN,NaN,2847.500192,2845.89718,1.3338960000000952,NaN,NaN,NaN,NaN,NaN,1552,9808,22624,18724,0,6291456,2246880,145326336,145326336,805855232,0,NaN,NaN,0,0,0,true,2654.8087387870073,1.0067798746740404
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,4,4064,4649,632410,0;0;3096;53352;575962,96072,948,8238.6798,1.17096,0.011132,0.609565,8.808663,0.302208,11.189987,11.145433,0.03293150000000011,NaN,NaN,2781.176707,2778.563246,2.0219194999999672,NaN,NaN,NaN,NaN,NaN,3280,11536,26080,18724,0,786432,2246880,27427072,27427072,620306432,0,NaN,NaN,0,0,0,true,2682.8048647820265,1.017396811332725
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,64,4064,4649,632410,0;0;3096;53352;575962,96072,948,8360.233652,1.179095,0.011191,0.607992,8.615098,0.306236,11.002835,10.981444,0.03767649999999989,NaN,NaN,2814.611835,2810.064731,8.083213500000056,NaN,NaN,NaN,NaN,NaN,1440,9696,22400,18724,0,12582912,2246880,276932352,276932352,974131200,0,NaN,NaN,0,0,0,true,2654.9728241705243,1.006842100573571
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,1,1,hierarchical_3,precomputed_y,uniform,Float64,false,20000,4,4,26046404,8,4064,4649,632410,0;0;3096;53352;575962,96072,948,8300.555388,1.167935,0.011222,0.600108,8.60543,0.305384,10.998878,10.977428,0.014341500000000451,NaN,NaN,2790.563365,2783.838178,7.71792749999986,NaN,NaN,NaN,NaN,NaN,2464,10720,24448,18724,0,1572864,2246880,44269824,44269824,622292992,0,NaN,NaN,0,0,0,true,2636.9306792575094,1.0
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,concat,uniform,Float64,false,20000,4,4,26046404,128,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6892.261421,1.219932,0.011863,3.768882,46.279432,0.311385,51.83992,51.82911,0.08299100000000692,NaN,NaN,13333.944813,13309.945136,47.90936949999923,NaN,NaN,NaN,NaN,NaN,2688,10944,24896,18724,0,25165824,2246880,1182073160,1182073160,1276276736,0,NaN,NaN,0,0,0,true,2653.915939746112,1.0064412995844796
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,concat,uniform,Float64,false,20000,4,4,26046404,16,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6718.543637,1.211607,0.012854,3.792797,46.453122,0.310012,52.082799,51.913922,0.09887549999999834,NaN,NaN,13208.306209,13199.526117,13.10213449999901,NaN,NaN,NaN,NaN,NaN,11984,20240,43488,18724,0,3145728,2246880,156303688,156303688,650678272,0,NaN,NaN,0,0,0,true,2645.7345610885714,1.003338685351236
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,concat,uniform,Float64,false,20000,4,4,26046404,1,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6715.840459,1.179836,0.012143,3.753833,47.691564,0.305053,53.208801,53.196177,0.1834895000000003,NaN,NaN,13095.912524,13093.013145,1.8925409999992553,NaN,NaN,NaN,NaN,NaN,144240,152496,308000,18724,0,196608,2246880,18923848,18923848,575262720,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,concat,uniform,Float64,false,20000,4,4,26046404,2,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6717.963658,1.187902,0.011702,3.74671,46.416277,0.302829,51.960635,51.916221,0.028052999999999884,NaN,NaN,13078.598975,13071.073684,6.18687349999891,NaN,NaN,NaN,NaN,NaN,74144,82400,167808,18724,0,393216,2246880,28082504,28082504,577736704,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,concat,uniform,Float64,false,20000,4,4,26046404,32,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6665.100105,1.183073,0.010951,3.721413,46.654275,0.306987,52.176912,52.117971,0.05139700000000147,NaN,NaN,13328.109052,13282.889413,23.18580699999984,NaN,NaN,NaN,NaN,NaN,6768,15024,33056,18724,0,6291456,2246880,302842184,302842184,737656832,0,NaN,NaN,0,0,0,true,2654.8087387870073,1.0067798746740404
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,concat,uniform,Float64,false,20000,4,4,26046404,4,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6852.765742,1.175168,0.011492,3.737934,46.371208,0.316955,51.986759,51.876021,0.06617949999999695,NaN,NaN,13092.172177,13090.631953,3.573455499999909,NaN,NaN,NaN,NaN,NaN,39488,47744,98496,18724,0,786432,2246880,46399816,46399816,609964032,0,NaN,NaN,0,0,0,true,2682.8048647820265,1.017396811332725
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,concat,uniform,Float64,false,20000,4,4,26046404,64,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6766.102113,1.199394,0.011422,3.733125,46.250958,0.307177,51.886818,51.657026,0.3269444999999962,NaN,NaN,13318.977461,13289.886938,38.42675600000075,NaN,NaN,NaN,NaN,NaN,4080,12336,27680,18724,0,12582912,2246880,595919176,595919176,920444928,0,NaN,NaN,0,0,0,true,2654.9728241705243,1.006842100573571
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,concat,uniform,Float64,false,20000,4,4,26046404,8,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6722.919123,1.184426,0.010961,3.773901,46.61778,0.308109,52.167148,52.149074,0.022126499999998828,NaN,NaN,13146.443489,13136.421349,6.4931999999989785,NaN,NaN,NaN,NaN,NaN,22048,30304,63616,18724,0,1572864,2246880,83034440,83034440,619986944,0,NaN,NaN,0,0,0,true,2636.9306792575094,1.0
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,128,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8424.287756,1.199835,0.011501,3.796634,46.33868,0.311465,51.904778,51.853101,0.040791999999996165,NaN,NaN,574.093795,565.399459,4.594958500000075,NaN,NaN,NaN,NaN,NaN,2688,10944,24896,18724,8700000,10611048,2246880,1228800,20539848,603635712,0,NaN,NaN,0,0,0,true,2653.915939746112,1.0064412995844796
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,16,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8364.246116,1.190116,0.012524,3.793729,46.242354,0.315753,51.834392,51.809055,0.018414499999991563,NaN,NaN,559.885977,556.789007,2.944272500000011,NaN,NaN,NaN,NaN,NaN,11984,20240,43488,18724,8700000,1436008,2246880,1228800,11364808,590626816,0,NaN,NaN,0,0,0,true,2645.7345610885714,1.003338685351236
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,1,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8422.407827,1.195436,0.011481,3.719911,46.070507,0.300315,51.567326,51.554072,0.00803499999999957,NaN,NaN,625.721785,623.322306,2.449993999999947,NaN,NaN,NaN,NaN,NaN,144240,152496,308000,18724,8700000,207208,2246880,1228800,10136008,591278080,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,2,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8344.296817,1.180548,0.01114,3.708509,46.688318,0.307258,52.166302,52.02629,0.1387654999999981,NaN,NaN,591.814225,591.572891,1.753475500000036,NaN,NaN,NaN,NaN,NaN,74144,82400,167808,18724,8700000,289128,2246880,1228800,10217928,587440128,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,32,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8435.752203,1.191198,0.011712,3.722425,46.34088,0.303831,51.846075,51.703496,0.14379999999999882,NaN,NaN,569.66358,567.134437,3.248438999999962,NaN,NaN,NaN,NaN,NaN,6768,15024,33056,18724,8700000,2746728,2246880,1228800,12675528,601804800,0,NaN,NaN,0,0,0,true,2654.8087387870073,1.0067798746740404
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,4,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8498.442115,1.176461,0.012043,3.704421,45.854278,0.310353,51.349084,51.330469,0.01820449999999596,NaN,NaN,837.243457,821.83895,12.83845550000001,NaN,NaN,NaN,NaN,NaN,39488,47744,98496,18724,8700000,452968,2246880,1228800,10381768,596975616,0,NaN,NaN,0,0,0,true,2682.8048647820265,1.017396811332725
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,64,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8418.904303,1.201007,0.011742,3.794199,46.656077,0.310644,52.380693,52.20914,0.09868050000000039,NaN,NaN,573.237767,565.734058,4.441495499999974,NaN,NaN,NaN,NaN,NaN,4080,12336,27680,18724,8700000,5368168,2246880,1228800,15296968,594038784,0,NaN,NaN,0,0,0,true,2654.9728241705243,1.006842100573571
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,dense,uniform,Float64,false,20000,4,4,26046404,8,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,8360.369278,1.194224,0.012123,3.763522,46.042132,0.312016,51.610796,51.482124,0.1264825000000087,NaN,NaN,533.459855,531.626128,2.716585000000009,NaN,NaN,NaN,NaN,NaN,22048,30304,63616,18724,8700000,780648,2246880,1228800,10709448,581992448,0,NaN,NaN,0,0,0,true,2636.9306792575094,1.0
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,128,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6911.54991,1.19224,0.011261,3.758843,46.344896,0.305635,51.87036,51.812521,0.11781649999999644,NaN,NaN,13286.794542,13274.205326,59.84024050000153,NaN,NaN,NaN,NaN,NaN,2688,10944,24896,18724,0,25165824,2246880,1182073160,1182073160,1335578624,0,NaN,NaN,0,0,0,true,2653.915939746112,1.0064412995844796
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,16,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6689.218153,1.190878,0.012153,3.749896,46.371208,0.30901,51.889677,51.825446,0.06438599999999894,NaN,NaN,13188.985184,13187.630178,21.339931000002252,NaN,NaN,NaN,NaN,NaN,11984,20240,43488,18724,0,3145728,2246880,156303688,156303688,656056320,0,NaN,NaN,0,0,0,true,2645.7345610885714,1.003338685351236
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,1,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6690.120646,1.179086,0.011121,3.75164,46.461364,0.306656,51.986296,51.968603,0.06722699999999548,NaN,NaN,13127.835273,13127.27184,0.7643965000024764,NaN,NaN,NaN,NaN,NaN,144240,152496,308000,18724,0,196608,2246880,18923848,18923848,575725568,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,2,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6692.459004,1.201428,0.011872,3.920437,46.796329,0.308279,52.464961,52.337542,0.24824650000000048,NaN,NaN,13149.41353,13140.542085,7.196309999999357,NaN,NaN,NaN,NaN,NaN,74144,82400,167808,18724,0,393216,2246880,28082504,28082504,581087232,0,NaN,NaN,0,0,0,false,NaN,NaN
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,32,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6759.169641,1.182983,0.011982,3.774813,46.296123,0.30331,51.821907,51.821195,0.1484195000000028,NaN,NaN,13321.852144,13308.700081,14.016639500001475,NaN,NaN,NaN,NaN,NaN,6768,15024,33056,18724,0,6291456,2246880,302842184,302842184,760098816,0,NaN,NaN,0,0,0,true,2654.8087387870073,1.0067798746740404
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,4,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6633.700029,1.194786,0.011492,3.765055,46.516383,0.310614,52.06586,52.048187,0.02984599999999915,NaN,NaN,13113.465297,13112.394064,3.4041189999989,NaN,NaN,NaN,NaN,NaN,39488,47744,98496,18724,0,786432,2246880,46399816,46399816,583692288,0,NaN,NaN,0,0,0,true,2682.8048647820265,1.017396811332725
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,64,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6822.555281,1.186379,0.011382,3.758122,46.646934,0.315452,52.167638,52.113557,0.12725950000000097,NaN,NaN,13300.787371,13291.706066,36.907202500000494,NaN,NaN,NaN,NaN,NaN,4080,12336,27680,18724,0,12582912,2246880,595919176,595919176,933183488,0,NaN,NaN,0,0,0,true,2654.9728241705243,1.006842100573571
026.2,6a68c4dc5d9beb34e2a7b38a815d980e1e8906509a9e7b411931078ceba6c456,12931759,m12-1-7,1.11.7,lbt,64,1,hierarchical_12,factored,uniform,Float64,false,20000,4,4,26046404,8,4064,4649,2994380,0;0;752;160192;2833436,562726,5220,6677.768959,1.180107,0.011091,3.707808,46.366317,0.311535,51.885207,51.78573,0.12645750000000078,NaN,NaN,13113.845518,13113.16032,6.262803499999791,NaN,NaN,NaN,NaN,NaN,22048,30304,63616,18724,0,1572864,2246880,83034440,83034440,607436800,0,NaN,NaN,0,0,0,true,2636.9306792575094,1.0
