case,n,seed,beta,global_spread,correlation,K_max,P,precision,sigma_classes,sigma_min,sigma_max,S_local_median,S_local_p90,demoted_body_pairs,reclaimed_body_pairs,reclaimed_fraction,m2l_routes,P_rejected_pairs,tail_rejected_pairs,nonempty_class_routes,new_offset_classes,metadata_bytes,measurement
synthetic,100000,41007,2.0,18.0,domain,32,4,Float64,4,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,576449117,0.297766881,2567554,0,1359458313,7931746,263862,507631744,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,8,Float32,4,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,576449117,0.297766881,2567554,0,1359458313,7931746,263862,507631744,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,8,Float64,4,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,576449117,0.297766881,2567554,0,1359458313,7931746,263862,507631744,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,4,Float32,8,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,805470779,0.416068850,4173382,0,1130436651,9625222,461096,616014208,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,4,Float64,8,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,805470779,0.416068850,4173382,0,1130436651,9625222,461096,616014208,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,8,Float32,8,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,805470779,0.416068850,4173382,0,1130436651,9625222,461096,616014208,measured_imported_038_lists
synthetic,100000,41007,2.0,18.0,domain,32,8,Float64,8,0.010181135630449952,0.18264436658836525,1.2187781777545834,1.359525760427696,1935907430,805470779,0.416068850,4173382,0,1130436651,9625222,461096,616014208,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,4,Float32,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,4,Float64,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,8,Float32,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,8,Float64,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,4,Float32,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,4,Float64,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,8,Float32,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,8,Float64,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,4,Float32,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,4,Float64,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,8,Float32,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,8,Float64,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,4,Float32,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,4,Float64,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,8,Float32,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,uncorrelated,32,8,Float64,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,4,Float32,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,4,Float64,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,8,Float32,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,8,Float64,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,4,Float32,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,4,Float64,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,8,Float32,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,8,Float64,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,4,Float32,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,4,Float64,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,8,Float32,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,8,Float64,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,4,Float32,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,4,Float64,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,8,Float32,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,leaf,32,8,Float64,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,4,Float32,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,4,Float64,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,8,Float32,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,8,Float64,1,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,4,Float32,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,4,Float64,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,8,Float32,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,8,Float64,2,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,4,Float32,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,4,Float64,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,8,Float32,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,8,Float64,4,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,4,Float32,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,4,Float64,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,8,Float32,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,1.0,domain,32,8,Float64,8,0.06463304070095653,0.06463304070095653,1.0,1.0,1020787448,32808710,0.032140589,414584,0,987978738,3608470,5948,230942080,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,4,Float32,1,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,1353149317,0.292304107,4715884,0,3276102495,15120330,82256,967701120,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,4,Float64,1,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,1353149317,0.292304107,4715884,0,3276102495,15120330,82256,967701120,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,8,Float32,1,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,1353149317,0.292304107,4715884,0,3276102495,15120330,82256,967701120,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,8,Float64,1,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,1353149317,0.292304107,4715884,0,3276102495,15120330,82256,967701120,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,4,Float32,2,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,2494963303,0.538956057,16108705,0,2134288509,29315710,213524,1876205440,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,4,Float64,2,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,2494963303,0.538956057,16108705,0,2134288509,29315710,213524,1876205440,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,8,Float32,2,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,2494963303,0.538956057,16108705,0,2134288509,29315710,213524,1876205440,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,8,Float64,2,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,2494963303,0.538956057,16108705,0,2134288509,29315710,213524,1876205440,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,4,Float32,4,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,2984846028,0.644779362,35176646,0,1644405784,54093868,466459,3462007552,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,4,Float64,4,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,2984846028,0.644779362,35176646,0,1644405784,54093868,466459,3462007552,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,8,Float32,4,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,2984846028,0.644779362,35176646,0,1644405784,54093868,466459,3462007552,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,8,Float64,4,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,2984846028,0.644779362,35176646,0,1644405784,54093868,466459,3462007552,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,4,Float32,8,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,3212883750,0.694039530,65863863,0,1416368062,94518194,961987,6049164416,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,4,Float64,8,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,3212883750,0.694039530,65863863,0,1416368062,94518194,961987,6049164416,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,8,Float32,8,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,3212883750,0.694039530,65863863,0,1416368062,94518194,961987,6049164416,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,uncorrelated,32,8,Float64,8,0.03731590344724129,0.11194771034172388,2.686839089519886,2.9103353462800117,4629251812,3212883750,0.694039530,65863863,0,1416368062,94518194,961987,6049164416,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,4,Float32,1,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,936719285,0.276827360,3304888,0,2447047709,11145630,79881,713320320,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,4,Float64,1,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,936719285,0.276827360,3304888,0,2447047709,11145630,79881,713320320,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,8,Float32,1,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,936719285,0.276827360,3304888,0,2447047709,11145630,79881,713320320,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,8,Float64,1,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,936719285,0.276827360,3304888,0,2447047709,11145630,79881,713320320,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,4,Float32,2,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,1623448920,0.479775624,5686755,0,1760318074,11890612,200261,760999168,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,4,Float64,2,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,1623448920,0.479775624,5686755,0,1760318074,11890612,200261,760999168,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,8,Float32,2,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,1623448920,0.479775624,5686755,0,1760318074,11890612,200261,760999168,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,8,Float64,2,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,1623448920,0.479775624,5686755,0,1760318074,11890612,200261,760999168,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,4,Float32,4,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,1919339509,0.567219762,7028432,0,1464427485,12434581,409353,795813184,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,4,Float64,4,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,1919339509,0.567219762,7028432,0,1464427485,12434581,409353,795813184,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,8,Float32,4,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,1919339509,0.567219762,7028432,0,1464427485,12434581,409353,795813184,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,8,Float64,4,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,1919339509,0.567219762,7028432,0,1464427485,12434581,409353,795813184,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,4,Float32,8,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,2051232650,0.606197960,7707687,0,1332534344,12730068,761993,814724352,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,4,Float64,8,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,2051232650,0.606197960,7707687,0,1332534344,12730068,761993,814724352,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,8,Float32,8,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,2051232650,0.606197960,7707687,0,1332534344,12730068,761993,814724352,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,leaf,32,8,Float64,8,0.03731590344724129,0.11194771034172388,1.0,1.2457309396155174,3383766994,2051232650,0.606197960,7707687,0,1332534344,12730068,761993,814724352,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,4,Float32,1,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,128908926,0.069417941,522379,0,1728088337,6301521,39618,403297344,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,4,Float64,1,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,128908926,0.069417941,522379,0,1728088337,6301521,39618,403297344,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,8,Float32,1,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,128908926,0.069417941,522379,0,1728088337,6301521,39618,403297344,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,8,Float64,1,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,128908926,0.069417941,522379,0,1728088337,6301521,39618,403297344,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,4,Float32,2,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,261027365,0.140564216,1195165,0,1595969898,7010859,81363,448694976,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,4,Float64,2,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,261027365,0.140564216,1195165,0,1595969898,7010859,81363,448694976,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,8,Float32,2,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,261027365,0.140564216,1195165,0,1595969898,7010859,81363,448694976,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,8,Float64,2,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,261027365,0.140564216,1195165,0,1595969898,7010859,81363,448694976,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,4,Float32,4,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,515329623,0.277506937,2370746,0,1341667640,7814825,144742,500148800,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,4,Float64,4,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,515329623,0.277506937,2370746,0,1341667640,7814825,144742,500148800,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,8,Float32,4,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,515329623,0.277506937,2370746,0,1341667640,7814825,144742,500148800,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,8,Float64,4,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,515329623,0.277506937,2370746,0,1341667640,7814825,144742,500148800,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,4,Float32,8,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,624655017,0.336379073,3418421,0,1232342246,9440570,260161,604196480,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,4,Float64,8,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,624655017,0.336379073,3418421,0,1232342246,9440570,260161,604196480,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,8,Float32,8,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,624655017,0.336379073,3418421,0,1232342246,9440570,260161,604196480,measured_imported_038_lists
synthetic,100000,41007,3.0,3.0,domain,32,8,Float64,8,0.037350836847412375,0.11190918283904468,1.0781009564027826,1.1238277066323354,1856997263,624655017,0.336379073,3418421,0,1232342246,9440570,260161,604196480,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,4,Float32,1,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,1234306779,0.127455193,4004824,0,8449934025,30797071,316615,1971012544,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,4,Float64,1,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,1234306779,0.127455193,4004824,0,8449934025,30797071,316615,1971012544,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,8,Float32,1,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,1234306779,0.127455193,4004824,0,8449934025,30797071,316615,1971012544,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,8,Float64,1,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,1234306779,0.127455193,4004824,0,8449934025,30797071,316615,1971012544,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,4,Float32,2,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,4963294473,0.512512501,30640499,0,4720946331,59774038,931818,3825538432,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,4,Float64,2,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,4963294473,0.512512501,30640499,0,4720946331,59774038,931818,3825538432,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,8,Float32,2,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,4963294473,0.512512501,30640499,0,4720946331,59774038,931818,3825538432,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,8,Float64,2,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,4963294473,0.512512501,30640499,0,4720946331,59774038,931818,3825538432,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,4,Float32,4,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,6408573034,0.661752755,73182755,0,3275667770,110603831,2107345,7078645184,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,4,Float64,4,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,6408573034,0.661752755,73182755,0,3275667770,110603831,2107345,7078645184,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,8,Float32,4,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,6408573034,0.661752755,73182755,0,3275667770,110603831,2107345,7078645184,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,8,Float64,4,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,6408573034,0.661752755,73182755,0,3275667770,110603831,2107345,7078645184,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,4,Float32,8,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,7016933497,0.724572389,140590487,0,2667307307,194018210,4298436,12417165440,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,4,Float64,8,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,7016933497,0.724572389,140590487,0,2667307307,194018210,4298436,12417165440,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,8,Float32,8,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,7016933497,0.724572389,140590487,0,2667307307,194018210,4298436,12417165440,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,uncorrelated,32,8,Float64,8,0.020438762071738843,0.20438762071738847,7.936865057353423,9.383821193280975,9684240804,7016933497,0.724572389,140590487,0,2667307307,194018210,4298436,12417165440,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,leaf,32,4,Float32,1,0.020438762071738843,0.20438762071738847,1.0,1.5848931924611134,8021953731,1159804695,0.144578831,3711185,0,6862149036,25509504,316367,1632608256,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,leaf,32,4,Float64,1,0.020438762071738843,0.20438762071738847,1.0,1.5848931924611134,8021953731,1159804695,0.144578831,3711185,0,6862149036,25509504,316367,1632608256,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,leaf,32,8,Float32,1,0.020438762071738843,0.20438762071738847,1.0,1.5848931924611134,8021953731,1159804695,0.144578831,3711185,0,6862149036,25509504,316367,1632608256,measured_imported_038_lists
synthetic,100000,41007,3.0,10.0,leaf,32,8,Float64,1,0.020438762071738843,0.20438762071738847,1.0,1.5848931924611134,8021953731,1159804695,0.144578831,3711185,0,6862149036,25509504,316367,1632608256,measured_imported_038_lists
