case,n,K_max,P,precision,sigma_classes,demoted_pairs,candidate_reclaimed_pairs,routes,demoted_direct_ns,residual_direct_ns,class_P2M_ns,refresh_scatter_ns,metadata_ns,route_group_ns,new_table_ns,proposed_subwork_ns,nearfield_anchor_ns,proposed_nearfield_ns,proposed_nearfield_delta_fraction,solve_anchor_ns,proposed_solve_ns,proposed_solve_delta_fraction,accuracy_certified,selected_nearfield_ns,selected_solve_ns,selected_nearfield_delta_fraction,selected_solve_delta_fraction,capacity_bytes,bounded_capacity,selector_decision
synthetic,100000,32,4,Float32,1,1340271477,192757777,662894,4503312.162720,3855646.032000,103300.000000,27000.000000,4144186.800000,165723.500000,3528480.000000,12016973.328400,616450.0,8.130111165680001e6,-12.188597884143078,1.0837e6,8.59736116568e6,-6.933340560745594,false,616450.0,1.0837e6,0.0,0.0,671923536,false,direct_fallback
synthetic,100000,32,4,Float64,1,1340271477,192757777,662894,9006624.325440,7711292.064000,206600.000000,45000.000000,4144186.800000,165723.500000,3528480.000000,16186556.356800,1.2329e6,8.41283203136e6,-5.823612646086463,2.1674e6,9.34733203136e6,-3.312693564344376,false,1.2329e6,2.1674e6,0.0,0.0,671923536,false,direct_fallback
synthetic,100000,32,8,Float32,1,1340271477,192757777,662894,4503312.162720,3855646.032000,103300.000000,27000.000000,4144186.800000,165723.500000,3528480.000000,12209610.324800,616450.0,8.322748162079999e6,-12.501091997858707,1.0837e6,8.78999816208e6,-7.111099162203561,false,616450.0,1.0837e6,0.0,0.0,671923536,false,direct_fallback
synthetic,100000,32,8,Float64,1,1340271477,192757777,662894,9006624.325440,7711292.064000,206600.000000,45000.000000,4144186.800000,165723.500000,3528480.000000,16571830.349600,1.2329e6,8.79810602416e6,-6.136106759802092,2.1674e6,9.73260602416e6,-3.4904521658023437,false,1.2329e6,2.1674e6,0.0,0.0,671923536,false,direct_fallback
synthetic,100000,32,4,Float32,2,1340271477,209666665,808258,4503312.162720,3798832.168320,103300.000000,27000.000000,4341369.600000,202064.500000,4242880.000000,12950326.043120,616450.0,9.0634638804e6,-13.702674799902669,1.0837e6,9.5307138804e6,-7.794605407769678,false,616450.0,1.0837e6,0.0,0.0,762588720,false,direct_fallback
synthetic,100000,32,4,Float64,2,1340271477,209666665,808258,9006624.325440,7597664.336640,206600.000000,45000.000000,4341369.600000,202064.500000,4242880.000000,17105337.986240,1.2329e6,9.331613660799999e6,-6.568832558033903,2.1674e6,1.0266113660799999e7,-3.7366031469964005,false,1.2329e6,2.1674e6,0.0,0.0,762588720,false,direct_fallback
synthetic,100000,32,8,Float32,2,1340271477,209666665,808258,4503312.162720,3798832.168320,103300.000000,27000.000000,4341369.600000,202064.500000,4242880.000000,13185205.817920,616450.0,9.298343655199999e6,-14.083694793089462,1.0837e6,9.765593655199999e6,-8.01134414985697,false,616450.0,1.0837e6,0.0,0.0,762588720,false,direct_fallback
synthetic,100000,32,8,Float64,2,1340271477,209666665,808258,9006624.325440,7597664.336640,206600.000000,45000.000000,4341369.600000,202064.500000,4242880.000000,17575097.535840,1.2329e6,9.8013732104e6,-6.949852551220699,2.1674e6,1.07358732104e7,-3.9533418890836947,false,1.2329e6,2.1674e6,0.0,0.0,762588720,false,direct_fallback
synthetic,100000,32,4,Float32,4,1340271477,422200928,1861802,4503312.162720,3084717.044640,103300.000000,27000.000000,5060417.400000,465450.500000,8528880.000000,17810804.605840,616450.0,1.392394244312e7,-21.587302203130832,1.0837e6,1.439119244312e7,-12.279682977872106,false,616450.0,1.0837e6,0.0,0.0,1277892464,false,direct_fallback
synthetic,100000,32,4,Float64,4,1340271477,422200928,1861802,9006624.325440,6169434.089280,206600.000000,45000.000000,5060417.400000,465450.500000,8528880.000000,21557861.311680,1.2329e6,1.378413698624e7,-10.180255484013301,2.1674e6,1.471863698624e7,-5.790918605813417,false,1.2329e6,2.1674e6,0.0,0.0,1277892464,false,direct_fallback
synthetic,100000,32,8,Float32,4,1340271477,422200928,1861802,4503312.162720,3084717.044640,103300.000000,27000.000000,5060417.400000,465450.500000,8528880.000000,18351844.267040,616450.0,1.4464982104319999e7,-22.464972186422255,1.0837e6,1.4932232104319999e7,-12.77893522591123,false,616450.0,1.0837e6,0.0,0.0,1277892464,false,direct_fallback
synthetic,100000,32,8,Float64,4,1340271477,422200928,1861802,9006624.325440,6169434.089280,206600.000000,45000.000000,5060417.400000,465450.500000,8528880.000000,22639940.634080,1.2329e6,1.486621630864e7,-11.05792546730473,2.1674e6,1.580071630864e7,-6.290170853852542,false,1.2329e6,2.1674e6,0.0,0.0,1277892464,false,direct_fallback
synthetic,100000,32,4,Float32,8,1340271477,564520955,2950504,4503312.162720,2606521.753920,103300.000000,27000.000000,6113925.000000,737626.000000,14249760.000000,24695549.216320,616450.0,2.08086870536e7,-32.755676946386565,1.0837e6,2.12759370536e7,-18.63268160339577,false,616450.0,1.0837e6,0.0,0.0,1964755520,false,direct_fallback
synthetic,100000,32,4,Float64,8,1340271477,564520955,2950504,9006624.325440,5213043.507840,206600.000000,45000.000000,6113925.000000,737626.000000,14249760.000000,28280787.432640,1.2329e6,2.05070631072e7,-15.633192559980534,2.1674e6,2.14415631072e7,-8.8927577314755,false,1.2329e6,2.1674e6,0.0,0.0,1964755520,false,direct_fallback
synthetic,100000,32,8,Float32,8,1340271477,564520955,2950504,4503312.162720,2606521.753920,103300.000000,27000.000000,6113925.000000,737626.000000,14249760.000000,25552965.678720,616450.0,2.1666103516000003e7,-34.146570712953206,1.0837e6,2.2133353516000003e7,-19.423875164713483,false,616450.0,1.0837e6,0.0,0.0,1964755520,false,direct_fallback
synthetic,100000,32,8,Float64,8,1340271477,564520955,2950504,9006624.325440,5213043.507840,206600.000000,45000.000000,6113925.000000,737626.000000,14249760.000000,29995620.357440,1.2329e6,2.2221896032e7,-17.024086326547167,2.1674e6,2.3156396032e7,-9.683951292793209,false,1.2329e6,2.1674e6,0.0,0.0,1964755520,false,direct_fallback
synthetic,100000,32,4,Float32,1,9504989984,1971929542,6457632,31936766.346240,25311083.085120,103300.000000,27000.000000,27223228.800000,1614408.000000,15997760.000000,72153367.744320,616450.0,4.0833051398080006e7,-65.23903219738828,1.0837e6,4.1300301398080006e7,-37.1104562130479,false,616450.0,1.0837e6,0.0,0.0,3729027840,false,direct_fallback
synthetic,100000,32,4,Float64,1,9504989984,1971929542,6457632,63873532.692480,50622166.170240,206600.000000,45000.000000,27223228.800000,1614408.000000,15997760.000000,99462338.688640,1.2329e6,3.682170599615999e7,-28.865930729304885,2.1674e6,3.775620599615999e7,-16.42004521369382,false,1.2329e6,2.1674e6,0.0,0.0,3729027840,false,direct_fallback
synthetic,100000,32,8,Float32,1,9504989984,1971929542,6457632,31936766.346240,25311083.085120,103300.000000,27000.000000,27223228.800000,1614408.000000,15997760.000000,74029955.603520,616450.0,4.270963925728001e7,-68.28321722326224,1.0837e6,4.317688925728001e7,-38.842105063467756,false,616450.0,1.0837e6,0.0,0.0,3729027840,false,direct_fallback
synthetic,100000,32,8,Float64,1,9504989984,1971929542,6457632,63873532.692480,50622166.170240,206600.000000,45000.000000,27223228.800000,1614408.000000,15997760.000000,103215514.407040,1.2329e6,4.0574881714559995e7,-31.910115755178843,2.1674e6,4.1509381714559995e7,-18.15169406411368,false,1.2329e6,2.1674e6,0.0,0.0,3729027840,false,direct_fallback
synthetic,100000,32,4,Float32,2,9504989984,5614514021,34639702,31936766.346240,13071999.235680,103300.000000,27000.000000,52846496.100000,8659925.500000,40639160.000000,125414178.236880,616450.0,9.409386189064e7,-151.63827056637197,1.0837e6,9.456111189064e7,-86.25764684934946,false,616450.0,1.0837e6,0.0,0.0,8750775888,false,direct_fallback
synthetic,100000,32,4,Float64,2,9504989984,5614514021,34639702,63873532.692480,26143998.471360,206600.000000,45000.000000,52846496.100000,8659925.500000,40639160.000000,148673774.873760,1.2329e6,8.603314218128002e7,-68.78111945922623,2.1674e6,8.696764218128002e7,-39.125330894749474,false,1.2329e6,2.1674e6,0.0,0.0,8750775888,false,direct_fallback
synthetic,100000,32,8,Float32,2,9504989984,5614514021,34639702,31936766.346240,13071999.235680,103300.000000,27000.000000,52846496.100000,8659925.500000,40639160.000000,135480475.638080,616450.0,1.0416015929184e8,-167.9677334606862,1.0837e6,1.0462740929184e8,-95.54646977192951,false,616450.0,1.0837e6,0.0,0.0,8750775888,false,direct_fallback
synthetic,100000,32,8,Float64,2,9504989984,5614514021,34639702,63873532.692480,26143998.471360,206600.000000,45000.000000,52846496.100000,8659925.500000,40639160.000000,168806369.676160,1.2329e6,1.0616573698368001e8,-85.11058235354044,2.1674e6,1.0710023698368001e8,-48.41415381732952,false,1.2329e6,2.1674e6,0.0,0.0,8750775888,false,direct_fallback
synthetic,100000,32,4,Float32,4,9504989984,7046484513,80500240,31936766.346240,8260578.382560,103300.000000,27000.000000,97779581.100000,20125060.000000,88165120.000000,237854009.226560,616450.0,2.0653369288031998e8,-334.03721774729496,1.0837e6,2.0700094288031998e8,-190.0131428258005,false,616450.0,1.0837e6,0.0,0.0,17913328704,false,direct_fallback
synthetic,100000,32,4,Float64,4,9504989984,7046484513,80500240,63873532.692480,16521156.765120,206600.000000,45000.000000,97779581.100000,20125060.000000,88165120.000000,269629257.353120,1.2329e6,2.0698862466064003e8,-166.8876021255901,2.1674e6,2.0792312466064003e8,-94.93204976499032,false,1.2329e6,2.1674e6,0.0,0.0,17913328704,false,direct_fallback
synthetic,100000,32,8,Float32,4,9504989984,7046484513,80500240,31936766.346240,8260578.382560,103300.000000,27000.000000,97779581.100000,20125060.000000,88165120.000000,261247378.970560,616450.0,2.2992706262432e8,-371.98574519315434,1.0837e6,2.3039431262432e8,-211.59971636460276,false,616450.0,1.0837e6,0.0,0.0,17913328704,false,direct_fallback
synthetic,100000,32,8,Float64,4,9504989984,7046484513,80500240,63873532.692480,16521156.765120,206600.000000,45000.000000,97779581.100000,20125060.000000,88165120.000000,316415996.841120,1.2329e6,2.5377536414864e8,-204.83612957144945,2.1674e6,2.5470986414864e8,-116.51862330379257,false,1.2329e6,2.1674e6,0.0,0.0,17913328704,false,direct_fallback
synthetic,100000,32,4,Float32,8,9504989984,7629046588,152950656,31936766.346240,6303169.810560,103300.000000,27000.000000,171497342.700000,38237664.000000,177394600.000000,438010537.144160,616450.0,4.0669022079792005e8,-658.729452182529,1.0837e6,4.0715747079792005e8,-374.7105017974717,false,616450.0,1.0837e6,0.0,0.0,34031389376,false,direct_fallback
synthetic,100000,32,4,Float64,8,9504989984,7629046588,152950656,63873532.692480,12606339.621120,206600.000000,45000.000000,171497342.700000,38237664.000000,177394600.000000,488882467.588320,1.2329e6,4.2624183489584e8,-344.7229579818639,2.1674e6,4.2717633489584e8,-196.09160048714588,false,1.2329e6,2.1674e6,0.0,0.0,34031389376,false,direct_fallback
synthetic,100000,32,8,Float32,8,9504989984,7629046588,152950656,31936766.346240,6303169.810560,103300.000000,27000.000000,171497342.700000,38237664.000000,177394600.000000,482457997.777760,616450.0,4.5113768143152004e8,-730.8317486114365,1.0837e6,4.5160493143152004e8,-415.7250451522747,false,616450.0,1.0837e6,0.0,0.0,34031389376,false,direct_fallback
synthetic,100000,32,8,Float64,8,9504989984,7629046588,152950656,63873532.692480,12606339.621120,206600.000000,45000.000000,171497342.700000,38237664.000000,177394600.000000,577777388.855520,1.2329e6,5.1513675616304e8,-416.8252544107713,2.1674e6,5.1607125616304e8,-237.10614384194886,false,1.2329e6,2.1674e6,0.0,0.0,34031389376,false,direct_fallback
synthetic,100000,32,4,Float32,1,7155405742,1774268512,5702082,24042163.293120,18080621.092800,103300.000000,27000.000000,20416881.600000,1425520.500000,15837760.000000,57548108.222000,616450.0,3.4122394928880006e7,-54.35306177123855,1.0837e6,3.4589644928880006e7,-30.918099962055926,false,616450.0,1.0837e6,0.0,0.0,3210503728,false,direct_fallback
synthetic,100000,32,4,Float64,1,7155405742,1774268512,5702082,48084326.586240,36161242.185600,206600.000000,45000.000000,20416881.600000,1425520.500000,15837760.000000,77407054.344000,1.2329e6,3.055562775776001e7,-23.783541047741107,2.1674e6,3.149012775776001e7,-13.528987615465539,false,1.2329e6,2.1674e6,0.0,0.0,3210503728,false,direct_fallback
synthetic,100000,32,8,Float32,1,7155405742,1774268512,5702082,24042163.293120,18080621.092800,103300.000000,27000.000000,20416881.600000,1425520.500000,15837760.000000,59205133.251200,616450.0,3.577941995808001e7,-57.04107382282425,1.0837e6,3.624666995808001e7,-32.44714400487221,false,616450.0,1.0837e6,0.0,0.0,3210503728,false,direct_fallback
synthetic,100000,32,8,Float64,1,7155405742,1774268512,5702082,48084326.586240,36161242.185600,206600.000000,45000.000000,20416881.600000,1425520.500000,15837760.000000,80721104.402400,1.2329e6,3.3869677816160016e7,-26.471553099326805,2.1674e6,3.4804177816160016e7,-15.05803165828182,false,1.2329e6,2.1674e6,0.0,0.0,3210503728,false,direct_fallback
synthetic,100000,32,4,Float32,2,7155405742,3962521930,13313795,24042163.293120,10728089.608320,103300.000000,27000.000000,21846340.800000,3328448.750000,36387840.000000,76290007.985320,616450.0,5.2864294692200005e7,-84.75601377597535,1.0837e6,5.3331544692200005e7,-48.2124616519332,false,616450.0,1.0837e6,0.0,0.0,5599163464,false,direct_fallback
synthetic,100000,32,4,Float64,2,7155405742,3962521930,13313795,48084326.586240,21456179.216640,206600.000000,45000.000000,21846340.800000,3328448.750000,36387840.000000,91008386.420640,1.2329e6,4.4156959834400006e7,-34.81552423911104,2.1674e6,4.5091459834400006e7,-19.80440151075021,false,1.2329e6,2.1674e6,0.0,0.0,5599163464,false,direct_fallback
synthetic,100000,32,8,Float32,2,7155405742,3962521930,13313795,24042163.293120,10728089.608320,103300.000000,27000.000000,21846340.800000,3328448.750000,36387840.000000,80158996.812320,616450.0,5.67332835192e7,-91.03225487744342,1.0837e6,5.72005335192e7,-51.78262758992341,false,616450.0,1.0837e6,0.0,0.0,5599163464,false,direct_fallback
synthetic,100000,32,8,Float64,2,7155405742,3962521930,13313795,48084326.586240,21456179.216640,206600.000000,45000.000000,21846340.800000,3328448.750000,36387840.000000,98746364.074640,1.2329e6,5.1894937488400005e7,-41.09176534057912,2.1674e6,5.2829437488400005e7,-23.37456744874043,false,1.2329e6,2.1674e6,0.0,0.0,5599163464,false,direct_fallback
synthetic,100000,32,4,Float32,4,7155405742,4946494607,17487520,24042163.293120,7421941.413600,103300.000000,27000.000000,22871140.200000,4371880.000000,69917000.000000,109794134.925600,616450.0,8.636842163248e7,-139.1061264214129,1.0837e6,8.683567163248e7,-79.12888403846082,false,616450.0,1.0837e6,0.0,0.0,9205593472,false,direct_fallback
synthetic,100000,32,4,Float64,4,7155405742,4946494607,17487520,48084326.586240,14843882.827200,206600.000000,45000.000000,22871140.200000,4371880.000000,69917000.000000,122419249.651200,1.2329e6,7.556782306496e7,-60.29274317865196,2.1674e6,7.650232306496e7,-34.29681787623881,false,1.2329e6,2.1674e6,0.0,0.0,9205593472,false,direct_fallback
synthetic,100000,32,8,Float32,4,7155405742,4946494607,17487520,24042163.293120,7421941.413600,103300.000000,27000.000000,22871140.200000,4371880.000000,69917000.000000,114876008.237600,616450.0,9.145029494448e7,-147.34989852296212,1.0837e6,9.191754494448e7,-83.81825684643351,false,616450.0,1.0837e6,0.0,0.0,9205593472,false,direct_fallback
synthetic,100000,32,8,Float64,4,7155405742,4946494607,17487520,48084326.586240,14843882.827200,206600.000000,45000.000000,22871140.200000,4371880.000000,69917000.000000,132582996.275200,1.2329e6,8.573156968896002e7,-68.53651528020116,2.1674e6,8.666606968896002e7,-38.98619068421151,false,1.2329e6,2.1674e6,0.0,0.0,9205593472,false,direct_fallback
synthetic,100000,32,4,Float32,8,7155405742,5355886525,19421802,24042163.293120,6046384.569120,103300.000000,27000.000000,23468092.200000,4855450.500000,120414560.000000,160558762.930320,616450.0,1.371330496372e8,-221.45607857441803,1.0837e6,1.376002996372e8,-125.97268583297961,false,616450.0,1.0837e6,0.0,0.0,14465416304,false,direct_fallback
synthetic,100000,32,4,Float64,8,7155405742,5355886525,19421802,48084326.586240,12092769.138240,206600.000000,45000.000000,23468092.200000,4855450.500000,120414560.000000,172370423.160640,1.2329e6,1.2551899657440001e8,-100.8079297383405,2.1674e6,1.2645349657440001e8,-57.343405266402144,false,1.2329e6,2.1674e6,0.0,0.0,14465416304,false,direct_fallback
synthetic,100000,32,8,Float32,8,7155405742,5355886525,19421802,24042163.293120,6046384.569120,103300.000000,27000.000000,23468092.200000,4855450.500000,120414560.000000,166202738.591520,616450.0,1.427770252984e8,-230.61168837440184,1.0837e6,1.432442752984e8,-131.1807467919166,false,616450.0,1.0837e6,0.0,0.0,14465416304,false,direct_fallback
synthetic,100000,32,8,Float64,8,7155405742,5355886525,19421802,48084326.586240,12092769.138240,206600.000000,45000.000000,23468092.200000,4855450.500000,120414560.000000,183658374.483040,1.2329e6,1.368069478968e8,-109.96353953832428,2.1674e6,1.377414478968e8,-62.55146622533912,false,1.2329e6,2.1674e6,0.0,0.0,14465416304,false,direct_fallback
synthetic,100000,32,4,Float32,1,1935907430,193594222,643955,6504648.964800,5854172.378880,103300.000000,27000.000000,5828540.400000,160988.750000,3132120.000000,15293254.851880,616450.0,9.40505588708e6,-14.25680247721632,1.0837e6,9.87230588708e6,-8.109814420116269,false,616450.0,1.0837e6,0.0,0.0,750657992,false,direct_fallback
synthetic,100000,32,4,Float64,1,1935907430,193594222,643955,13009297.929600,11708344.757760,206600.000000,45000.000000,5828540.400000,160988.750000,3132120.000000,21455860.553760,1.2329e6,9.67946262416e6,-6.850971387914672,2.1674e6,1.061396262416e7,-3.8970945022423176,false,1.2329e6,2.1674e6,0.0,0.0,750657992,false,direct_fallback
synthetic,100000,32,8,Float32,1,1935907430,193594222,643955,6504648.964800,5854172.378880,103300.000000,27000.000000,5828540.400000,160988.750000,3132120.000000,15480388.174880,616450.0,9.592189210080002e6,-14.560368578278856,1.0837e6,1.0059439210080002e7,-8.282494426575623,false,616450.0,1.0837e6,0.0,0.0,750657992,false,direct_fallback
synthetic,100000,32,8,Float64,1,1935907430,193594222,643955,13009297.929600,11708344.757760,206600.000000,45000.000000,5828540.400000,160988.750000,3132120.000000,21830127.199760,1.2329e6,1.005372927016e7,-7.154537488977208,2.1674e6,1.098822927016e7,-4.069774508701671,false,1.2329e6,2.1674e6,0.0,0.0,750657992,false,direct_fallback
synthetic,100000,32,4,Float32,2,1935907430,221432447,873851,6504648.964800,5760635.942880,103300.000000,27000.000000,6097770.900000,218462.750000,4299040.000000,16760150.693480,616450.0,1.087195172868e7,-16.63638856140806,1.0837e6,1.133920172868e7,-9.463413978665683,false,616450.0,1.0837e6,0.0,0.0,894813384,false,direct_fallback
synthetic,100000,32,4,Float64,2,1935907430,221432447,873851,13009297.929600,11521271.885760,206600.000000,45000.000000,6097770.900000,218462.750000,4299040.000000,22896027.736960,1.2329e6,1.111962980736e7,-8.019084927698922,2.1674e6,1.205412980736e7,-4.56156215159177,false,1.2329e6,2.1674e6,0.0,0.0,894813384,false,direct_fallback
synthetic,100000,32,8,Float32,2,1935907430,221432447,873851,6504648.964800,5760635.942880,103300.000000,27000.000000,6097770.900000,218462.750000,4299040.000000,17014091.794080,616450.0,1.112589282928e7,-17.048329676826995,1.0837e6,1.159314282928e7,-9.697741837482699,false,616450.0,1.0837e6,0.0,0.0,894813384,false,direct_fallback
synthetic,100000,32,8,Float64,2,1935907430,221432447,873851,13009297.929600,11521271.885760,206600.000000,45000.000000,6097770.900000,218462.750000,4299040.000000,23403909.938160,1.2329e6,1.1627512008560002e7,-8.431026043117853,2.1674e6,1.2562012008560002e7,-4.795890010408786,false,1.2329e6,2.1674e6,0.0,0.0,894813384,false,direct_fallback
synthetic,100000,32,4,Float32,4,1935907430,576449117,2567554,6504648.964800,4567779.931680,103300.000000,27000.000000,7138571.400000,641888.500000,10554480.000000,23779151.024080,616450.0,1.789095205928e7,-28.022551803520155,1.0837e6,1.835820205928e7,-15.940299030432778,false,616450.0,1.0837e6,0.0,0.0,1650031792,false,direct_fallback
synthetic,100000,32,4,Float64,4,1935907430,576449117,2567554,13009297.929600,9135559.863360,206600.000000,45000.000000,7138571.400000,641888.500000,10554480.000000,29214362.148160,1.2329e6,1.7437964218560003e7,-13.143859371043883,2.1674e6,1.8372464218560003e7,-7.476729823087572,false,1.2329e6,2.1674e6,0.0,0.0,1650031792,false,direct_fallback
synthetic,100000,32,8,Float32,4,1935907430,576449117,2567554,6504648.964800,4567779.931680,103300.000000,27000.000000,7138571.400000,641888.500000,10554480.000000,24525282.216480,616450.0,1.863708325168e7,-29.232919542022877,1.0837e6,1.910433325168e7,-16.628802483787027,false,616450.0,1.0837e6,0.0,0.0,1650031792,false,direct_fallback
synthetic,100000,32,8,Float64,4,1935907430,576449117,2567554,13009297.929600,9135559.863360,206600.000000,45000.000000,7138571.400000,641888.500000,10554480.000000,30706624.532960,1.2329e6,1.893022660336e7,-14.354227109546597,2.1674e6,1.986472660336e7,-8.16523327644182,false,1.2329e6,2.1674e6,0.0,0.0,1650031792,false,direct_fallback
synthetic,100000,32,4,Float32,8,1935907430,805470779,4173382,6504648.964800,3798267.147360,103300.000000,27000.000000,8662699.800000,1043345.500000,18443840.000000,33291237.256560,616450.0,2.740303829176e7,-43.452978005937226,1.0837e6,2.787028829176e7,-24.717715504069393,false,616450.0,1.0837e6,0.0,0.0,2604824592,false,direct_fallback
synthetic,100000,32,4,Float64,8,1935907430,805470779,4173382,13009297.929600,7596534.294720,206600.000000,45000.000000,8662699.800000,1043345.500000,18443840.000000,38423589.213120,1.2329e6,2.664719128352e7,-20.613424676389,2.1674e6,2.758169128352e7,-11.725704200203007,false,1.2329e6,2.1674e6,0.0,0.0,2604824592,false,direct_fallback
synthetic,100000,32,8,Float32,8,1935907430,805470779,4173382,6504648.964800,3798267.147360,103300.000000,27000.000000,8662699.800000,1043345.500000,18443840.000000,34504022.065760,616450.0,2.861582310096e7,-45.42034731277476,1.0837e6,2.908307310096e7,-25.83683039675187,false,616450.0,1.0837e6,0.0,0.0,2604824592,false,direct_fallback
synthetic,100000,32,8,Float64,8,1935907430,805470779,4173382,13009297.929600,7596534.294720,206600.000000,45000.000000,8662699.800000,1043345.500000,18443840.000000,40849158.831520,1.2329e6,2.9072760901920006e7,-22.580793983226545,2.1674e6,3.0007260901920006e7,-12.844819092885487,false,1.2329e6,2.1674e6,0.0,0.0,2604824592,false,direct_fallback
synthetic,100000,32,4,Float32,1,1020787448,32808710,414584,3429845.825280,3319608.559680,103300.000000,27000.000000,3247623.000000,103646.000000,237920.000000,7159575.670080,616450.0,4.346179844800001e6,-6.050336352988889,1.0837e6,4.813429844800001e6,-3.44166267860109,false,616450.0,1.0837e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,4,Float64,1,1020787448,32808710,414584,6859691.650560,6639217.119360,206600.000000,45000.000000,3247623.000000,103646.000000,237920.000000,10720962.340160,1.2329e6,5.094170689600001e6,-3.1318604019790746,2.1674e6,6.028670689600001e6,-1.78152195699917,false,1.2329e6,2.1674e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,8,Float32,1,1020787448,32808710,414584,3429845.825280,3319608.559680,103300.000000,27000.000000,3247623.000000,103646.000000,237920.000000,7280053.780480,616450.0,4.4666579552e6,-6.245774929353556,1.0837e6,4.9339079552e6,-3.5528356142843958,false,616450.0,1.0837e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,8,Float64,1,1020787448,32808710,414584,6859691.650560,6639217.119360,206600.000000,45000.000000,3247623.000000,103646.000000,237920.000000,10961918.560960,1.2329e6,5.3351269104e6,-3.3272989783437428,2.1674e6,6.2696269104e6,-1.892694892682477,false,1.2329e6,2.1674e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,4,Float32,2,1020787448,32808710,414584,3429845.825280,3319608.559680,103300.000000,27000.000000,3247623.000000,103646.000000,237920.000000,7159575.670080,616450.0,4.346179844800001e6,-6.050336352988889,1.0837e6,4.813429844800001e6,-3.44166267860109,false,616450.0,1.0837e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,4,Float64,2,1020787448,32808710,414584,6859691.650560,6639217.119360,206600.000000,45000.000000,3247623.000000,103646.000000,237920.000000,10720962.340160,1.2329e6,5.094170689600001e6,-3.1318604019790746,2.1674e6,6.028670689600001e6,-1.78152195699917,false,1.2329e6,2.1674e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,8,Float32,2,1020787448,32808710,414584,3429845.825280,3319608.559680,103300.000000,27000.000000,3247623.000000,103646.000000,237920.000000,7280053.780480,616450.0,4.4666579552e6,-6.245774929353556,1.0837e6,4.9339079552e6,-3.5528356142843958,false,616450.0,1.0837e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,8,Float64,2,1020787448,32808710,414584,6859691.650560,6639217.119360,206600.000000,45000.000000,3247623.000000,103646.000000,237920.000000,10961918.560960,1.2329e6,5.3351269104e6,-3.3272989783437428,2.1674e6,6.2696269104e6,-1.892694892682477,false,1.2329e6,2.1674e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,4,Float32,4,1020787448,32808710,414584,3429845.825280,3319608.559680,103300.000000,27000.000000,3247623.000000,103646.000000,237920.000000,7159575.670080,616450.0,4.346179844800001e6,-6.050336352988889,1.0837e6,4.813429844800001e6,-3.44166267860109,false,616450.0,1.0837e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,4,Float64,4,1020787448,32808710,414584,6859691.650560,6639217.119360,206600.000000,45000.000000,3247623.000000,103646.000000,237920.000000,10720962.340160,1.2329e6,5.094170689600001e6,-3.1318604019790746,2.1674e6,6.028670689600001e6,-1.78152195699917,false,1.2329e6,2.1674e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,8,Float32,4,1020787448,32808710,414584,3429845.825280,3319608.559680,103300.000000,27000.000000,3247623.000000,103646.000000,237920.000000,7280053.780480,616450.0,4.4666579552e6,-6.245774929353556,1.0837e6,4.9339079552e6,-3.5528356142843958,false,616450.0,1.0837e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,8,Float64,4,1020787448,32808710,414584,6859691.650560,6639217.119360,206600.000000,45000.000000,3247623.000000,103646.000000,237920.000000,10961918.560960,1.2329e6,5.3351269104e6,-3.3272989783437428,2.1674e6,6.2696269104e6,-1.892694892682477,false,1.2329e6,2.1674e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,4,Float32,8,1020787448,32808710,414584,3429845.825280,3319608.559680,103300.000000,27000.000000,3247623.000000,103646.000000,237920.000000,7159575.670080,616450.0,4.346179844800001e6,-6.050336352988889,1.0837e6,4.813429844800001e6,-3.44166267860109,false,616450.0,1.0837e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,4,Float64,8,1020787448,32808710,414584,6859691.650560,6639217.119360,206600.000000,45000.000000,3247623.000000,103646.000000,237920.000000,10720962.340160,1.2329e6,5.094170689600001e6,-3.1318604019790746,2.1674e6,6.028670689600001e6,-1.78152195699917,false,1.2329e6,2.1674e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,8,Float32,8,1020787448,32808710,414584,3429845.825280,3319608.559680,103300.000000,27000.000000,3247623.000000,103646.000000,237920.000000,7280053.780480,616450.0,4.4666579552e6,-6.245774929353556,1.0837e6,4.9339079552e6,-3.5528356142843958,false,616450.0,1.0837e6,0.0,0.0,265255104,false,direct_fallback
synthetic,100000,32,8,Float64,8,1020787448,32808710,414584,6859691.650560,6639217.119360,206600.000000,45000.000000,3247623.000000,103646.000000,237920.000000,10961918.560960,1.2329e6,5.3351269104e6,-3.3272989783437428,2.1674e6,6.2696269104e6,-1.892694892682477,false,1.2329e6,2.1674e6,0.0,0.0,265255104,false,direct_fallback
