host,kernel,cpu_model,julia_version,cpu_threads,julia_threads,blas_vendor,blas_config,blas_threads,git_commit,git_worktree,P,lh,n,variant,routes,occupied_angles,max_angle_occupancy,mean_angle_occupancy,occupied_offsets,max_offset_occupancy,construction_ms,operator_bytes,scratch_bytes,stage_ms,stage_alloc_bytes,full_step_ms,full_step_alloc_bytes,precomputed_gemm_min_cols,production_gemm_min_cols
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,70.006598,15574688,64871296,512.287339,27088,549.991114,43568,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,186.63389,15574688,64871296,507.731857,27088,546.34952,43568,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,2000,precomputed_candidate,183930,387,17286,475.27131782945736,3124,245,183.189436,15574688,64871296,509.34844599999997,27088,549.859096,43568,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,factored_023a,182336,3124,243,58.36619718309859,3124,243,155.43369,86857832,1790112,2403.15305,1808,2449.6357350000003,25552,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_scalar,182336,387,17100,471.1524547803618,3124,243,320.581575,33898176,137191360,1456.514147,60992,1533.273297,84992,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_gemm,182336,387,17100,471.1524547803618,3124,243,160.671974,33898176,137191360,1175.416874,60992,1237.726254,84992,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_production,182336,387,17100,471.1524547803618,3124,243,343.921262,33898176,137191360,1164.7673670000001,60992,1216.4484120000002,84992,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,247.25098,33898176,137191360,1172.151116,60992,1235.896239,84992,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,157.053187,33898176,137191360,1178.988029,60992,1235.948398,84992,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,363.940489,33898176,137191360,1167.168384,60992,1226.551497,84992,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,2000,precomputed_candidate,182336,387,17100,471.1524547803618,3124,243,256.34578,33898176,137191360,1170.8359070000001,60992,1229.327745,84992,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,factored_023a,219918,3282,308,67.0073126142596,3282,308,275.750794,109543928,1740960,2784.8591800000004,1808,2846.5755320000003,18032,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_scalar,219918,387,22446,568.2635658914729,3282,308,288.05623,43078112,165287296,1880.3662610000001,30576,1946.49966,47056,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_gemm,219918,387,22446,568.2635658914729,3282,308,256.756096,43078112,165287296,1475.335629,30576,1544.9008390000001,47056,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_production,219918,387,22446,568.2635658914729,3282,308,292.076146,43078112,165287296,1490.648382,30576,1558.7729829999998,47056,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,267.34005,43078112,165287296,1481.0392,30576,1566.451617,47056,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,309.041959,43078112,165287296,1482.919812,30576,1551.635073,47056,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,381.916268,43078112,165287296,1484.388083,30576,1550.393127,47056,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,2000,precomputed_candidate,219918,387,22446,568.2635658914729,3282,308,296.673396,43078112,165287296,1480.9150829999999,30576,1540.790074,47056,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,factored_023a,213632,3250,275,65.73292307692307,3250,275,334.887416,143478440,2543776,5956.749086000001,1808,6053.508019,25552,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_scalar,213632,387,21288,552.0206718346253,3250,275,537.360004,86020416,330996160,4104.401746,69216,4216.878403,93216,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_gemm,213632,387,21288,552.0206718346253,3250,275,319.520482,86020416,330996160,3178.999194,69216,3291.591218,93216,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_production,213632,387,21288,552.0206718346253,3250,275,526.814247,86020416,330996160,3157.470378,69216,3283.2967759999997,93216,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,455.243098,86020416,330996160,3206.097895,69216,3294.974404,93216,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,556.456444,86020416,330996160,3118.410883,69216,3221.105181,93216,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,613.958672,86020416,330996160,3085.40459,69216,3245.47755,93216,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,683.320805,86020416,330996160,3076.029282,69216,3610.710054,93216,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,factored_023a,34512,1584,48,21.78787878787879,1584,48,48.064868,29067944,1151136,65.087427,1808,2096.415564,18480,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_scalar,34512,209,1440,165.12918660287082,1584,48,70.611233,2057760,7732096,29.234211,8832,2053.10684,25760,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_gemm,34512,209,1440,165.12918660287082,1584,48,121.093737,2057760,7732096,25.13882,8832,2049.792245,25760,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_production,34512,209,1440,165.12918660287082,1584,48,18.372285,2057760,7732096,25.053038,8832,2049.054005,25760,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,11.721861,2057760,7732096,25.122968999999998,8832,2047.002537,25760,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,13.169593,2057760,7732096,25.094064,8832,2049.359409,25760,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,131.914959,2057760,7732096,25.071722,8832,2049.165305,25760,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,11.539648,2057760,7732096,25.13429,8832,2048.49339,25760,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,factored_023a,25704,1368,42,18.789473684210527,1368,42,36.060555,27138024,1298592,122.315629,1808,2224.2132410000004,26064,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_scalar,25704,181,736,142.0110497237569,1368,42,127.337155,4338304,8088000,55.930067,13488,2159.590322,38000,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_gemm,25704,181,736,142.0110497237569,1368,42,16.695052,4338304,8088000,47.840676,13488,2150.357792,38000,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_production,25704,181,736,142.0110497237569,1368,42,14.171667,4338304,8088000,47.75201,13488,2149.6137630000003,38000,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,86.204392,4338304,8088000,47.730379000000006,13488,2150.5310670000003,38000,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,14.835295,4338304,8088000,47.884809,13488,2149.866608,38000,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,112.900921,4338304,8088000,47.746658999999994,13488,2151.077098,38000,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,14.612225,4338304,8088000,47.734864,13488,2150.975575,38000,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,factored_023a,192480,3124,256,61.613316261203586,3124,256,167.107335,72364360,1380512,1098.8288799999998,1808,1917.85571,18480,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_scalar,192480,387,18080,497.3643410852713,3124,256,157.789324,15574688,64871296,644.6769380000001,27440,1467.355655,44368,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_gemm,192480,387,18080,497.3643410852713,3124,256,148.186758,15574688,64871296,520.62061,27440,1339.917298,44368,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_production,192480,387,18080,497.3643410852713,3124,256,147.759846,15574688,64871296,522.947555,27440,1343.9298529999999,44368,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,156.747375,15574688,64871296,521.108788,27440,1341.007512,44368,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,156.416733,15574688,64871296,521.240358,27440,1341.748095,44368,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,147.169977,15574688,64871296,521.940404,27440,1339.787348,44368,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,147.036726,15574688,64871296,519.856666,27440,1341.462407,44368,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,factored_023a,192480,3124,256,61.613316261203586,3124,256,192.420075,86857832,1790112,2497.6183349999997,1808,3498.795994,26064,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_scalar,192480,387,18080,497.3643410852713,3124,256,225.488832,33898176,137191360,1498.326517,62224,2347.4663219999998,86736,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_gemm,192480,387,18080,497.3643410852713,3124,256,264.896569,33898176,137191360,1200.496572,62224,2050.724544,86736,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_production,192480,387,18080,497.3643410852713,3124,256,203.487409,33898176,137191360,1201.016399,62224,2052.190309,86736,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,191.162528,33898176,137191360,1200.271268,62224,2050.62141,86736,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,283.931556,33898176,137191360,1205.1120230000001,62224,2052.962828,86736,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,219.04467,33898176,137191360,1198.796945,62224,2050.388511,86736,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,127.442792,33898176,137191360,1210.3929360000002,62224,2061.689056,86736,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,factored_023a,230616,3282,320,70.26691042047533,3282,320,127.892236,109543928,1740960,2898.912378,1808,3579.733908,18480,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_scalar,230616,387,23520,595.9069767441861,3282,320,298.607686,43078112,165287296,1888.08475,30976,2568.60864,47904,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_gemm,230616,387,23520,595.9069767441861,3282,320,290.309499,43078112,165287296,1541.9615390000001,30976,2248.0967349999996,47904,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_production,230616,387,23520,595.9069767441861,3282,320,332.578852,43078112,165287296,1561.539095,30976,2238.279132,47904,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,190.120686,43078112,165287296,1530.6502850000002,30976,2213.5457509999997,47904,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,282.220044,43078112,165287296,1540.583034,30976,2215.3109889999996,47904,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,289.51732,43078112,165287296,1536.341344,30976,2253.819802,47904,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,439.129949,43078112,165287296,1530.682367,30976,2222.502473,47904,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,20000,factored_023a,222648,3252,280,68.4649446494465,3252,280,232.570997,143478440,2543776,6178.141111000001,1808,6975.834389,26064,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),64,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,20000,precomputed_scalar,222648,387,22240,575.3178294573644,3252,280,476.153098,86020416,330996160,4300.51971,70304,5160.648359,94816,9223372036854775807,16
