host,kernel,cpu_model,julia_version,cpu_threads,julia_threads,blas_vendor,blas_config,blas_threads,git_commit,git_worktree,P,lh,n,variant,routes,occupied_angles,max_angle_occupancy,mean_angle_occupancy,occupied_offsets,max_offset_occupancy,construction_ms,operator_bytes,scratch_bytes,stage_ms,stage_alloc_bytes,full_step_ms,full_step_alloc_bytes,precomputed_gemm_min_cols,production_gemm_min_cols
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,385.945902,43078112,165287296,1434.105927,30976,2127.1664260000002,47904,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,400.578224,43078112,165287296,1434.695098,30976,2130.537329,47904,24,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,20000,factored_023a,222648,3252,280,68.4649446494465,3252,280,340.574878,143478440,2543776,6117.971933,1808,6954.603854,26064,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,20000,precomputed_scalar,222648,387,22240,575.3178294573644,3252,280,539.858995,86020416,330996160,4342.538673,70304,5135.302248,94816,9223372036854775807,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,20000,precomputed_gemm,222648,387,22240,575.3178294573644,3252,280,687.619218,86020416,330996160,3142.597886,70304,3990.916263,94816,1,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,20000,precomputed_production,222648,387,22240,575.3178294573644,3252,280,500.459527,86020416,330996160,3121.720226,70304,3952.6475520000004,94816,16,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,455.348889,86020416,330996160,3107.437658,70304,3939.3395779999996,94816,4,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,503.321966,86020416,330996160,3124.754094,70304,3956.421571,94816,8,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,526.064501,86020416,330996160,3138.744317,70304,3965.562372,94816,12,16
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,128,1,lbt,LBTConfig([ILP64] libopenblas64_.so),1,4d5ea4ee1f3a303e4df1dba19f8e160766ac65b1,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,492.038628,86020416,330996160,3109.04587,70304,3921.864784,94816,24,16
