host,kernel,cpu_model,julia_version,julia_threads,blas_vendor,blas_threads,git_commit,git_worktree,P,lh,n,variant,routes,occupied_angles,max_angle_occupancy,mean_angle_occupancy,occupied_offsets,max_offset_occupancy,construction_ms,operator_bytes,scratch_bytes,stage_ms,stage_alloc_bytes,full_step_ms,full_step_alloc_bytes,precomputed_gemm_min_cols,production_gemm_min_cols
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,341.418735,86020416,330996160,2866.092396,69216,2952.7880720000003,93216,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,427.743324,86020416,330996160,2875.366911,69216,2957.603169,93216,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,2000,precomputed_candidate,213632,387,21288,552.0206718346253,3250,275,434.843241,86020416,330996160,2865.3913869999997,69216,2952.2522649999996,93216,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,20000,factored_023a,34512,1584,48,21.78787878787879,1584,48,31.419442,29067944,1151136,61.262933,1808,2087.329044,18480,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,20000,precomputed_scalar,34512,209,1440,165.12918660287082,1584,48,76.388932,2057760,7732096,29.648555,8832,2054.667476,25760,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,20000,precomputed_gemm,34512,209,1440,165.12918660287082,1584,48,23.009312,2057760,7732096,25.268376,8832,2051.519289,25760,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,20000,precomputed_production,34512,209,1440,165.12918660287082,1584,48,9.151976,2057760,7732096,25.220907,8832,2057.2186979999997,25760,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,10.258905,2057760,7732096,25.337286,8832,2051.016685,25760,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,95.926044,2057760,7732096,25.238421,8832,2052.3822809999997,25760,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,13.578441,2057760,7732096,25.253808999999997,8832,2051.256656,25760,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,false,20000,precomputed_candidate,34512,209,1440,165.12918660287082,1584,48,11.228717,2057760,7732096,25.315504999999998,8832,2051.473293,25760,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,20000,factored_023a,25704,1368,42,18.789473684210527,1368,42,30.918435,27138024,1298592,115.726246,1808,2221.80499,26064,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,20000,precomputed_scalar,25704,181,736,142.0110497237569,1368,42,68.012583,4338304,8088000,56.425542,13488,2160.593034,38000,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,20000,precomputed_gemm,25704,181,736,142.0110497237569,1368,42,13.189893,4338304,8088000,48.380776,13488,2153.471142,38000,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,20000,precomputed_production,25704,181,736,142.0110497237569,1368,42,64.989744,4338304,8088000,48.305024,13488,2153.6556889999997,38000,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,14.624248,4338304,8088000,48.20248,13488,2154.448819,38000,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,67.18023,4338304,8088000,48.247315,13488,2152.6017789999996,38000,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,14.99727,4338304,8088000,48.245715000000004,13488,2153.141579,38000,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,4,true,20000,precomputed_candidate,25704,181,736,142.0110497237569,1368,42,108.858088,4338304,8088000,48.197444,13488,2154.095963,38000,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,20000,factored_023a,192480,3124,256,61.613316261203586,3124,256,133.214304,72364360,1380512,1076.888723,1808,1902.242812,18480,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,20000,precomputed_scalar,192480,387,18080,497.3643410852713,3124,256,114.932221,15574688,64871296,642.971557,27440,1463.2450990000002,44368,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,20000,precomputed_gemm,192480,387,18080,497.3643410852713,3124,256,161.254312,15574688,64871296,506.933897,27440,1328.267331,44368,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,20000,precomputed_production,192480,387,18080,497.3643410852713,3124,256,50.173307,15574688,64871296,511.77967700000005,27440,1328.4891400000001,44368,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,187.520163,15574688,64871296,506.60600300000004,27440,1329.2928299999999,44368,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,56.313681,15574688,64871296,507.70673200000004,27440,1328.019027,44368,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,110.157652,15574688,64871296,508.329672,27440,1330.307406,44368,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,false,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,109.774192,15574688,64871296,508.18532100000004,27440,1330.008855,44368,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,20000,factored_023a,192480,3124,256,61.613316261203586,3124,256,146.346209,86857832,1790112,2465.262704,1808,3320.503064,26064,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,20000,precomputed_scalar,192480,387,18080,497.3643410852713,3124,256,162.623887,33898176,137191360,1501.9157910000001,62224,2343.0043689999998,86736,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,20000,precomputed_gemm,192480,387,18080,497.3643410852713,3124,256,201.742536,33898176,137191360,1180.396681,62224,2027.54236,86736,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,20000,precomputed_production,192480,387,18080,497.3643410852713,3124,256,302.005105,33898176,137191360,1182.683127,62224,2024.8166979999999,86736,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,117.963657,33898176,137191360,1185.876739,62224,2026.309641,86736,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,203.093557,33898176,137191360,1179.149168,62224,2019.8610050000002,86736,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,214.335589,33898176,137191360,1184.262577,62224,2018.766098,86736,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,8,true,20000,precomputed_candidate,192480,387,18080,497.3643410852713,3124,256,187.938993,33898176,137191360,1178.8596049999999,62224,2017.469582,86736,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,20000,factored_023a,230616,3282,320,70.26691042047533,3282,320,166.597867,109543928,1740960,2858.973182,1808,3559.263807,18480,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,20000,precomputed_scalar,230616,387,23520,595.9069767441861,3282,320,192.042061,43078112,165287296,1881.241695,30976,2568.7854190000003,47904,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,20000,precomputed_gemm,230616,387,23520,595.9069767441861,3282,320,202.287432,43078112,165287296,1379.326922,30976,2444.199945,47904,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,20000,precomputed_production,230616,387,23520,595.9069767441861,3282,320,175.628025,43078112,165287296,1380.7662919999998,30976,2065.170009,47904,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,173.321248,43078112,165287296,1382.277623,30976,2064.778602,47904,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,171.310758,43078112,165287296,1382.91419,30976,2066.6333290000002,47904,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,173.066198,43078112,165287296,1380.171185,30976,2065.114979,47904,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,false,20000,precomputed_candidate,230616,387,23520,595.9069767441861,3282,320,248.341755,43078112,165287296,1380.2107310000001,30976,2067.523428,47904,24,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,20000,factored_023a,222648,3252,280,68.4649446494465,3252,280,208.094123,143478440,2543776,6081.751627,1808,6920.425999,26064,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,20000,precomputed_scalar,222648,387,22240,575.3178294573644,3252,280,353.996081,86020416,330996160,4131.3384940000005,70304,4955.783333,94816,9223372036854775807,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,20000,precomputed_gemm,222648,387,22240,575.3178294573644,3252,280,439.357927,86020416,330996160,2990.562071,70304,3810.015466,94816,1,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,20000,precomputed_production,222648,387,22240,575.3178294573644,3252,280,385.646102,86020416,330996160,2992.4225899999997,70304,3807.335405,94816,12,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,309.318434,86020416,330996160,2986.946356,70304,3802.733134,94816,4,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,431.800647,86020416,330996160,2996.932397,70304,3809.1423080000004,94816,8,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,327.47353,86020416,330996160,2995.545189,70304,3824.184933,94816,16,12
m12-1-3,Linux 5.14.0-570.120.1.el9_6.x86_64,AMD EPYC 7763 64-Core Processor,1.11.7,1,lbt,1,unknown,dirty,12,true,20000,precomputed_candidate,222648,387,22240,575.3178294573644,3252,280,412.400074,86020416,330996160,2994.449811,70304,3840.244541,94816,24,12
