stage,form,precision,blas_threads,P,batch,measured_batch,scaled_from_per_expansion,seconds,seconds_per_expansion
axis_swap,recurrence,Float64,1,5,8,8,false,8.761390e-06,1.095174e-06
m2m_z_translation,dense,Float64,1,5,8,8,false,2.805970e-07,3.507462e-08
m2m_z_translation,dense_packed,Float64,1,5,8,8,false,9.772500e-07,1.221563e-07
m2m_z_translation,compiled_block_loop,Float64,1,5,8,8,false,1.125230e-06,1.406538e-07
m2l_z_translation,dense,Float64,1,5,8,8,false,2.798490e-07,3.498112e-08
m2l_z_translation,dense_packed,Float64,1,5,8,8,false,9.486000e-07,1.185750e-07
m2l_z_translation,compiled_block_loop,Float64,1,5,8,8,false,1.107750e-06,1.384687e-07
l2l_z_translation,dense,Float64,1,5,8,8,false,2.804970e-07,3.506212e-08
l2l_z_translation,dense_packed,Float64,1,5,8,8,false,9.181170e-07,1.147646e-07
l2l_z_translation,compiled_block_loop,Float64,1,5,8,8,false,1.106750e-06,1.383438e-07
axis_swap,dense,Float64,1,5,8,8,false,4.390030e-07,5.487537e-08
axis_swap,dense_packed,Float64,1,5,8,8,false,1.442020e-06,1.802525e-07
axis_swap,compiled_block_loop,Float64,1,5,8,8,false,2.522940e-06,3.153675e-07
m2m_z_translation,dense,Float32,1,5,8,8,false,2.780960e-07,3.476200e-08
m2m_z_translation,dense_packed,Float32,1,5,8,8,false,9.656900e-07,1.207113e-07
m2m_z_translation,compiled_block_loop,Float32,1,5,8,8,false,1.011680e-06,1.264600e-07
m2l_z_translation,dense,Float32,1,5,8,8,false,2.778370e-07,3.472963e-08
m2l_z_translation,dense_packed,Float32,1,5,8,8,false,9.623300e-07,1.202913e-07
m2l_z_translation,compiled_block_loop,Float32,1,5,8,8,false,1.007400e-06,1.259250e-07
l2l_z_translation,dense,Float32,1,5,8,8,false,2.785730e-07,3.482163e-08
l2l_z_translation,dense_packed,Float32,1,5,8,8,false,9.630600e-07,1.203825e-07
l2l_z_translation,compiled_block_loop,Float32,1,5,8,8,false,1.002110e-06,1.252637e-07
axis_swap,dense,Float32,1,5,8,8,false,3.378710e-07,4.223388e-08
axis_swap,dense_packed,Float32,1,5,8,8,false,1.419370e-06,1.774212e-07
axis_swap,compiled_block_loop,Float32,1,5,8,8,false,2.404590e-06,3.005737e-07
m2m_z_translation,recurrence,Float64,1,5,64,64,false,6.526580e-06,1.019778e-07
m2l_z_translation,recurrence,Float64,1,5,64,64,false,1.298670e-05,2.029172e-07
l2l_z_translation,recurrence,Float64,1,5,64,64,false,7.959090e-06,1.243608e-07
axis_swap,recurrence,Float64,1,5,64,64,false,6.996700e-05,1.093234e-06
m2m_z_translation,dense,Float64,1,5,64,64,false,1.106980e-06,1.729656e-08
m2m_z_translation,dense_packed,Float64,1,5,64,64,false,6.215760e-06,9.712125e-08
m2m_z_translation,compiled_block_loop,Float64,1,5,64,64,false,8.711130e-06,1.361114e-07
m2l_z_translation,dense,Float64,1,5,64,64,false,1.091020e-06,1.704719e-08
m2l_z_translation,dense_packed,Float64,1,5,64,64,false,6.231200e-06,9.736250e-08
m2l_z_translation,compiled_block_loop,Float64,1,5,64,64,false,8.779700e-06,1.371828e-07
l2l_z_translation,dense,Float64,1,5,64,64,false,1.133830e-06,1.771609e-08
l2l_z_translation,dense_packed,Float64,1,5,64,64,false,6.244170e-06,9.756516e-08
l2l_z_translation,compiled_block_loop,Float64,1,5,64,64,false,8.700900e-06,1.359516e-07
axis_swap,dense,Float64,1,5,64,64,false,2.396730e-06,3.744891e-08
axis_swap,dense_packed,Float64,1,5,64,64,false,1.000800e-05,1.563750e-07
axis_swap,compiled_block_loop,Float64,1,5,64,64,false,1.992680e-05,3.113563e-07
m2m_z_translation,dense,Float32,1,5,64,64,false,9.547700e-07,1.491828e-08
m2m_z_translation,dense_packed,Float32,1,5,64,64,false,6.316190e-06,9.869047e-08
m2m_z_translation,compiled_block_loop,Float32,1,5,64,64,false,7.897700e-06,1.234016e-07
m2l_z_translation,dense,Float32,1,5,64,64,false,9.842200e-07,1.537844e-08
m2l_z_translation,dense_packed,Float32,1,5,64,64,false,6.326620e-06,9.885344e-08
m2l_z_translation,compiled_block_loop,Float32,1,5,64,64,false,7.898440e-06,1.234131e-07
l2l_z_translation,dense,Float32,1,5,64,64,false,1.042950e-06,1.629609e-08
l2l_z_translation,dense_packed,Float32,1,5,64,64,false,6.355290e-06,9.930141e-08
l2l_z_translation,compiled_block_loop,Float32,1,5,64,64,false,7.905270e-06,1.235198e-07
axis_swap,dense,Float32,1,5,64,64,false,1.454150e-06,2.272109e-08
axis_swap,dense_packed,Float32,1,5,64,64,false,9.851600e-06,1.539313e-07
axis_swap,compiled_block_loop,Float32,1,5,64,64,false,1.897870e-05,2.965422e-07
m2m_z_translation,recurrence,Float64,1,5,512,512,false,5.212830e-05,1.018131e-07
m2l_z_translation,recurrence,Float64,1,5,512,512,false,1.038210e-04,2.027754e-07
l2l_z_translation,recurrence,Float64,1,5,512,512,false,6.359930e-05,1.242174e-07
axis_swap,recurrence,Float64,1,5,512,512,false,5.597300e-04,1.093223e-06
m2m_z_translation,dense,Float64,1,5,512,512,false,9.091100e-06,1.775605e-08
m2m_z_translation,dense_packed,Float64,1,5,512,512,false,4.828270e-05,9.430215e-08
m2m_z_translation,compiled_block_loop,Float64,1,5,512,512,false,6.933280e-05,1.354156e-07
m2l_z_translation,dense,Float64,1,5,512,512,false,9.077100e-06,1.772871e-08
m2l_z_translation,dense_packed,Float64,1,5,512,512,false,4.873480e-05,9.518516e-08
m2l_z_translation,compiled_block_loop,Float64,1,5,512,512,false,6.960660e-05,1.359504e-07
l2l_z_translation,dense,Float64,1,5,512,512,false,9.131100e-06,1.783418e-08
l2l_z_translation,dense_packed,Float64,1,5,512,512,false,4.753620e-05,9.284414e-08
l2l_z_translation,compiled_block_loop,Float64,1,5,512,512,false,6.958270e-05,1.359037e-07
axis_swap,dense,Float64,1,5,512,512,false,1.777370e-05,3.471426e-08
axis_swap,dense_packed,Float64,1,5,512,512,false,8.312800e-05,1.623594e-07
axis_swap,compiled_block_loop,Float64,1,5,512,512,false,1.573780e-04,3.073789e-07
m2m_z_translation,dense,Float32,1,5,512,512,false,7.772300e-06,1.518027e-08
m2m_z_translation,dense_packed,Float32,1,5,512,512,false,4.950340e-05,9.668633e-08
m2m_z_translation,compiled_block_loop,Float32,1,5,512,512,false,6.313470e-05,1.233100e-07
m2l_z_translation,dense,Float32,1,5,512,512,false,7.750910e-06,1.513850e-08
m2l_z_translation,dense_packed,Float32,1,5,512,512,false,4.987140e-05,9.740508e-08
m2l_z_translation,compiled_block_loop,Float32,1,5,512,512,false,6.304640e-05,1.231375e-07
l2l_z_translation,dense,Float32,1,5,512,512,false,7.573150e-06,1.479131e-08
l2l_z_translation,dense_packed,Float32,1,5,512,512,false,4.974340e-05,9.715508e-08
l2l_z_translation,compiled_block_loop,Float32,1,5,512,512,false,6.269500e-05,1.224512e-07
axis_swap,dense,Float32,1,5,512,512,false,1.064840e-05,2.079766e-08
axis_swap,dense_packed,Float32,1,5,512,512,false,7.637750e-05,1.491748e-07
axis_swap,compiled_block_loop,Float32,1,5,512,512,false,1.510350e-04,2.949902e-07
m2m_z_translation,recurrence,Float64,1,5,4096,2048,true,4.169520e-04,1.017949e-07
m2l_z_translation,recurrence,Float64,1,5,4096,2048,true,8.307780e-04,2.028267e-07
l2l_z_translation,recurrence,Float64,1,5,4096,2048,true,5.086900e-04,1.241919e-07
axis_swap,recurrence,Float64,1,5,4096,2048,true,4.486898e-03,1.095434e-06
m2m_z_translation,dense,Float64,1,5,4096,4096,false,1.026980e-04,2.507275e-08
m2m_z_translation,dense_packed,Float64,1,5,4096,4096,false,5.937770e-04,1.449651e-07
m2m_z_translation,compiled_block_loop,Float64,1,5,4096,4096,false,5.468380e-04,1.335054e-07
m2l_z_translation,dense,Float64,1,5,4096,4096,false,9.034300e-05,2.205640e-08
m2l_z_translation,dense_packed,Float64,1,5,4096,4096,false,6.025330e-04,1.471028e-07
m2l_z_translation,compiled_block_loop,Float64,1,5,4096,4096,false,5.435010e-04,1.326907e-07
l2l_z_translation,dense,Float64,1,5,4096,4096,false,1.094250e-04,2.671509e-08
l2l_z_translation,dense_packed,Float64,1,5,4096,4096,false,5.908600e-04,1.442529e-07
l2l_z_translation,compiled_block_loop,Float64,1,5,4096,4096,false,5.426890e-04,1.324924e-07
axis_swap,dense,Float64,1,5,4096,4096,false,2.402220e-04,5.864795e-08
axis_swap,dense_packed,Float64,1,5,4096,4096,false,1.013761e-03,2.475002e-07
axis_swap,compiled_block_loop,Float64,1,5,4096,4096,false,1.260958e-03,3.078511e-07
m2m_z_translation,dense,Float32,1,5,4096,4096,false,6.137780e-05,1.498481e-08
m2m_z_translation,dense_packed,Float32,1,5,4096,4096,false,3.741540e-04,9.134619e-08
m2m_z_translation,compiled_block_loop,Float32,1,5,4096,4096,false,4.957660e-04,1.210366e-07
m2l_z_translation,dense,Float32,1,5,4096,4096,false,5.982690e-05,1.460618e-08
m2l_z_translation,dense_packed,Float32,1,5,4096,4096,false,4.000860e-04,9.767725e-08
m2l_z_translation,compiled_block_loop,Float32,1,5,4096,4096,false,4.906240e-04,1.197813e-07
l2l_z_translation,dense,Float32,1,5,4096,4096,false,6.264760e-05,1.529482e-08
l2l_z_translation,dense_packed,Float32,1,5,4096,4096,false,4.028070e-04,9.834155e-08
l2l_z_translation,compiled_block_loop,Float32,1,5,4096,4096,false,4.910640e-04,1.198887e-07
axis_swap,dense,Float32,1,5,4096,4096,false,9.340420e-05,2.280376e-08
axis_swap,dense_packed,Float32,1,5,4096,4096,false,6.539560e-04,1.596572e-07
axis_swap,compiled_block_loop,Float32,1,5,4096,4096,false,1.209431e-03,2.952712e-07
m2m_z_translation,recurrence,Float64,1,5,32768,2048,true,3.335600e-03,1.017944e-07
m2l_z_translation,recurrence,Float64,1,5,32768,2048,true,6.643504e-03,2.027437e-07
l2l_z_translation,recurrence,Float64,1,5,32768,2048,true,4.069232e-03,1.241831e-07
axis_swap,recurrence,Float64,1,5,32768,2048,true,3.591331e-02,1.095987e-06
m2m_z_translation,dense,Float64,1,5,32768,32768,false,1.577320e-03,4.813599e-08
m2m_z_translation,dense_packed,Float64,1,5,32768,32768,false,6.269482e-03,1.913294e-07
m2m_z_translation,compiled_block_loop,Float64,1,5,32768,32768,false,4.355128e-03,1.329080e-07
m2l_z_translation,dense,Float64,1,5,32768,32768,false,1.585296e-03,4.837939e-08
m2l_z_translation,dense_packed,Float64,1,5,32768,32768,false,6.254825e-03,1.908821e-07
m2l_z_translation,compiled_block_loop,Float64,1,5,32768,32768,false,4.359042e-03,1.330274e-07
l2l_z_translation,dense,Float64,1,5,32768,32768,false,1.589422e-03,4.850531e-08
l2l_z_translation,dense_packed,Float64,1,5,32768,32768,false,6.281997e-03,1.917113e-07
l2l_z_translation,compiled_block_loop,Float64,1,5,32768,32768,false,4.354683e-03,1.328944e-07
axis_swap,dense,Float64,1,5,32768,32768,false,2.834644e-03,8.650647e-08
axis_swap,dense_packed,Float64,1,5,32768,32768,false,9.754288e-03,2.976772e-07
axis_swap,compiled_block_loop,Float64,1,5,32768,32768,false,1.009798e-02,3.081657e-07
m2m_z_translation,dense,Float32,1,5,32768,32768,false,1.027645e-03,3.136124e-08
m2m_z_translation,dense_packed,Float32,1,5,32768,32768,false,3.946828e-03,1.204476e-07
m2m_z_translation,compiled_block_loop,Float32,1,5,32768,32768,false,3.942447e-03,1.203139e-07
m2l_z_translation,dense,Float32,1,5,32768,32768,false,1.030196e-03,3.143909e-08
m2l_z_translation,dense_packed,Float32,1,5,32768,32768,false,4.090067e-03,1.248189e-07
m2l_z_translation,compiled_block_loop,Float32,1,5,32768,32768,false,3.943719e-03,1.203528e-07
l2l_z_translation,dense,Float32,1,5,32768,32768,false,1.028934e-03,3.140057e-08
l2l_z_translation,dense_packed,Float32,1,5,32768,32768,false,4.123733e-03,1.258463e-07
l2l_z_translation,compiled_block_loop,Float32,1,5,32768,32768,false,3.943827e-03,1.203560e-07
axis_swap,dense,Float32,1,5,32768,32768,false,1.847643e-03,5.638559e-08
axis_swap,dense_packed,Float32,1,5,32768,32768,false,6.574749e-03,2.006454e-07
axis_swap,compiled_block_loop,Float32,1,5,32768,32768,false,9.686015e-03,2.955937e-07
m2m_z_translation,recurrence,Float64,1,5,262144,2048,true,2.668314e-02,1.017881e-07
m2l_z_translation,recurrence,Float64,1,5,262144,2048,true,5.318886e-02,2.028994e-07
l2l_z_translation,recurrence,Float64,1,5,262144,2048,true,3.254950e-02,1.241665e-07
axis_swap,recurrence,Float64,1,5,262144,2048,true,2.871668e-01,1.095455e-06
m2m_z_translation,dense,Float64,1,5,262144,262144,false,1.520592e-02,5.800600e-08
m2m_z_translation,dense_packed,Float64,1,5,262144,262144,false,6.206462e-02,2.367577e-07
m2m_z_translation,compiled_block_loop,Float64,1,5,262144,262144,false,3.537246e-02,1.349352e-07
m2l_z_translation,dense,Float64,1,5,262144,262144,false,1.515538e-02,5.781317e-08
m2l_z_translation,dense_packed,Float64,1,5,262144,262144,false,6.237762e-02,2.379517e-07
m2l_z_translation,compiled_block_loop,Float64,1,5,262144,262144,false,3.534766e-02,1.348406e-07
l2l_z_translation,dense,Float64,1,5,262144,262144,false,1.512529e-02,5.769838e-08
l2l_z_translation,dense_packed,Float64,1,5,262144,262144,false,6.220847e-02,2.373065e-07
l2l_z_translation,compiled_block_loop,Float64,1,5,262144,262144,false,3.545434e-02,1.352476e-07
axis_swap,dense,Float64,1,5,262144,262144,false,2.694488e-02,1.027866e-07
axis_swap,dense_packed,Float64,1,5,262144,262144,false,1.268313e-01,4.838229e-07
axis_swap,compiled_block_loop,Float64,1,5,262144,262144,false,8.141123e-02,3.105592e-07
m2m_z_translation,dense,Float32,1,5,262144,262144,false,9.681362e-03,3.693147e-08
m2m_z_translation,dense_packed,Float32,1,5,262144,262144,false,3.328947e-02,1.269893e-07
m2m_z_translation,compiled_block_loop,Float32,1,5,262144,262144,false,3.154880e-02,1.203491e-07
m2l_z_translation,dense,Float32,1,5,262144,262144,false,9.638401e-03,3.676758e-08
m2l_z_translation,dense_packed,Float32,1,5,262144,262144,false,3.327389e-02,1.269298e-07
m2l_z_translation,compiled_block_loop,Float32,1,5,262144,262144,false,3.161971e-02,1.206196e-07
l2l_z_translation,dense,Float32,1,5,262144,262144,false,9.647649e-03,3.680286e-08
l2l_z_translation,dense_packed,Float32,1,5,262144,262144,false,3.333662e-02,1.271691e-07
l2l_z_translation,compiled_block_loop,Float32,1,5,262144,262144,false,3.155130e-02,1.203587e-07
axis_swap,dense,Float32,1,5,262144,262144,false,1.575973e-02,6.011860e-08
axis_swap,dense_packed,Float32,1,5,262144,262144,false,5.805800e-02,2.214737e-07
axis_swap,compiled_block_loop,Float32,1,5,262144,262144,false,7.750591e-02,2.956616e-07
m2m_z_translation,recurrence,Float64,1,6,1,1,false,1.456650e-07,1.456650e-07
m2l_z_translation,recurrence,Float64,1,6,1,1,false,2.923680e-07,2.923680e-07
l2l_z_translation,recurrence,Float64,1,6,1,1,false,1.757190e-07,1.757190e-07
axis_swap,recurrence,Float64,1,6,1,1,false,1.781210e-06,1.781210e-06
m2m_z_translation,dense,Float64,1,6,1,1,false,2.000620e-07,2.000620e-07
m2m_z_translation,dense_packed,Float64,1,6,1,1,false,3.878840e-07,3.878840e-07
m2m_z_translation,compiled_block_loop,Float64,1,6,1,1,false,2.065340e-07,2.065340e-07
m2l_z_translation,dense,Float64,1,6,1,1,false,1.991280e-07,1.991280e-07
m2l_z_translation,dense_packed,Float64,1,6,1,1,false,3.893700e-07,3.893700e-07
m2l_z_translation,compiled_block_loop,Float64,1,6,1,1,false,2.064730e-07,2.064730e-07
l2l_z_translation,dense,Float64,1,6,1,1,false,1.986210e-07,1.986210e-07
l2l_z_translation,dense_packed,Float64,1,6,1,1,false,3.893490e-07,3.893490e-07
l2l_z_translation,compiled_block_loop,Float64,1,6,1,1,false,2.066830e-07,2.066830e-07
axis_swap,dense,Float64,1,6,1,1,false,2.711670e-07,2.711670e-07
axis_swap,dense_packed,Float64,1,6,1,1,false,5.221940e-07,5.221940e-07
axis_swap,compiled_block_loop,Float64,1,6,1,1,false,4.746540e-07,4.746540e-07
m2m_z_translation,dense,Float32,1,6,1,1,false,2.013100e-07,2.013100e-07
m2m_z_translation,dense_packed,Float32,1,6,1,1,false,4.027160e-07,4.027160e-07
m2m_z_translation,compiled_block_loop,Float32,1,6,1,1,false,1.988640e-07,1.988640e-07
m2l_z_translation,dense,Float32,1,6,1,1,false,2.018630e-07,2.018630e-07
m2l_z_translation,dense_packed,Float32,1,6,1,1,false,3.907100e-07,3.907100e-07
m2l_z_translation,compiled_block_loop,Float32,1,6,1,1,false,1.971730e-07,1.971730e-07
l2l_z_translation,dense,Float32,1,6,1,1,false,2.029720e-07,2.029720e-07
l2l_z_translation,dense_packed,Float32,1,6,1,1,false,3.867690e-07,3.867690e-07
l2l_z_translation,compiled_block_loop,Float32,1,6,1,1,false,1.969030e-07,1.969030e-07
axis_swap,dense,Float32,1,6,1,1,false,2.309290e-07,2.309290e-07
axis_swap,dense_packed,Float32,1,6,1,1,false,4.899860e-07,4.899860e-07
axis_swap,compiled_block_loop,Float32,1,6,1,1,false,4.550990e-07,4.550990e-07
m2m_z_translation,recurrence,Float64,1,6,8,8,false,1.172330e-06,1.465412e-07
m2l_z_translation,recurrence,Float64,1,6,8,8,false,2.344770e-06,2.930962e-07
l2l_z_translation,recurrence,Float64,1,6,8,8,false,1.410620e-06,1.763275e-07
axis_swap,recurrence,Float64,1,6,8,8,false,1.427090e-05,1.783863e-06
m2m_z_translation,dense,Float64,1,6,8,8,false,3.395580e-07,4.244475e-08
m2m_z_translation,dense_packed,Float64,1,6,8,8,false,1.196260e-06,1.495325e-07
m2m_z_translation,compiled_block_loop,Float64,1,6,8,8,false,1.578430e-06,1.973038e-07
m2l_z_translation,dense,Float64,1,6,8,8,false,3.391870e-07,4.239838e-08
m2l_z_translation,dense_packed,Float64,1,6,8,8,false,1.194510e-06,1.493138e-07
m2l_z_translation,compiled_block_loop,Float64,1,6,8,8,false,1.560650e-06,1.950812e-07
l2l_z_translation,dense,Float64,1,6,8,8,false,3.397850e-07,4.247313e-08
l2l_z_translation,dense_packed,Float64,1,6,8,8,false,1.152900e-06,1.441125e-07
l2l_z_translation,compiled_block_loop,Float64,1,6,8,8,false,1.561050e-06,1.951313e-07
axis_swap,dense,Float64,1,6,8,8,false,5.784610e-07,7.230762e-08
axis_swap,dense_packed,Float64,1,6,8,8,false,1.882810e-06,2.353512e-07
axis_swap,compiled_block_loop,Float64,1,6,8,8,false,3.728010e-06,4.660013e-07
m2m_z_translation,dense,Float32,1,6,8,8,false,3.405010e-07,4.256262e-08
m2m_z_translation,dense_packed,Float32,1,6,8,8,false,1.227120e-06,1.533900e-07
m2m_z_translation,compiled_block_loop,Float32,1,6,8,8,false,1.454320e-06,1.817900e-07
m2l_z_translation,dense,Float32,1,6,8,8,false,3.393240e-07,4.241550e-08
m2l_z_translation,dense_packed,Float32,1,6,8,8,false,1.256520e-06,1.570650e-07
m2l_z_translation,compiled_block_loop,Float32,1,6,8,8,false,1.447280e-06,1.809100e-07
l2l_z_translation,dense,Float32,1,6,8,8,false,3.439010e-07,4.298763e-08
l2l_z_translation,dense_packed,Float32,1,6,8,8,false,1.244100e-06,1.555125e-07
l2l_z_translation,compiled_block_loop,Float32,1,6,8,8,false,1.452510e-06,1.815637e-07
axis_swap,dense,Float32,1,6,8,8,false,4.240100e-07,5.300125e-08
axis_swap,dense_packed,Float32,1,6,8,8,false,2.000910e-06,2.501138e-07
axis_swap,compiled_block_loop,Float32,1,6,8,8,false,3.556490e-06,4.445612e-07
m2m_z_translation,recurrence,Float64,1,6,64,64,false,9.293740e-06,1.452147e-07
m2l_z_translation,recurrence,Float64,1,6,64,64,false,1.870790e-05,2.923109e-07
l2l_z_translation,recurrence,Float64,1,6,64,64,false,1.120130e-05,1.750203e-07
axis_swap,recurrence,Float64,1,6,64,64,false,1.140130e-04,1.781453e-06
m2m_z_translation,dense,Float64,1,6,64,64,false,1.578190e-06,2.465922e-08
m2m_z_translation,dense_packed,Float64,1,6,64,64,false,7.966160e-06,1.244713e-07
m2m_z_translation,compiled_block_loop,Float64,1,6,64,64,false,1.236710e-05,1.932359e-07
m2l_z_translation,dense,Float64,1,6,64,64,false,1.570070e-06,2.453234e-08
m2l_z_translation,dense_packed,Float64,1,6,64,64,false,7.952200e-06,1.242531e-07
m2l_z_translation,compiled_block_loop,Float64,1,6,64,64,false,1.238410e-05,1.935016e-07
l2l_z_translation,dense,Float64,1,6,64,64,false,1.588020e-06,2.481281e-08
l2l_z_translation,dense_packed,Float64,1,6,64,64,false,8.016710e-06,1.252611e-07
l2l_z_translation,compiled_block_loop,Float64,1,6,64,64,false,1.235630e-05,1.930672e-07
axis_swap,dense,Float64,1,6,64,64,false,3.258900e-06,5.092031e-08
axis_swap,dense_packed,Float64,1,6,64,64,false,1.278660e-05,1.997906e-07
axis_swap,compiled_block_loop,Float64,1,6,64,64,false,2.954250e-05,4.616016e-07
m2m_z_translation,dense,Float32,1,6,64,64,false,1.228630e-06,1.919734e-08
m2m_z_translation,dense_packed,Float32,1,6,64,64,false,8.185470e-06,1.278980e-07
m2m_z_translation,compiled_block_loop,Float32,1,6,64,64,false,1.139720e-05,1.780812e-07
m2l_z_translation,dense,Float32,1,6,64,64,false,1.221720e-06,1.908938e-08
m2l_z_translation,dense_packed,Float32,1,6,64,64,false,8.273860e-06,1.292791e-07
m2l_z_translation,compiled_block_loop,Float32,1,6,64,64,false,1.143360e-05,1.786500e-07
l2l_z_translation,dense,Float32,1,6,64,64,false,1.251530e-06,1.955516e-08
l2l_z_translation,dense_packed,Float32,1,6,64,64,false,8.303530e-06,1.297427e-07
l2l_z_translation,compiled_block_loop,Float32,1,6,64,64,false,1.138950e-05,1.779609e-07
axis_swap,dense,Float32,1,6,64,64,false,1.986680e-06,3.104187e-08
axis_swap,dense_packed,Float32,1,6,64,64,false,1.318750e-05,2.060547e-07
axis_swap,compiled_block_loop,Float32,1,6,64,64,false,2.806080e-05,4.384500e-07
m2m_z_translation,recurrence,Float64,1,6,512,512,false,7.426060e-05,1.450402e-07
m2l_z_translation,recurrence,Float64,1,6,512,512,false,1.491620e-04,2.913320e-07
l2l_z_translation,recurrence,Float64,1,6,512,512,false,8.955510e-05,1.749123e-07
axis_swap,recurrence,Float64,1,6,512,512,false,9.120540e-04,1.781355e-06
m2m_z_translation,dense,Float64,1,6,512,512,false,1.113900e-05,2.175586e-08
m2m_z_translation,dense_packed,Float64,1,6,512,512,false,6.230590e-05,1.216912e-07
m2m_z_translation,compiled_block_loop,Float64,1,6,512,512,false,9.825770e-05,1.919096e-07
m2l_z_translation,dense,Float64,1,6,512,512,false,1.110630e-05,2.169199e-08
m2l_z_translation,dense_packed,Float64,1,6,512,512,false,6.230950e-05,1.216982e-07
m2l_z_translation,compiled_block_loop,Float64,1,6,512,512,false,9.757750e-05,1.905811e-07
l2l_z_translation,dense,Float64,1,6,512,512,false,1.119400e-05,2.186328e-08
l2l_z_translation,dense_packed,Float64,1,6,512,512,false,6.254540e-05,1.221590e-07
l2l_z_translation,compiled_block_loop,Float64,1,6,512,512,false,9.731930e-05,1.900768e-07
axis_swap,dense,Float64,1,6,512,512,false,2.487980e-05,4.859336e-08
axis_swap,dense_packed,Float64,1,6,512,512,false,1.003320e-04,1.959609e-07
axis_swap,compiled_block_loop,Float64,1,6,512,512,false,2.336670e-04,4.563809e-07
m2m_z_translation,dense,Float32,1,6,512,512,false,9.707000e-06,1.895898e-08
m2m_z_translation,dense_packed,Float32,1,6,512,512,false,6.066590e-05,1.184881e-07
m2m_z_translation,compiled_block_loop,Float32,1,6,512,512,false,9.013490e-05,1.760447e-07
m2l_z_translation,dense,Float32,1,6,512,512,false,9.632600e-06,1.881367e-08
m2l_z_translation,dense_packed,Float32,1,6,512,512,false,5.767890e-05,1.126541e-07
m2l_z_translation,compiled_block_loop,Float32,1,6,512,512,false,9.047460e-05,1.767082e-07
l2l_z_translation,dense,Float32,1,6,512,512,false,9.483900e-06,1.852324e-08
l2l_z_translation,dense_packed,Float32,1,6,512,512,false,5.819680e-05,1.136656e-07
l2l_z_translation,compiled_block_loop,Float32,1,6,512,512,false,9.070610e-05,1.771604e-07
axis_swap,dense,Float32,1,6,512,512,false,1.409920e-05,2.753750e-08
axis_swap,dense_packed,Float32,1,6,512,512,false,1.032460e-04,2.016523e-07
axis_swap,compiled_block_loop,Float32,1,6,512,512,false,2.231470e-04,4.358340e-07
m2m_z_translation,recurrence,Float64,1,6,4096,2048,true,5.940200e-04,1.450244e-07
m2l_z_translation,recurrence,Float64,1,6,4096,2048,true,1.193196e-03,2.913076e-07
l2l_z_translation,recurrence,Float64,1,6,4096,2048,true,7.161380e-04,1.748384e-07
axis_swap,recurrence,Float64,1,6,4096,2048,true,7.322242e-03,1.787657e-06
m2m_z_translation,dense,Float64,1,6,4096,4096,false,1.427800e-04,3.485840e-08
m2m_z_translation,dense_packed,Float64,1,6,4096,4096,false,8.426420e-04,2.057231e-07
m2m_z_translation,compiled_block_loop,Float64,1,6,4096,4096,false,7.691560e-04,1.877822e-07
m2l_z_translation,dense,Float64,1,6,4096,4096,false,1.447990e-04,3.535132e-08
m2l_z_translation,dense_packed,Float64,1,6,4096,4096,false,8.448200e-04,2.062549e-07
m2l_z_translation,compiled_block_loop,Float64,1,6,4096,4096,false,7.683210e-04,1.875784e-07
l2l_z_translation,dense,Float64,1,6,4096,4096,false,1.444220e-04,3.525928e-08
l2l_z_translation,dense_packed,Float64,1,6,4096,4096,false,8.483100e-04,2.071069e-07
l2l_z_translation,compiled_block_loop,Float64,1,6,4096,4096,false,7.685830e-04,1.876423e-07
axis_swap,dense,Float64,1,6,4096,4096,false,4.071400e-04,9.939941e-08
axis_swap,dense_packed,Float64,1,6,4096,4096,false,1.509784e-03,3.685996e-07
axis_swap,compiled_block_loop,Float64,1,6,4096,4096,false,1.873505e-03,4.573987e-07
m2m_z_translation,dense,Float32,1,6,4096,4096,false,7.835240e-05,1.912900e-08
m2m_z_translation,dense_packed,Float32,1,6,4096,4096,false,4.909580e-04,1.198628e-07
m2m_z_translation,compiled_block_loop,Float32,1,6,4096,4096,false,7.141340e-04,1.743491e-07
m2l_z_translation,dense,Float32,1,6,4096,4096,false,7.933380e-05,1.936860e-08
m2l_z_translation,dense_packed,Float32,1,6,4096,4096,false,5.179970e-04,1.264641e-07
m2l_z_translation,compiled_block_loop,Float32,1,6,4096,4096,false,7.162340e-04,1.748618e-07
l2l_z_translation,dense,Float32,1,6,4096,4096,false,7.591220e-05,1.853325e-08
l2l_z_translation,dense_packed,Float32,1,6,4096,4096,false,5.436370e-04,1.327239e-07
l2l_z_translation,compiled_block_loop,Float32,1,6,4096,4096,false,7.142750e-04,1.743835e-07
axis_swap,dense,Float32,1,6,4096,4096,false,1.749940e-04,4.272314e-08
axis_swap,dense_packed,Float32,1,6,4096,4096,false,9.869430e-04,2.409529e-07
axis_swap,compiled_block_loop,Float32,1,6,4096,4096,false,1.787568e-03,4.364180e-07
m2m_z_translation,recurrence,Float64,1,6,32768,2048,true,4.752016e-03,1.450200e-07
m2l_z_translation,recurrence,Float64,1,6,32768,2048,true,9.550464e-03,2.914570e-07
l2l_z_translation,recurrence,Float64,1,6,32768,2048,true,5.729648e-03,1.748550e-07
axis_swap,recurrence,Float64,1,6,32768,2048,true,5.849499e-02,1.785125e-06
m2m_z_translation,dense,Float64,1,6,32768,32768,false,2.219871e-03,6.774509e-08
m2m_z_translation,dense_packed,Float64,1,6,32768,32768,false,8.731773e-03,2.664726e-07
