manifest,job,host,gpu,julia,cuda,blas_threads,seed,policy,strategy,precision,P,lh,n,ell,window_classes,fit,note,n_cells,n_nodes,nodes_per_level,routes,routes_per_level,n_direct,nonempty_classes,max_class,mean_class,class_p50,class_p90,construction_ms,persistent_device_bytes,peak_device_bytes,grid_ms,occupancy_ms,direct_gen_ms,route_gen_ms,groups_ms,b2m_ms,m2m_ms,m2l_ms,m2l_per_level,l2l_ms,l2b_ms,full_step_ms,m2l_device_alloc_bytes,step_device_alloc_bytes,full_step_host_alloc_bytes,route_uploads,operator_uploads,body_uploads,metadata_downloads,expansion_host_copies,err_potential,err_gradient
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,dense,Float64,4,false,20000,4,4,true,,2739,3322,1 8 64 510 2739,4561018,4561018,2941103,17380,1008,262.4291139240506,189.0,628.0,1149.772533,1409286144,1478492160,NaN,NaN,NaN,NaN,NaN,0.5498880054801702,0.7816320285201073,4.593248013406992,,0.7689920021221042,4.42268792539835,18.908286999999998,0,319988,7087968,2,1,9,27,0,6.7172910567236954e-9,5.366380787102942e-7
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,concat,Float64,4,false,20000,4,4,true,,2739,3322,1 8 64 510 2739,1796874,752 159010 1637112,367179,3644,1955,493.10482985729965,180.0,1507.0,6.537864,100663296,203423744,0.975529,0.022011,0.108406,72.830118,0.05423,0.5497279926203191,0.769503996707499,309.40842628479004,29.001687 131.855887 132.0536,0.749472004827112,0.9267840068787336,324.093815,97660,100496,58779120,2,2,11,33,0,8.844852989603469e-7,3.221856793998723e-5
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,factored,Float64,4,false,20000,4,4,true,,2739,3322,1 8 64 510 2739,1796874,752 159010 1637112,367179,3644,1955,493.10482985729965,180.0,1507.0,6.394847,100663296,203423744,0.980923,0.027165,0.109463,72.867152,0.053054,0.5495359655469656,0.7952640298753977,318.8944458961487,28.876847 131.245836 131.815999,0.7524799439124763,0.9296960197389126,324.209855,97660,100496,58779120,2,2,11,33,0,8.844852989742247e-7,3.2218567939988965e-5
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,20000,4,4,true,,2739,3322,1 8 64 510 2739,1796874,752 159010 1637112,367179,3644,1955,493.10482985729965,180.0,1507.0,10.499616,67108864,136314880,0.99458,0.022229,0.111416,66.504456,0.055134,0.5495040095411241,0.7829120149835944,97.3244160413742,15.617663 38.683686 38.706507,0.7965440163388848,0.9293759940192103,111.20551900000001,22620,25456,25230048,2,2,11,33,0,8.844852989881025e-7,3.2218567939988965e-5
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,20000,4,4,true,,2739,3322,1 8 64 510 2739,1796874,752 159010 1637112,367179,3644,1955,493.10482985729965,180.0,1507.0,77.854258,67108864,136314880,0.994847,0.022901,0.105102,69.269219,0.055272,0.5490559851750731,0.7775039994157851,75.13075321912766,14.440491 30.125413 30.064205,0.7963520474731922,0.9262719540856779,85.88059000000001,22620,25456,17286016,2,2,11,33,0,8.844852989881025e-7,3.22185679399907e-5
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,concat,Float64,4,false,20000,4,4,true,,2739,3322,1 8 64 510 2739,397036,3096 53072 340868,63895,948,2347,418.8143459915612,143.0,1726.0,5.401841,67108864,169869312,0.98621,0.02241,0.107124,14.584719,0.052533,0.549120013602078,0.7591360481455922,69.34505701065063,22.68192 25.605911 25.589779,0.7525439723394811,0.6515200366266072,84.398478,23068,24280,19527888,2,2,11,33,0,3.8862926572527656e-5,0.0006529024469976441
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,factored,Float64,4,false,20000,4,4,true,,2739,3322,1 8 64 510 2739,397036,3096 53072 340868,63895,948,2347,418.8143459915612,143.0,1726.0,5.473204,67108864,169869312,0.999869,0.024745,0.104371,14.624227,0.054053,0.549120013602078,0.7689599879086018,71.51693105697632,22.777959 25.58359 25.579704,0.7734079845249653,0.6498879520222545,85.215058,23068,24280,19527888,2,2,11,33,0,3.8862926572527656e-5,0.0006529024469976441
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,20000,4,4,true,,2739,3322,1 8 64 510 2739,397036,3096 53072 340868,63895,948,2347,418.8143459915612,143.0,1726.0,6.351873,67108864,136314880,0.87194,0.020165,0.09772,12.830124,0.047662,0.5493119824677706,0.7788160000927746,19.157951697707176,5.126992 7.077882 10.337908,0.7689920021221042,0.6500160088762641,28.790969,4108,5320,11059728,2,2,11,33,0,3.8862926572527656e-5,0.0006529024469976441
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,20000,4,4,true,,2739,3322,1 8 64 510 2739,397036,3096 53072 340868,63895,948,2347,418.8143459915612,143.0,1726.0,18.526415,33554432,102760448,0.879734,0.02,0.097392,12.831785,0.053279,0.5491840420290828,0.7833919953554869,13.626208528876305,3.421185 5.410819 5.375263,0.7653440115973353,0.6462400197051466,23.981564,4108,5320,8992880,2,2,11,33,0,3.886292657251378e-5,0.0006529024469975886
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,concat,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,145141134,145141134,16886307,0,0,0.0,0.0,0.0,533.169303,25870467072,26006781952,NaN,NaN,NaN,NaN,NaN,0.21020800340920687,1.000639982521534,673.7514138221741,,1.0307199554517865,8.70409607887268,832.3532769999999,88640,12535420,83650528,2,1,9,27,0,1.951356368157242e-9,2.4005706678043026e-7
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,factored,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,145141134,145141134,16886307,161744,5272,897.3509620140469,491.0,2464.0,640.157705,25702694912,25771900928,NaN,NaN,NaN,NaN,NaN,0.21094399562571198,1.0092799784615636,650.8144736289978,,1.0221760021522641,8.651328273117542,866.0197870000001,0,12446780,95843936,2,1,9,27,0,1.9513563542794543e-9,2.400570667665525e-7
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,precomputed_y,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,145141134,145141134,16886307,161744,5272,897.3509620140469,491.0,2464.0,3067.000594,25769803776,25839009792,NaN,NaN,NaN,NaN,NaN,0.21027200273238122,0.9766080183908343,400.64308047294617,,1.0250878985971212,8.658303879201412,602.854881,0,12446780,77933072,2,1,9,27,0,1.9513563612183482e-9,2.4005706678043026e-7
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,dense,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,145141134,145141134,16886307,161744,5272,897.3509620140469,491.0,2464.0,10383.750339,26809991168,26879197184,NaN,NaN,NaN,NaN,NaN,0.21065599867142737,1.006175996735692,135.2589726448059,,1.006911974400282,8.708127774298191,321.416882,0,12446780,33200144,2,1,9,27,0,1.951356368157242e-9,2.4005706678043026e-7
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,concat,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,8.102337,369098752,471859200,1.033552,0.023629,0.159805,107.717925,0.063686,0.20975999359507114,0.959615979809314,448.0551481246948,29.462887 145.0838 250.45313 132.021498,1.00320007186383,0.3956159926019609,465.132116,219460,229960,108576384,2,2,11,33,0,9.06500314853953e-7,3.418479544174853e-5
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,factored,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,7.375435,369098752,471859200,1.037966,0.0232,0.15919,103.233268,0.06368,0.20979200780857354,0.9440319845452905,444.200724363327,29.357344 132.732028 132.898656 131.327199,1.0170240420848131,0.39593601832166314,481.03447700000004,219460,229960,108576384,2,2,11,33,0,9.06500314853953e-7,3.418479544173118e-5
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,11.467788,201326592,270532608,1.053265,0.023979,0.164514,94.716918,0.064935,0.21155198919586837,0.9844159940257668,147.38227427005768,15.576411 38.686357 38.69619 46.801667,1.0170240420848131,0.3974399878643453,194.88476,109620,120120,60575952,2,2,11,33,0,9.065003148678308e-7,3.4184795441727714e-5
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,9156646,752 159010 1637112 7359772,1274907,5384,6870,1700.714338781575,609.0,5991.0,89.611735,201326592,270532608,1.040624,0.023787,0.155591,94.591178,0.061611,0.2098560071317479,1.9632959738373756,99.71561282873154,14.175154 29.247097 29.147123 29.41243,1.0127039859071374,0.3925119817722589,141.935098,109620,120120,47780320,2,2,11,33,0,9.065003148400752e-7,3.4184795441743326e-5
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,concat,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,1686178,3096 53072 340868 1289142,209075,1264,7467,1334.001582278481,300.0,3447.0,6.32948,268435456,371195904,1.049205,0.023375,0.11224,19.711105,0.065362,0.21011200442444533,0.960511970333755,97.50201553106308,21.947907 24.661522 24.601306 24.541256,0.999456038698554,0.24031999055296183,137.852701,45188,48116,49871168,2,2,11,33,0,3.892650077168269e-5,0.0007731517783879094
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,factored,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,1686178,3096 53072 340868 1289142,209075,1264,7467,1334.001582278481,300.0,3447.0,6.287324,268435456,371195904,1.053296,0.023395,0.115572,20.285581,0.063101,0.21004800510127097,0.9545279899612069,98.53973984718323,21.924837 24.627812 24.558833 27.826261,1.0009600082412362,0.23964799765963107,126.76162,45188,48116,49871168,2,2,11,33,0,3.892650077168269e-5,0.0007731517783879094
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,1686178,3096 53072 340868 1289142,209075,1264,7467,1334.001582278481,300.0,3447.0,8.024456,134217728,203423744,0.987507,0.021995,0.104909,17.636596,0.060578,0.2098560071317479,0.9771520271897316,27.526238933205605,5.15034 7.097492 7.027686 8.345167,0.9707839926704764,0.24035200476646423,69.893841,19908,22836,38756448,2,2,11,33,0,3.892650077168269e-5,0.0007731517783878955
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,20000,5,4,true,,12729,16051,1 8 64 510 2739 12729,1686178,3096 53072 340868 1289142,209075,1264,7467,1334.001582278481,300.0,3447.0,19.258672,100663296,169869312,1.012422,0.022553,0.111879,17.432317,0.059952,0.2095039963023737,0.9722880204208195,18.919136375188828,3.320775 5.326149 5.210936 5.294955,1.007583923637867,0.24108799698296934,60.754335,19908,22836,35830704,2,2,11,33,0,3.892650077169657e-5,0.0007731517783877845
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,concat,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,36816,36816,225328,0,0,0.0,0.0,0.0,12.97521,369098752,438304768,NaN,NaN,NaN,NaN,NaN,22.461537271738052,0.5853440379723907,0.25644799461588264,,0.5786880501545966,481.7845821380615,525.485594,80,8880,1765888,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,factored,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,36816,36816,225328,1632,48,22.558823529411764,21.0,42.0,9.976527,100663296,169869312,NaN,NaN,NaN,NaN,NaN,22.47232012450695,0.5892480257898569,0.20553599460981786,,0.5777599872089922,484.16998982429504,527.479361,0,8800,1649440,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,precomputed_y,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,36816,36816,225328,1632,48,22.558823529411764,21.0,42.0,12.30281,100663296,169869312,NaN,NaN,NaN,NaN,NaN,22.470111027359962,0.5907199811190367,0.13468800170812756,,0.5758079933002591,481.82421922683716,527.424871,0,8800,1733968,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,dense,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,36816,36816,225328,1632,48,22.558823529411764,21.0,42.0,76.303298,100663296,169869312,NaN,NaN,NaN,NaN,NaN,22.388897836208344,0.5856320494785905,0.04192000051261857,,0.574303965549916,481.86278343200684,523.465536,0,8800,1635296,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,concat,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,160944,752 160192,53824,1904,256,84.52941176470588,72.0,180.0,10.091305,67108864,169869312,2.416836,0.021071,0.130313,43.28502,0.04775,22.465631365776062,0.5869439919479191,170.06506025791168,29.045455 130.76022,0.6118399905972183,309.28701162338257,515.129322,43720,46128,29644032,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,factored,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,160944,752 160192,53824,1904,256,84.52941176470588,72.0,180.0,9.715602,67108864,169869312,2.380634,0.02116,0.130988,46.344044,0.045807,22.469600662589073,0.6021119770593941,169.19027268886566,36.603483 131.223183,0.5957440007477999,308.11455845832825,514.723683,43720,46128,29644016,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,160944,752 160192,53824,1904,256,84.52941176470588,72.0,180.0,13.350811,67108864,136314880,2.384027,0.021851,0.129468,41.554555,0.047728,22.399039939045906,0.5883839912712574,56.64025619626045,16.228644 41.0471,0.6074240081943572,309.12891030311584,411.910246,3480,5888,11727120,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,160944,752 160192,53824,1904,256,84.52941176470588,72.0,180.0,81.342405,67108864,136314880,2.467701,0.022581,0.135906,41.010987,0.049778,22.398080676794052,0.5870400345884264,43.482303619384766,14.353028 29.555282,0.6053120014257729,308.2633316516876,399.90578300000004,3480,5888,7430112,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,concat,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,56448,3096 53352,10648,632,384,89.31645569620254,27.0,288.0,8.943883,67108864,136314880,2.415953,0.021891,0.134105,8.88843,0.051464,22.46832102537155,0.5775039899162948,47.56595194339752,22.83522 25.47994,0.5924159777350724,299.02300238609314,396.318549,13272,15376,9810448,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,factored,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,56448,3096 53352,10648,632,384,89.31645569620254,27.0,288.0,8.99283,67108864,136314880,2.362085,0.021429,0.12589,9.034152,0.045607,22.46844954788685,0.5848960136063397,47.667838633060455,22.9359 25.703566,0.5905280122533441,299.05909299850464,395.846103,13272,15376,9810448,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,56448,3096 53352,10648,632,384,89.31645569620254,27.0,288.0,9.773212,67108864,136314880,2.403786,0.021813,0.130806,7.988386,0.044458,22.467872127890587,0.587455986533314,12.322911992669106,5.438312 7.482244,0.5795839824713767,298.8039255142212,362.76474800000005,632,2736,4181248,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,3,4,true,,512,585,1 8 64 512,56448,3096 53352,10648,632,384,89.31645569620254,27.0,288.0,22.007188,67108864,136314880,2.345264,0.021435,0.136055,7.958575,0.044527,22.40448072552681,0.5827840068377554,8.474367670714855,3.426559 5.454433,0.5813440075144172,298.0283498764038,353.52198699999997,632,2736,2776720,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,concat,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,4582920,4582920,2946616,0,0,0.0,0.0,0.0,30.865331,1610612736,1679818752,NaN,NaN,NaN,NaN,NaN,3.5742081236094236,0.7775359554216266,21.287230774760246,,0.7591999601572752,159.0096950531006,211.97722199999998,2800,324776,8796592,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,factored,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,4582920,4582920,2946616,17382,1008,263.6589575422851,189.0,630.0,36.805476,1342177280,1411383296,NaN,NaN,NaN,NaN,NaN,3.575264010578394,0.7834560237824917,20.680448040366173,,0.8006719872355461,159.3630015850067,211.72242,0,321976,9093600,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,precomputed_y,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,4582920,4582920,2946616,17382,1008,263.6589575422851,189.0,630.0,116.86518,1342177280,1411383296,NaN,NaN,NaN,NaN,NaN,3.5695359110832214,0.7853119750507176,12.821536511182785,,0.772192026488483,159.27754342556,203.217602,0,321976,8615280,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,dense,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,4582920,4582920,2946616,17382,1008,263.6589575422851,189.0,630.0,1140.423682,1442840576,1512046592,NaN,NaN,NaN,NaN,NaN,3.5715200938284397,0.7859200122766197,4.60838433355093,,0.7724480237811804,159.29168462753296,194.781002,0,321976,7120496,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,concat,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,10.165545,134217728,236978176,2.541513,0.023775,0.126432,74.987581,0.055003,3.572192043066025,0.7685760501772165,308.78379940986633,29.076098 131.503047 142.82678,0.7406079676002264,25.460030883550644,357.111342,97660,101908,58811664,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,factored,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,10.222676,134217728,236978176,2.520174,0.023648,0.120316,73.139079,0.054165,3.5711999516934156,0.8067839662544429,308.3857297897339,29.052947 131.947847 132.684698,0.75193599332124,25.74956975877285,359.976672,97660,101908,58811664,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,precomputed_y,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,14.238625,100663296,169869312,2.560898,0.023841,0.121221,66.605615,0.054258,3.56931216083467,0.7764800102449954,97.50355780124664,15.648557 38.757545 38.628875,0.8028159500099719,25.74867196381092,148.98388500000001,22620,26868,25262592,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,dense,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,1800440,752 160192 1639496,367744,3644,1960,494.0834248079034,180.0,1512.0,81.673718,100663296,169869312,2.145373,0.022672,0.112478,77.356553,0.052595,3.5677440464496613,0.7854400319047272,75.64431428909302,14.5028 35.200047 33.973798,0.8042880217544734,25.57395212352276,122.46006,22620,26868,17318576,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,concat,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,9.283396,100663296,203423744,2.551886,0.022118,0.113866,14.211584,0.05525,3.567296080291271,0.7660160190425813,69.35549527406693,22.781448 108.996041 24.138417,0.7476480095647275,9.63843148201704,111.74157799999999,23068,25688,19560448,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,factored,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,9.221535,100663296,203423744,2.531256,0.022838,0.116828,14.289636,0.057658,3.567296080291271,0.7646080339327455,69.80009377002716,22.909808 108.291068 24.025872,0.7544319960288703,9.648832492530346,111.976596,23068,25688,19560448,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,precomputed_y,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,10.214137,100663296,169869312,2.497808,0.030309,0.105218,12.839363,0.052088,3.5669119097292423,0.7787520298734307,19.15782317519188,5.183122 7.213618 7.484485,0.7809280068613589,9.585375897586346,52.19684,4108,6728,11092288,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier3,dense,Float64,4,false,200000,4,4,true,,2744,3329,1 8 64 512 2744,397672,3096 53352 341224,64000,948,2352,419.48523206751054,144.0,1728.0,22.360061,67108864,136314880,2.493896,0.022707,0.103427,12.909067,0.05186,3.5678078420460224,0.7847040542401373,13.617055490612984,3.447213 5.452287 5.396911,0.7793279946781695,9.561856277287006,47.444911,4108,6728,9025440,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,concat,Float64,4,false,200000,5,4,true,,21724,25053,1 8 64 512 2744 21724,426826100,426826100,45106076,0,0,0.0,0.0,0.0,1304.472758,67310190592,67547168768,NaN,NaN,NaN,NaN,NaN,0.7384640048258007,1.0111998999491334,1979.2978763580322,,1.3690240448340774,102.8616651892662,2403.470538,260560,21503548,197847376,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,factored,Float64,4,false,200000,5,4,true,,21724,25053,1 8 64 512 2744 21724,426826100,426826100,45106076,163254,14174,2614.490915995933,1574.0,6813.700000000012,1509.918664,67142418432,67211624448,NaN,NaN,NaN,NaN,NaN,0.7380800088867545,1.0190400062128901,1911.7695093154907,,1.0457600001245737,102.89370268583298,2451.779603,0,21242988,233944672,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,precomputed_y,Float64,4,false,200000,5,4,true,,21724,25053,1 8 64 512 2744 21724,426826100,426826100,45106076,163254,14174,2614.490915995933,1574.0,6813.700000000012,3924.68077,67209527296,67278733312,NaN,NaN,NaN,NaN,NaN,0.7372800027951598,1.0307199554517865,1172.031283378601,,0.9823680156841874,103.1016930937767,1730.488325,0,21242988,181097632,2,1,9,27,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,flat,dense,Float64,4,false,200000,5,4,false,ArgumentError: DenseTranslationM2L device persistent payload exceeds max_persistent_bytes (=4294967296 bytes (4096.0 MiB)): dense operators=1234880000 bytes (1177.67333984375 MiB); route metadata=4295955200 bytes; expansion buffers=0 bytes (0.0 MiB); packing/application slabs=6553600 bytes (6.25 MiB); other scratch=0 bytes (0.0 MiB); persistent total=5537388800 bytes (5280.865478515625 MiB); estimated device peak=60463761584 bytes (57662.73649597168 MiB); D=25; classes=246976; chunk=16384. Lower P; disable Lamb-Helmholtz; reduce the applicable scratch chunk (DENSE_CUDA_CHUNK); or select PrecomputedFactoredYM2L / FactoredRotationM2L / ConcatenatedFixedZM2L (5-30x smaller footprint); chunking does not reduce dense operator storage.,0,0,,0,,0,0,0,0.0,0.0,0.0,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,0,0,0,0,0,0,0,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,concat,Float64,4,false,200000,5,4,true,,21724,25053,1 8 64 512 2744 21724,21675006,752 160192 1639496 19874566,3376256,5384,18515,4025.818350668648,828.0,15920.0,12.003992,603979776,706740224,2.592527,0.023347,0.203772,119.418404,0.069153,0.737887981813401,1.0144640691578388,451.27180218696594,29.413935 133.164647 132.505789 146.773252,1.015295973047614,5.377504043281078,532.509321,280360,298992,125190336,2,2,11,33,0,NaN,NaN
4baff1ed0e418148,12977812,m13h-1-1,NVIDIA H200,1.11.7,12.8.0,1,27000,hier12,factored,Float64,4,false,200000,5,4,true,,21724,25053,1 8 64 512 2744 21724,21675006,752 160192 1639496 19874566,3376256,5384,18515,4025.818350668648,828.0,15920.0,11.740415,603979776,706740224,2.606093,0.023558,0.20175,119.525761,0.064861,0.7378240115940571,1.0012799175456166,463.498592376709,29.090284 131.784389 131.824123 146.803089,1.0250560007989407,5.392288323491812,530.791651,280360,298992,125190336,2,2,11,33,0,NaN,NaN
