level,q_parent,q_child,offset,orbit,routes,admissible_rank,sigma,relative_tail_at_rank7
3,6,5,0:4:1,4:1:0,224,9,845671.1604135555:819958.604016037:121086.31447527831:66746.13700751973:38667.400763251244:5025.233790025766:4550.328471002302:461.9246040011011:383.26916770385617:108.68573562466017:26.25429838387473:21.632624767452402:3.6069723257973125:1.349245217477896:0.6838292862109071:0.3274537815608488,0.0005148470491095784
3,6,5,1:4:1,4:1:1,196,9,697960.6570936203:675873.5436817966:99345.26564958191:54568.98330448994:31495.294253456097:4093.272756648443:3709.621753090133:403.0530205002079:333.4916163136844:94.14045474168228:22.687177025063562:18.751825146007146:3.363155889941913:1.237146765857743:0.625577362193602:0.31219406031681624,0.0005439576292846032
3,6,5,2:4:1,4:2:1,168,9,415010.3765174225:400618.0358787274:58231.40324438328:31711.501061392937:18137.862680913597:2357.5606092335697:2141.391835079064:278.7873917435948:229.01872129642362:63.9787299343408:15.31414652694964:12.777729741843403:2.7917549623086297:0.9788118703273053:0.4918804708480986:0.27322508593503936,0.0006317205463462197
3,6,5,3:4:1,4:3:1,84,9,201062.7815235171:193376.75111918594:27755.168809167233:14963.549448677975:8471.038897743067:1101.1559158659634:1003.084040632393:167.02112623298194:135.90745489427903:37.57875482646313:8.898592221160744:7.548862964430245:2.1693955694374543:0.7069716288970658:0.3521727196951017:0.22440248950244812,0.0007793861306908719
3,6,5,-3:5:1,5:3:1,42,9,72842.36555031507:69772.57695775603:9883.528796606988:5269.029632967875:2951.895746188428:383.5778988086452:350.64375720266963:81.76725672678616:65.65565495103701:18.02749567974109:4.190166048904982:3.685947816930014:1.5368246122319993:0.44861323252097185:0.2207285853409081:0.16614585687368102,0.0010495389009444423
3,6,5,-2:5:1,5:2:1,84,9,123430.20603110547:118462.99528264147:16885.870914212916:9051.457160876638:5095.756656029462:662.3412808958379:604.4197598097066:118.42685179963979:95.75945731317898:26.36188193754786:6.190486078466787:5.329536818570095:1.8372696581775179:0.5681334950921267:0.2813254526693798:0.19497508074350473,0.0008987588357768799
3,6,5,-1:5:1,5:1:1,98,9,176814.21869181513:169956.56793746608:24346.58879880161:13105.103093310105:7407.353832847343:962.8773285839974:877.5423339348647:152.54603109924628:123.923184019241:34.21901030316444:8.085960488949311:6.88375455828832:2.076045312440925:0.6673960947464583:0.3319366937904371:0.21638856974944476,0.0008091258744069082
3,6,5,0:5:1,5:1:0,112,9,201062.78152351707:193376.7511191859:27755.16880916724:14963.549448677973:8471.038897743065:1101.1559158659643:1003.0840406323946:167.02112623298163:135.90745489427968:37.5787548264635:8.898592221160289:7.548862964430385:2.169395569436142:0.7069716288975096:0.3521727196937559:0.2244024895019305,0.0007793861306908729
3,6,5,1:5:1,5:1:1,98,9,176814.2186918153:169956.56793746617:24346.588798801615:13105.103093310114:7407.353832847346:962.877328583998:877.5423339348656:152.54603109924582:123.92318401924096:34.21901030316726:8.085960488949597:6.883754558288393:2.0760453124395384:0.6673960947463786:0.3319366937910308:0.21638856974935333,0.0008091258744069082
3,6,5,2:5:1,5:2:1,84,9,123430.20603110541:118462.99528264144:16885.870914212897:9051.457160876635:5095.756656029462:662.3412808958383:604.4197598097064:118.42685179964002:95.7594573131784:26.361881937548524:6.190486078465623:5.329536818569876:1.837269658176054:0.5681334950922169:0.28132545267182957:0.19497508074247336,0.0008987588357768794
3,6,5,3:5:1,5:3:1,42,9,72842.3655503151:69772.57695775601:9883.528796606994:5269.029632967878:2951.8957461884274:383.5778988086451:350.64375720266946:81.76725672678586:65.65565495103722:18.027495679741374:4.190166048905321:3.6859478169299345:1.536824612231674:0.4486132325207314:0.22072858534079481:0.1661458568733978,0.0010495389009444417
3,6,5,-3:-5:2,5:3:2,36,10,45333.839354893455:44712.356532949016:7101.2537899310755:4096.339366775975:2509.963298129385:325.52102904532325:292.8706060446418:59.62226907864756:50.030915843591444:15.636818873551046:3.676523468495547:3.2249082930038293:1.375212045145596:0.39210439375906797:0.20857981344906162:0.14308493028945946,0.0012381565972825873
3,6,5,-2:-5:2,5:2:2,72,9,71329.29162955409:70758.45984671115:11520.120799380316:6759.490300469684:4202.950272106147:547.2945145686353:491.52699898337573:82.078531576319:69.84894726069261:22.296279742655816:5.315890917719259:4.555801863877227:1.6112802532948143:0.4868720752139608:0.2613522497721117:0.16668691621762752,0.0010872237680894141
3,6,5,-1:-5:2,5:2:1,84,9,96546.92379862489:96182.69778692536:15967.994484867622:9488.415139227722:5962.433927931717:779.4033575907155:699.3402166240568:101.70840331758004:87.40847360881236:28.371209150339897:6.829091109550253:5.783219898632588:1.791627513845502:0.5633398938803081:0.3044007916425233:0.18397997969662913,0.0009978717888001307
3,6,5,0:-5:2,5:2:0,96,9,107442.65146476653:107207.01592179832:17933.287867618525:10706.580463093176:6753.9130932340695:884.3276957416205:793.2821318105373:109.7314510961205:94.64146231312276:30.917221676371664:7.46773215991031:6.300703065551392:1.860542269393209:0.5933047517529713:0.32137223982448176:0.19039805183018246,0.0009683067764991532
3,6,5,1:-5:2,5:2:1,84,9,96546.92379862495:96182.69778692543:15967.99448486763:9488.415139227729:5962.433927931723:779.4033575907157:699.340216624056:101.7084033175803:87.40847360881176:28.37120915034054:6.829091109549912:5.783219898632395:1.7916275138456517:0.5633398938801367:0.3044007916461643:0.183979979696535,0.0009978717888001294
3,6,5,2:-5:2,5:2:2,72,9,71329.29162955409:70758.45984671109:11520.120799380313:6759.490300469684:4202.950272106147:547.2945145686347:491.52699898337596:82.07853157631935:69.84894726069226:22.296279742656772:5.315890917719594:4.555801863877233:1.611280253296001:0.4868720752140907:0.2613522497716584:0.16668691621655377,0.0010872237680894172
3,6,5,3:-5:2,5:3:2,36,10,45333.83935489345:44712.35653294901:7101.253789931076:4096.339366775974:2509.963298129384:325.52102904532313:292.8706060446418:59.6222690786476:50.03091584359143:15.636818873551215:3.676523468495939:3.224908293003901:1.3752120451455898:0.392104393759141:0.20857981344890078:0.143084930289533,0.0012381565972825886
3,6,5,-3:-4:2,4:3:2,72,9,107442.65146476655:107207.0159217984:17933.287867618517:10706.580463093182:6753.9130932340695:884.3276957416215:793.2821318105373:109.73145109612022:94.6414623131214:30.91722167636892:7.467732159909547:6.30070306555034:1.8605422693943177:0.5933047517531801:0.32137223982499763:0.19039805182977929,0.0009683067764991416
3,6,5,-2:-4:2,4:2:2,144,9,195002.89205680686:193582.24041128447:34271.00181091935:21048.95641944546:13572.164729147222:1800.4734896186662:1614.236391125315:166.98410097161442:147.06718901420663:50.05098262419062:12.341391553423254:10.241770947885986:2.2995956060471854:0.7919026586077166:0.4351666648176477:0.22884489633496935,0.0008223556857229134
3,6,5,-1:-4:2,4:2:1,168,9,294793.65024695307:290510.40848883556:54138.95891677061:33983.364431980954:22240.810793471606:2994.488725573444:2686.9799366090247:223.4946079592606:199.986267500369:70.43265670689463:17.661862397339508:14.537307057988782:2.6753181105465935:0.9703520402673163:0.5391904130724032:0.2586955997104006,0.0007365962651190356
3,6,5,0:-4:2,4:2:0,192,9,342110.73762059165:336204.99404291186:63998.596445506366:40503.00531764927:26641.579086209444:3612.322145909178:3243.398110985707:248.32785559702177:223.55231830471558:79.81617105935885:20.152780334828467:16.548595622749367:2.828648023206601:1.0450490675123227:0.5831977624786567:0.27017413297233456,0.0007083934640342373
3,6,5,1:-4:2,4:2:1,168,9,294793.65024695284:290510.4084888354:54138.95891677058:33983.36443198094:22240.810793471588:2994.488725573445:2686.9799366090247:223.49460795926075:199.98626750036937:70.43265670689223:17.66186239733984:14.537307057988745:2.675318110549312:0.9703520402674849:0.5391904130741326:0.2586955997048467,0.0007365962651190358
3,6,5,2:-4:2,4:2:2,144,9,195002.8920568069:193582.2404112845:34271.00181091936:21048.956419445454:13572.164729147224:1800.473489618669:1614.2363911253153:166.98410097161445:147.06718901420658:50.05098262418792:12.341391553426341:10.241770947885367:2.2995956060491416:0.7919026586079467:0.43516666481777255:0.22884489633511979,0.0008223556857229116
3,6,5,3:-4:2,4:3:2,72,9,107442.65146476653:107207.01592179826:17933.28786761852:10706.580463093182:6753.913093234068:884.3276957416199:793.2821318105376:109.73145109612027:94.64146231312195:30.917221676368143:7.4677321599107485:6.300703065550795:1.8605422693935365:0.593304751753303:0.3213722398237238:0.19039805182994307,0.0009683067764991443
3,6,5,-5:-3:2,5:3:2,36,10,45333.83935489346:44712.35653294903:7101.253789931077:4096.339366775973:2509.963298129385:325.5210290453234:292.8706060446416:59.622269078647165:50.030915843591295:15.636818873551018:3.676523468495575:3.224908293003929:1.3752120451456649:0.39210439375918105:0.20857981344869836:0.14308493028945227,0.0012381565972825808
3,6,5,-4:-3:2,4:3:2,72,9,107442.65146476652:107207.01592179826:17933.287867618525:10706.580463093174:6753.913093234064:884.3276957416203:793.2821318105376:109.73145109612014:94.6414623131221:30.917221676372762:7.467732159911744:6.300703065549869:1.860542269393676:0.5933047517532504:0.32137223982434:0.19039805183044967,0.0009683067764991506
3,6,5,-3:-3:2,3:3:2,126,9,255503.65717962943:252447.2682985519:46162.78205073737:28754.04097432566:18723.733001245204:2506.285700275226:2247.950132257213:202.01443687281633:179.74941012710812:62.52188189670687:15.581907260059344:12.85820733284613:2.537423217897113:0.9040676682801477:0.5003655165234706:0.24803717937094333,0.0007650031926679476
3,6,5,-2:-3:2,3:2:2,180,9,556339.8618867167:541588.4844699444:111944.1952913478:72825.71075059463:48568.00971733731:6799.1859466600245:6126.972146580294:350.9857651109734:322.645144676642:121.11409035394465:31.41112010800131:25.65657546427832:3.4111581614049977:1.3374548677818332:0.7579697252107929:0.3106518147282437,0.0006252774610893105
3,6,5,-1:-3:2,3:2:1,210,9,971694.4152719653:935629.7134549917:219735.63040490492:147493.8017476151:98973.48741660555:14746.62079700192:13397.96322680473:524.7612513408192:495.0241991864938:199.07308581944258:53.94733075643615:44.03080202641005:4.277744777921378:1.7948666927362082:1.0390353528597338:0.36363157491336395,0.0005453040588054817
3,6,5,0:-3:2,3:2:0,240,9,1.192506258923712e6:1.1440033071425674e6:284982.1040662317:193389.77744930887:129518.86379722424:19947.582919398763:18204.211416420636:609.7325200401059:580.7571031009929:240.34035576122156:66.56591084358213:54.41706402708461:4.666073699805368:2.0078595342284045:1.1730310138742577:0.3852165122679344,0.0005196700603047717
3,6,5,1:-3:2,3:2:1,210,9,971694.4152719646:935629.7134549915:219735.63040490495:147493.801747615:98973.48741660554:14746.620797001904:13397.963226804743:524.7612513408186:495.02419918649525:199.07308581944793:53.947330756433274:44.03080202641125:4.277744777914149:1.7948666927353552:1.039035352860847:0.3636315748828507,0.0005453040588054832
3,6,5,2:-3:2,3:2:2,180,9,556339.861886717:541588.4844699444:111944.19529134785:72825.71075059465:48568.009717337285:6799.185946660026:6126.972146580292:350.98576511097133:322.64514467664446:121.11409035395094:31.411120107997313:25.65657546428105:3.411158161403908:1.3374548677815064:0.7579697252112614:0.3106518147254641,0.0006252774610893124
3,6,5,3:-3:2,3:3:2,126,9,255503.65717962934:252447.26829855194:46162.782050737354:28754.04097432564:18723.733001245197:2506.285700275228:2247.9501322572123:202.014436872817:179.74941012710877:62.521881896705764:15.58190726005875:12.858207332844202:2.537423217899069:0.9040676682799513:0.5003655165266915:0.24803717936746125,0.0007650031926679494
3,6,5,4:-3:2,4:3:2,72,9,107442.65146476652:107207.01592179826:17933.287867618525:10706.580463093174:6753.913093234064:884.3276957416203:793.2821318105376:109.73145109612014:94.6414623131221:30.917221676372762:7.467732159911744:6.300703065549869:1.860542269393676:0.5933047517532504:0.32137223982434:0.19039805183044967,0.0009683067764991506
3,6,5,5:-3:2,5:3:2,36,10,45333.83935489344:44712.35653294901:7101.2537899310755:4096.339366775968:2509.963298129382:325.5210290453237:292.8706060446421:59.622269078647335:50.030915843591416:15.636818873550954:3.6765234684955233:3.224908293003868:1.3752120451457046:0.39210439375909045:0.20857981344884124:0.14308493028935645,0.0012381565972825847
3,6,5,-5:-2:2,5:2:2,72,9,71329.29162955408:70758.45984671109:11520.120799380316:6759.4903004696835:4202.950272106145:547.2945145686351:491.5269989833759:82.07853157631934:69.84894726069231:22.296279742655425:5.31589091771924:4.555801863877254:1.6112802532957011:0.48687207521342957:0.2613522497725128:0.16668691621634416,0.0010872237680894148
3,6,5,-4:-2:2,4:2:2,144,9,195002.89205680692:193582.2404112845:34271.00181091936:21048.956419445458:13572.164729147225:1800.4734896186671:1614.2363911253146:166.98410097161496:147.0671890142064:50.05098262418825:12.341391553425659:10.241770947885847:2.299595606049509:0.791902658607295:0.43516666481855015:0.22884489633541608,0.0008223556857229128
3,6,5,-3:-2:2,3:2:2,180,9,556339.8618867173:541588.4844699447:111944.19529134786:72825.71075059472:48568.00971733731:6799.185946660013:6126.972146580294:350.9857651109715:322.64514467664213:121.11409035394767:31.41112010799697:25.65657546427954:3.411158161406926:1.337454867786604:0.7579697252095615:0.3106518147262413,0.0006252774610893091
3,6,5,-2:-2:2,2:2:2,216,9,1.4789866328810556e6:1.4140107113633708e6:378009.06402986613:259394.71927442108:172817.08252935443:27778.63996483952:25496.487127426717:715.4939521967549:688.2398264828639:294.12742893860326:83.76125189595456:68.68760758049469:5.12575758667588:2.2662127790829008:1.3382099159220264:0.4093977478868097,0.0004947356653122061
3,6,5,-1:-2:2,2:2:1,252,9,3.014235209160424e6:2.8788284929267922e6:1.0462931236606303e6:751390.1124393459:480812.7814245414:96383.49002469714:91018.74912244834:1252.0053440573888:1229.9347503874185:592.2029601105277:197.13750612234264:165.91921411165228:7.1706144898459945:3.4993060870713313:2.1675048194064117:0.5040482025872741,0.0004258978018160595
3,6,5,0:-2:2,2:2:0,288,9,3.8974170974085797e6:3.760901786982652e6:1.5644420467868818e6:1.1636568990911818e6:733356.6950440946:165728.24704777639:158763.1554484363:1568.851250204244:1532.6974744694958:772.1168704702716:284.8926976637109:244.35756615747553:8.20345353812666:4.179605343556609:2.6556880613774587:0.5464748839700804,0.0004055717113550654
3,6,5,1:-2:2,2:2:1,252,9,3.0142352091604252e6:2.8788284929267922e6:1.0462931236606309e6:751390.1124393459:480812.7814245416:96383.49002469715:91018.7491224484:1252.0053440573956:1229.93475038741:592.2029601105527:197.13750612234992:165.91921411167965:7.17061448983895:3.4993060870419015:2.167504819426109:0.5040482026309573,0.00042589780181606174
3,6,5,2:-2:2,2:2:2,216,9,1.4789866328810563e6:1.4140107113633708e6:378009.0640298661:259394.7192744209:172817.08252935443:27778.639964839524:25496.487127426724:715.4939521967584:688.239826482866:294.12742893859837:83.76125189596002:68.68760758049235:5.125757586664423:2.266212779109263:1.3382099159477474:0.4093977478895399,0.0004947356653122073
3,6,5,3:-2:2,3:2:2,180,9,556339.8618867173:541588.4844699446:111944.1952913478:72825.71075059468:48568.00971733733:6799.185946660029:6126.97214658029:350.9857651109694:322.64514467664475:121.11409035394547:31.411120107994645:25.656575464280227:3.41115816140846:1.337454867784312:0.7579697252081029:0.3106518147295594,0.0006252774610893088
3,6,5,4:-2:2,4:2:2,144,9,195002.89205680683:193582.24041128447:34271.00181091936:21048.956419445454:13572.16472914722:1800.4734896186667:1614.2363911253149:166.98410097161434:147.06718901420695:50.05098262418222:12.341391553426734:10.241770947885852:2.2995956060514495:0.7919026586071871:0.43516666481686456:0.2288448963354743,0.0008223556857229081
3,6,5,5:-2:2,5:2:2,72,9,71329.29162955408:70758.45984671112:11520.120799380315:6759.490300469682:4202.950272106146:547.2945145686347:491.52699898337585:82.07853157631938:69.8489472606919:22.296279742653578:5.315890917719212:4.555801863877469:1.611280253294892:0.48687207521433995:0.26135224977028954:0.16668691621722562,0.0010872237680894085
3,6,5,-5:-1:2,5:2:1,84,9,96546.92379862495:96182.69778692542:15967.994484867633:9488.415139227724:5962.433927931721:779.4033575907164:699.3402166240562:101.7084033175803:87.40847360881169:28.37120915033628:6.829091109549648:5.7832198986324705:1.7916275138465356:0.5633398938818065:0.30440079164094563:0.18397997969949395,0.0009978717888001229
