level,q_parent,q_child,offset,orbit,routes,admissible_rank,sigma,relative_tail_at_rank7
4,6,6,1:-5:2,5:2:1,1260,8,1.2312832842805767e7:1.227012664602203e7:2.0308907295748866e6:1.210862228718363e6:757864.2566937656:99438.21614788388:89063.72765262033:3132.484130521506:2741.4704168294297:873.0566719307617:218.2590661938219:174.38185035121577:10.310573523886621:4.648434855314215:2.4433920672289258:0.597618073217686,0.00024274011279320346
4,6,6,2:-5:2,5:2:2,1176,8,9.093812737443782e6:9.024178336887196e6:1.4644403869954671e6:862390.7443375025:533774.3990686028:69803.10212116841:62569.19498552615:2519.2004670513684:2187.2410240478594:683.239567130931:169.94569914369896:136.11426436079034:9.089757169819324:4.026157491728002:2.105794341423533:0.5608004874212976,0.00026381338366489223
4,6,6,3:-5:2,5:3:2,588,8,5.776483072160833e6:5.699686404500292e6:901937.0263243837:522398.0359250142:318315.89374764403:41494.52827975131:37252.71019731636:1819.1948621302079:1562.5384875875625:475.85268624776614:117.59376418304772:94.58030338270943:7.553372633766224:3.2541798450931605:1.690408514572058:0.5090607810011524,0.0002991592270751889
4,6,6,-3:-4:2,4:3:2,1176,7,1.3703870569083812e7:1.3677794429981146e7:2.281232357151132e6:1.3664346084260014e6:858705.2587712993:112836.31938522913:101043.09987020073:3383.421246360744:2969.9103081258313:952.7407594500517:238.64770396489786:190.52137693493557:10.784930231891897:4.892159892930902:2.576264682496499:0.6110892627849276,0.00023574312860391778
4,6,6,-2:-4:2,4:2:2,2352,7,2.4890647140761245e7:2.470389638607749e7:4.363161111858065e6:2.6875348870662004e6:1.7279650115439163e6:229846.35704535389:205770.21144176164:5177.38734728909:4627.425659381643:1553.2461202773225:394.21811335796644:313.63342147464346:13.879231129617628:6.50617858451919:3.4650000618185426:0.6900703699426305,0.0002010263914360852
4,6,6,-1:-4:2,4:2:1,2520,7,3.7638542944090694e7:3.708515207726695e7:6.8961045211056825e6:4.340119031354789e6:2.8339066877938183e6:382381.7640427312:342677.7426645711:6951.86849308088:6302.583926192894:2194.9650693276167:564.0292479867346:448.17808006379823:16.59618522925353:7.9550176798314425:4.2753113296418075:0.7498717638704854,0.00018049216295636206
4,6,6,0:-4:2,4:2:0,2688,7,4.36838378034119e7:4.292282458092774e7:8.15339633665378e6:5.173207041711889e6:3.3955374583415855e6:461319.08182747464:413705.71835042496:7732.4547712800495:7049.004677466844:2490.8606148208482:643.5274046442947:511.27704579844374:17.717816267456683:8.561191309124888:4.617737371566693:0.7726115273041917,0.00017371764827727297
4,6,6,1:-4:2,4:2:1,2520,7,3.763854294409069e7:3.708515207726695e7:6.896104521105677e6:4.340119031354788e6:2.833906687793818e6:382381.76404273114:342677.7426645711:6951.868493080944:6302.583926192919:2194.9650693276876:564.0292479866748:448.1780800638984:16.596185229439417:7.955017679710042:4.275311329698469:0.7498717638517579,0.00018049216295636352
4,6,6,2:-4:2,4:2:2,2352,7,2.4890647140761264e7:2.4703896386077497e7:4.363161111858064e6:2.6875348870662022e6:1.7279650115439168e6:229846.3570453537:205770.21144176164:5177.387347289098:4627.425659381601:1553.2461202772545:394.218113357953:313.6334214746524:13.879231129826941:6.506178584483834:3.4650000618762187:0.6900703698907904,0.00020102639143608408
4,6,6,3:-4:2,4:3:2,1176,7,1.3703870569083806e7:1.3677794429981146e7:2.281232357151132e6:1.3664346084260019e6:858705.2587712994:112836.319385229:101043.09987020072:3383.421246360744:2969.910308125821:952.7407594498338:238.6477039647111:190.52137693486475:10.78493023186269:4.8921598929629475:2.576264682357429:0.6110892627797974,0.00023574312860391456
4,6,6,-5:-3:2,5:3:2,588,8,5.776483072160835e6:5.699686404500292e6:901937.0263243841:522398.0359250146:318315.893747644:41494.52827975125:37252.71019731636:1819.1948621302038:1562.5384875875498:475.8526862477577:117.59376418303381:94.58030338271614:7.553372633774055:3.254179845097975:1.6904085145615353:0.5090607809992131,0.0002991592270751872
4,6,6,-4:-3:2,4:3:2,1176,7,1.3703870569083808e7:1.3677794429981137e7:2.2812323571511325e6:1.3664346084260014e6:858705.2587712994:112836.31938522906:101043.09987020072:3383.4212463607537:2969.9103081258513:952.7407594500405:238.64770396487836:190.52137693489337:10.784930231833492:4.892159893027357:2.5762646823563795:0.6110892629566331,0.00023574312860391865
4,6,6,-3:-3:2,3:3:2,1862,7,3.2619113404051486e7:3.222278504451796e7:5.879121126177462e6:3.6719509071635325e6:2.3851306053139996e6:320010.52592610556:286641.42384654796:6277.039876054589:5661.804873758278:1945.7112229943043:497.6457589065995:395.5470549014566:15.593348120756973:7.416977755602524:3.9730447260476645:0.7286393617446121,0.0001873049106029414
4,6,6,-2:-3:2,3:2:2,2548,7,7.105760048798908e7:6.916546472188605e7:1.4269231431445336e7:9.304001510217827e6:6.194770284814921e6:868543.626666182:781899.8535977432:10962.867408316804:10189.560412744926:3795.2997559248233:1002.833397527815:797.6006890028738:22.028814753830343:10.932844955875469:5.976300902746958:0.8519849035391572,0.00015369095846594715
4,6,6,-1:-3:2,3:2:1,2730,7,1.2414002680544156e8:1.1952427035777386e8:2.80259454793303e7:1.8848292302256007e7:1.2632200208192812e7:1.884283600679622e6:1.710676225962109e6:16439.597179626475:15657.156303648215:6263.113173754615:1722.1042729738285:1377.0868538554478:28.54508878005741:14.640030738583514:8.158801014568967:0.9546318407406356,0.000134336165212505
4,6,6,0:-3:2,3:2:0,2912,7,1.5236262336254784e8:1.461578622985213e8:3.635609618524899e7:2.471551566703471e7:1.653378521914477e7:2.5490841983793546e6:2.3247627515100385e6:19120.123111489596:18377.616780552904:7570.9546556532105:2124.879797604659:1705.3544805085237:31.49327064581694:16.365459045262092:9.198890824662756:0.9962242624139707,0.0001281152139204705
4,6,6,1:-3:2,3:2:1,2730,7,1.241400268054415e8:1.195242703577738e8:2.802594547933031e7:1.8848292302256014e7:1.2632200208192812e7:1.8842836006796167e6:1.7106762259621108e6:16439.597179626435:15657.156303648191:6263.113173754813:1722.1042729729777:1377.0868538543994:28.545088780435545:14.640030737373255:8.158801011752585:0.9546318403516639,0.0001343361652125044
4,6,6,2:-3:2,3:2:2,2548,7,7.105760048798904e7:6.916546472188605e7:1.4269231431445332e7:9.304001510217827e6:6.194770284814922e6:868543.6266661837:781899.8535977445:10962.867408316923:10189.560412744948:3795.2997559249425:1002.8333975282101:797.6006890031535:22.028814753765506:10.932844956233723:5.976300902867182:0.8519849033055727,0.00015369095846594886
4,6,6,3:-3:2,3:3:2,1862,7,3.261911340405147e7:3.2222785044517945e7:5.879121126177465e6:3.6719509071635315e6:2.385130605313999e6:320010.5259261056:286641.42384654784:6277.039876054599:5661.804873758116:1945.7112229944375:497.6457589066885:395.5470549015386:15.59334812075854:7.416977755304233:3.973044725826134:0.7286393618198664,0.0001873049106029402
4,6,6,4:-3:2,4:3:2,1176,7,1.3703870569083808e7:1.3677794429981137e7:2.2812323571511325e6:1.3664346084260014e6:858705.2587712994:112836.31938522906:101043.09987020072:3383.4212463607537:2969.9103081258513:952.7407594500405:238.64770396487836:190.52137693489337:10.784930231833492:4.892159893027357:2.5762646823563795:0.6110892629566331,0.00023574312860391865
4,6,6,5:-3:2,5:3:2,588,8,5.776483072160832e6:5.699686404500294e6:901937.0263243838:522398.035925014:318315.89374764386:41494.52827975127:37252.71019731638:1819.1948621302047:1562.538487587561:475.8526862478303:117.59376418305665:94.58030338272394:7.553372633804948:3.25417984508116:1.690408514541975:0.5090607809973404,0.00029915922707519004
4,6,6,-5:-2:2,5:2:2,1176,8,9.093812737443782e6:9.024178336887201e6:1.4644403869954676e6:862390.7443375025:533774.3990686025:69803.10212116851:62569.19498552615:2519.200467051361:2187.241024047887:683.2395671309239:169.9456991436779:136.11426436082633:9.08975716987097:4.0261574917693554:2.1057943413748017:0.5608004874410754,0.000263813383664893
4,6,6,-4:-2:2,4:2:2,2352,7,2.4890647140761267e7:2.4703896386077497e7:4.363161111858064e6:2.687534887066202e6:1.7279650115439156e6:229846.35704535397:205770.21144176167:5177.387347289092:4627.425659381587:1553.2461202773302:394.21811335793427:313.6334214745639:13.879231129787867:6.506178584566338:3.465000061705027:0.6900703699455639,0.000201026391436084
4,6,6,-3:-2:2,3:2:2,2548,7,7.105760048798911e7:6.916546472188611e7:1.4269231431445347e7:9.304001510217838e6:6.194770284814928e6:868543.6266661813:781899.8535977433:10962.86740831696:10189.560412745112:3795.2997559270984:1002.8333975281649:797.6006890033561:22.028814754429426:10.932844955808903:5.976300902505397:0.8519849033398339,0.00015369095846595537
4,6,6,-2:-2:2,2:2:2,2744,7,1.889802807192707e8:1.8067141094991475e8:4.823598458367803e7:3.315395062320071e7:2.2064495657332994e7:3.5501416204916667e6:3.2566185107506565e6:22458.30667953216:21788.84656582446:9276.418488637482:2673.792008080103:2156.9657780048133:35.000370464876234:18.45782565545845:10.480942899507971:1.042735802706279,0.0001220564355940522
4,6,6,-1:-2:2,2:2:1,2940,7,3.8523118205696344e8:3.6793147303281695e8:1.3363274688950528e8:9.606220288823892e7:6.1406718755699456e7:1.23216679103374e7:1.163250327048503e7:39418.73470533214:38983.742554103985:18730.62311528514:6294.411034682639:5244.175517105348:50.76378954943708:28.439127811732842:16.919460586503668:1.224605446633173,0.00010529496411369071
4,6,6,0:-2:2,2:2:0,3136,7,4.9813355605328953e8:4.806996302290958e8:1.998758767150345e8:1.487809340337972e8:9.36671092347637e7:2.1189222945210263e7:2.0294797213363666e7:49455.490246801535:48592.36323596676:24431.071217150555:9098.312327098447:7741.963379377768:58.79915297077605:33.943317561625506:20.712255131477527:1.3062858884685353,0.00010033854308544456
4,6,6,1:-2:2,2:2:1,2940,7,3.8523118205696344e8:3.679314730328171e8:1.3363274688950525e8:9.606220288823895e7:6.140671875569948e7:1.2321667910337403e7:1.163250327048504e7:39418.73470533245:38983.742554102464:18730.62311528086:6294.411034677981:5244.175517109737:50.76378954995498:28.43912781115546:16.919460588116177:1.2246054456466515,0.00010529496411368666
4,6,6,2:-2:2,2:2:2,2744,7,1.8898028071927065e8:1.806714109499147e8:4.823598458367802e7:3.315395062320071e7:2.2064495657332998e7:3.5501416204916653e6:3.2566185107506556e6:22458.30667953224:21788.846565824508:9276.41848864042:2673.7920080787:2156.9657780059024:35.00037046605606:18.45782565599127:10.48094289397852:1.042735802943345,0.00012205643559405545
4,6,6,3:-2:2,3:2:2,2548,7,7.105760048798911e7:6.916546472188608e7:1.4269231431445334e7:9.304001510217825e6:6.194770284814925e6:868543.6266661824:781899.8535977429:10962.867408316934:10189.560412745263:3795.2997559221703:1002.8333975275171:797.6006890026184:22.028814755061674:10.932844956221828:5.976300903435872:0.8519849034048307,0.0001536909584659434
4,6,6,4:-2:2,4:2:2,2352,7,2.4890647140761245e7:2.4703896386077486e7:4.363161111858063e6:2.6875348870662027e6:1.7279650115439168e6:229846.3570453537:205770.21144176155:5177.387347289126:4627.425659381595:1553.246120277313:394.2181133579155:313.6334214746419:13.87923112986292:6.506178584579262:3.465000061816503:0.6900703699644811,0.00020102639143608494
4,6,6,5:-2:2,5:2:2,1176,8,9.093812737443784e6:9.024178336887201e6:1.4644403869954667e6:862390.7443375026:533774.3990686027:69803.10212116846:62569.194985526134:2519.2004670513584:2187.2410240478785:683.2395671309071:169.94569914370425:136.11426436081697:9.089757169871028:4.026157491774852:2.1057943413749522:0.5608004874678516,0.0002638133836648923
4,6,6,-5:-1:2,5:2:1,1260,8,1.2312832842805764e7:1.2270126646022033e7:2.030890729574887e6:1.2108622287183625e6:757864.2566937653:99438.21614788397:89063.72765262028:3132.484130521477:2741.4704168294284:873.0566719308317:218.25906619380117:174.38185035122456:10.310573523725038:4.648434855263434:2.4433920668185904:0.5976180734660964,0.0002427401127932029
4,6,6,-4:-1:2,4:2:1,2520,7,3.7638542944090694e7:3.7085152077266954e7:6.8961045211056825e6:4.3401190313547915e6:2.8339066877938164e6:382381.7640427312:342677.7426645709:6951.868493080961:6302.5839261929295:2194.965069327975:564.0292479864997:448.1780800639641:16.596185229729418:7.955017680134939:4.2753113304390755:0.7498717637992134,0.00018049216295636496
4,6,6,-3:-1:2,3:2:1,2730,7,1.2414002680544154e8:1.1952427035777381e8:2.8025945479330298e7:1.8848292302256007e7:1.2632200208192814e7:1.8842836006796202e6:1.7106762259621115e6:16439.59717962637:15657.156303648286:6263.113173750652:1722.1042729736598:1377.0868538540171:28.545088779861576:14.640030739099917:8.15880101262152:0.9546318408553675,0.00013433616521249837
4,6,6,-2:-1:2,2:2:1,2940,7,3.8523118205696344e8:3.6793147303281707e8:1.3363274688950525e8:9.606220288823895e7:6.140671875569948e7:1.2321667910337422e7:1.1632503270485038e7:39418.73470533256:38983.742554106255:18730.623115285736:6294.411034683636:5244.175517107924:50.763789559239875:28.439127811947372:16.919460580262925:1.2246054466781728,0.0001052949641136948
4,6,6,2:-1:2,2:2:1,2940,7,3.852311820569633e8:3.67931473032817e8:1.3363274688950524e8:9.606220288823897e7:6.140671875569948e7:1.2321667910337409e7:1.163250327048503e7:39418.73470533278:38983.74255410551:18730.62311528733:6294.411034685124:5244.175517109572:50.76378955319991:28.439127814187646:16.919460587392553:1.2246054462784173,0.00010529496411369566
4,6,6,3:-1:2,3:2:1,2730,7,1.241400268054415e8:1.1952427035777381e8:2.8025945479330305e7:1.8848292302256014e7:1.263220020819282e7:1.884283600679619e6:1.710676225962112e6:16439.597179626486:15657.156303648344:6263.113173757771:1722.1042729734206:1377.0868538549862:28.54508877990262:14.640030740000169:8.158801013881137:0.9546318403937124,0.00013433616521251002
4,6,6,4:-1:2,4:2:1,2520,7,3.763854294409069e7:3.708515207726694e7:6.896104521105679e6:4.340119031354789e6:2.8339066877938183e6:382381.7640427308:342677.74266457104:6951.868493080953:6302.583926192833:2194.9650693273834:564.0292479867554:448.1780800637897:16.59618522976406:7.9550176796629:4.275311329799384:0.7498717642867138,0.00018049216295636133
4,6,6,5:-1:2,5:2:1,1260,8,1.231283284280576e7:1.227012664602202e7:2.0308907295748864e6:1.2108622287183623e6:757864.2566937652:99438.21614788385:89063.7276526204:3132.48413052148:2741.4704168294484:873.0566719307482:218.25906619382127:174.38185035123402:10.310573523767298:4.6484348554397465:2.443392066956497:0.5976180733801426,0.00024274011279320308
4,6,6,-5:0:2,5:2:0,1344,7,1.37038705690838e7:1.3677794429981142e7:2.2812323571511325e6:1.3664346084260019e6:858705.258771299:112836.31938522922:101043.09987020068:3383.421246360746:2969.9103081258054:952.7407594504294:238.64770396494575:190.52137693481973:10.784930231860821:4.892159892943531:2.5762646824143873:0.611089262836437,0.00023574312860392103
4,6,6,-4:0:2,4:2:0,2688,7,4.368383780341186e7:4.292282458092772e7:8.153396336653784e6:5.173207041711886e6:3.3955374583415845e6:461319.08182747464:413705.71835042484:7732.4547712799595:7049.004677466842:2490.860614820839:643.5274046446623:511.27704579858124:17.717816267283798:8.561191309049926:4.6177373715642585:0.7726115273227865,0.00017371764827727243
4,6,6,-3:0:2,3:2:0,2912,7,1.5236262336254784e8:1.461578622985213e8:3.6356096185249e7:2.47155156670347e7:1.6533785219144782e7:2.549084198379357e6:2.3247627515100376e6:19120.12311148952:18377.61678055326:7570.954655653448:2124.879797606042:1705.354480508696:31.49327064612197:16.365459045786626:9.198890824641175:0.9962242623654576,0.00012811521392047223
4,6,6,-2:0:2,2:2:0,3136,7,4.9813355605328935e8:4.806996302290957e8:1.9987587671503457e8:1.4878093403379717e8:9.366710923476371e7:2.118922294521027e7:2.0294797213363666e7:49455.490246802045:48592.36323595956:24431.07121715054:9098.312327091166:7741.963379377742:58.79915297152233:33.943317560139285:20.712255132555605:1.306285889158317,0.00010033854308543749
4,6,6,2:0:2,2:2:0,3136,7,4.9813355605328953e8:4.8069963022909576e8:1.998758767150346e8:1.4878093403379712e8:9.366710923476373e7:2.118922294521029e7:2.029479721336366e7:49455.49024680174:48592.36323596135:24431.071217150093:9098.312327092348:7741.9633793775665:58.79915297052569:33.94331756020569:20.71225513231493:1.3062858891622633,0.00010033854308543875
4,6,6,3:0:2,3:2:0,2912,7,1.523626233625479e8:1.4615786229852125e8:3.6356096185249e7:2.471551566703471e7:1.6533785219144767e7:2.549084198379351e6:2.3247627515100385e6:19120.123111489538:18377.616780552606:7570.954655654013:2124.8797976058295:1705.3544805076924:31.49327064613702:16.365459044682023:9.198890824704737:0.996224262346063,0.0001281152139204706
4,6,6,4:0:2,4:2:0,2688,7,4.368383780341186e7:4.292282458092772e7:8.153396336653788e6:5.173207041711891e6:3.3955374583415845e6:461319.0818274749:413705.7183504249:7732.454771279987:7049.004677466889:2490.860614822269:643.5274046442759:511.2770457978881:17.71781626726013:8.561191309080483:4.617737371549683:0.7726115273301645,0.0001737176482772777
4,6,6,5:0:2,5:2:0,1344,7,1.37038705690838e7:1.3677794429981139e7:2.281232357151133e6:1.3664346084260014e6:858705.258771299:112836.31938522926:101043.09987020065:3383.4212463607532:2969.910308125778:952.740759448877:238.64770396493097:190.52137693512773:10.784930231872682:4.892159892995657:2.5762646824172286:0.6110892628303255,0.0002357431286039046
4,6,6,-5:1:2,5:2:1,1260,8,1.2312832842805764e7:1.2270126646022033e7:2.030890729574887e6:1.2108622287183625e6:757864.2566937653:99438.21614788397:89063.72765262028:3132.484130521477:2741.4704168294284:873.0566719308317:218.25906619380117:174.38185035122456:10.310573523725038:4.648434855263434:2.4433920668185904:0.5976180734660964,0.0002427401127932029
4,6,6,-4:1:2,4:2:1,2520,7,3.7638542944090694e7:3.7085152077266954e7:6.8961045211056825e6:4.3401190313547915e6:2.8339066877938164e6:382381.7640427312:342677.7426645709:6951.868493080961:6302.5839261929295:2194.965069327975:564.0292479864997:448.1780800639641:16.596185229729418:7.955017680134939:4.2753113304390755:0.7498717637992134,0.00018049216295636496
4,6,6,-3:1:2,3:2:1,2730,7,1.2414002680544154e8:1.1952427035777381e8:2.8025945479330298e7:1.8848292302256007e7:1.2632200208192814e7:1.8842836006796202e6:1.7106762259621115e6:16439.59717962637:15657.156303648286:6263.113173750652:1722.1042729736598:1377.0868538540171:28.545088779861576:14.640030739099917:8.15880101262152:0.9546318408553675,0.00013433616521249837
4,6,6,-2:1:2,2:2:1,2940,7,3.8523118205696344e8:3.6793147303281707e8:1.3363274688950525e8:9.606220288823895e7:6.140671875569948e7:1.2321667910337422e7:1.1632503270485038e7:39418.73470533256:38983.742554106255:18730.623115285736:6294.411034683636:5244.175517107924:50.763789559239875:28.439127811947372:16.919460580262925:1.2246054466781728,0.0001052949641136948
4,6,6,2:1:2,2:2:1,2940,7,3.852311820569633e8:3.67931473032817e8:1.3363274688950524e8:9.606220288823897e7:6.140671875569948e7:1.2321667910337409e7:1.163250327048503e7:39418.73470533278:38983.74255410551:18730.62311528733:6294.411034685124:5244.175517109572:50.76378955319991:28.439127814187646:16.919460587392553:1.2246054462784173,0.00010529496411369566
4,6,6,3:1:2,3:2:1,2730,7,1.241400268054415e8:1.1952427035777381e8:2.8025945479330305e7:1.8848292302256014e7:1.263220020819282e7:1.884283600679619e6:1.710676225962112e6:16439.597179626486:15657.156303648344:6263.113173757771:1722.1042729734206:1377.0868538549862:28.54508877990262:14.640030740000169:8.158801013881137:0.9546318403937124,0.00013433616521251002
4,6,6,4:1:2,4:2:1,2520,7,3.763854294409069e7:3.708515207726694e7:6.896104521105679e6:4.340119031354789e6:2.8339066877938183e6:382381.7640427308:342677.74266457104:6951.868493080953:6302.583926192833:2194.9650693273834:564.0292479867554:448.1780800637897:16.59618522976406:7.9550176796629:4.275311329799384:0.7498717642867138,0.00018049216295636133
4,6,6,5:1:2,5:2:1,1260,8,1.231283284280576e7:1.227012664602202e7:2.0308907295748864e6:1.2108622287183623e6:757864.2566937652:99438.21614788385:89063.7276526204:3132.48413052148:2741.4704168294484:873.0566719307482:218.25906619382127:174.38185035123402:10.310573523767298:4.6484348554397465:2.443392066956497:0.5976180733801426,0.00024274011279320308
4,6,6,-5:2:2,5:2:2,1176,8,9.093812737443782e6:9.024178336887201e6:1.4644403869954676e6:862390.7443375025:533774.3990686025:69803.10212116851:62569.19498552615:2519.200467051361:2187.241024047887:683.2395671309239:169.9456991436779:136.11426436082633:9.08975716987097:4.0261574917693554:2.1057943413748017:0.5608004874410754,0.000263813383664893
4,6,6,-4:2:2,4:2:2,2352,7,2.4890647140761267e7:2.4703896386077497e7:4.363161111858064e6:2.687534887066202e6:1.7279650115439156e6:229846.35704535397:205770.21144176167:5177.387347289092:4627.425659381587:1553.2461202773302:394.21811335793427:313.6334214745639:13.879231129787867:6.506178584566338:3.465000061705027:0.6900703699455639,0.000201026391436084
4,6,6,-3:2:2,3:2:2,2548,7,7.105760048798911e7:6.916546472188611e7:1.4269231431445347e7:9.304001510217838e6:6.194770284814928e6:868543.6266661813:781899.8535977433:10962.86740831696:10189.560412745112:3795.2997559270984:1002.8333975281649:797.6006890033561:22.028814754429426:10.932844955808903:5.976300902505397:0.8519849033398339,0.00015369095846595537
4,6,6,-2:2:2,2:2:2,2744,7,1.889802807192707e8:1.8067141094991475e8:4.823598458367803e7:3.315395062320071e7:2.2064495657332994e7:3.5501416204916667e6:3.2566185107506565e6:22458.30667953216:21788.84656582446:9276.418488637482:2673.792008080103:2156.9657780048133:35.000370464876234:18.45782565545845:10.480942899507971:1.042735802706279,0.0001220564355940522
4,6,6,-1:2:2,2:2:1,2940,7,3.8523118205696344e8:3.6793147303281695e8:1.3363274688950528e8:9.606220288823892e7:6.1406718755699456e7:1.23216679103374e7:1.163250327048503e7:39418.73470533214:38983.742554103985:18730.62311528514:6294.411034682639:5244.175517105348:50.76378954943708:28.439127811732842:16.919460586503668:1.224605446633173,0.00010529496411369071
4,6,6,0:2:2,2:2:0,3136,7,4.9813355605328953e8:4.806996302290958e8:1.998758767150345e8:1.487809340337972e8:9.36671092347637e7:2.1189222945210263e7:2.0294797213363666e7:49455.490246801535:48592.36323596676:24431.071217150555:9098.312327098447:7741.963379377768:58.79915297077605:33.943317561625506:20.712255131477527:1.3062858884685353,0.00010033854308544456
4,6,6,1:2:2,2:2:1,2940,7,3.8523118205696344e8:3.679314730328171e8:1.3363274688950525e8:9.606220288823895e7:6.140671875569948e7:1.2321667910337403e7:1.163250327048504e7:39418.73470533245:38983.742554102464:18730.62311528086:6294.411034677981:5244.175517109737:50.76378954995498:28.43912781115546:16.919460588116177:1.2246054456466515,0.00010529496411368666
4,6,6,2:2:2,2:2:2,2744,7,1.8898028071927065e8:1.806714109499147e8:4.823598458367802e7:3.315395062320071e7:2.2064495657332998e7:3.5501416204916653e6:3.2566185107506556e6:22458.30667953224:21788.846565824508:9276.41848864042:2673.7920080787:2156.9657780059024:35.00037046605606:18.45782565599127:10.48094289397852:1.042735802943345,0.00012205643559405545
4,6,6,3:2:2,3:2:2,2548,7,7.105760048798911e7:6.916546472188608e7:1.4269231431445334e7:9.304001510217825e6:6.194770284814925e6:868543.6266661824:781899.8535977429:10962.867408316934:10189.560412745263:3795.2997559221703:1002.8333975275171:797.6006890026184:22.028814755061674:10.932844956221828:5.976300903435872:0.8519849034048307,0.0001536909584659434
4,6,6,4:2:2,4:2:2,2352,7,2.4890647140761245e7:2.4703896386077486e7:4.363161111858063e6:2.6875348870662027e6:1.7279650115439168e6:229846.3570453537:205770.21144176155:5177.387347289126:4627.425659381595:1553.246120277313:394.2181133579155:313.6334214746419:13.87923112986292:6.506178584579262:3.465000061816503:0.6900703699644811,0.00020102639143608494
4,6,6,5:2:2,5:2:2,1176,8,9.093812737443784e6:9.024178336887201e6:1.4644403869954667e6:862390.7443375026:533774.3990686027:69803.10212116846:62569.194985526134:2519.2004670513584:2187.2410240478785:683.2395671309071:169.94569914370425:136.11426436081697:9.089757169871028:4.026157491774852:2.1057943413749522:0.5608004874678516,0.0002638133836648923
4,6,6,-5:3:2,5:3:2,588,8,5.776483072160835e6:5.699686404500292e6:901937.0263243841:522398.0359250146:318315.893747644:41494.52827975125:37252.71019731636:1819.1948621302038:1562.5384875875498:475.8526862477577:117.59376418303381:94.58030338271614:7.553372633774055:3.254179845097975:1.6904085145615353:0.5090607809992131,0.0002991592270751872
4,6,6,-4:3:2,4:3:2,1176,7,1.3703870569083808e7:1.3677794429981137e7:2.2812323571511325e6:1.3664346084260014e6:858705.2587712994:112836.31938522906:101043.09987020072:3383.4212463607537:2969.9103081258513:952.7407594500405:238.64770396487836:190.52137693489337:10.784930231833492:4.892159893027357:2.5762646823563795:0.6110892629566331,0.00023574312860391865
4,6,6,-3:3:2,3:3:2,1862,7,3.2619113404051486e7:3.222278504451796e7:5.879121126177462e6:3.6719509071635325e6:2.3851306053139996e6:320010.52592610556:286641.42384654796:6277.039876054589:5661.804873758278:1945.7112229943043:497.6457589065995:395.5470549014566:15.593348120756973:7.416977755602524:3.9730447260476645:0.7286393617446121,0.0001873049106029414
4,6,6,-2:3:2,3:2:2,2548,7,7.105760048798908e7:6.916546472188605e7:1.4269231431445336e7:9.304001510217827e6:6.194770284814921e6:868543.626666182:781899.8535977432:10962.867408316804:10189.560412744926:3795.2997559248233:1002.833397527815:797.6006890028738:22.028814753830343:10.932844955875469:5.976300902746958:0.8519849035391572,0.00015369095846594715
4,6,6,-1:3:2,3:2:1,2730,7,1.2414002680544156e8:1.1952427035777386e8:2.80259454793303e7:1.8848292302256007e7:1.2632200208192812e7:1.884283600679622e6:1.710676225962109e6:16439.597179626475:15657.156303648215:6263.113173754615:1722.1042729738285:1377.0868538554478:28.54508878005741:14.640030738583514:8.158801014568967:0.9546318407406356,0.000134336165212505
4,6,6,0:3:2,3:2:0,2912,7,1.5236262336254784e8:1.461578622985213e8:3.635609618524899e7:2.471551566703471e7:1.653378521914477e7:2.5490841983793546e6:2.3247627515100385e6:19120.123111489596:18377.616780552904:7570.9546556532105:2124.879797604659:1705.3544805085237:31.49327064581694:16.365459045262092:9.198890824662756:0.9962242624139707,0.0001281152139204705
4,6,6,1:3:2,3:2:1,2730,7,1.241400268054415e8:1.195242703577738e8:2.802594547933031e7:1.8848292302256014e7:1.2632200208192812e7:1.8842836006796167e6:1.7106762259621108e6:16439.597179626435:15657.156303648191:6263.113173754813:1722.1042729729777:1377.0868538543994:28.545088780435545:14.640030737373255:8.158801011752585:0.9546318403516639,0.0001343361652125044
4,6,6,2:3:2,3:2:2,2548,7,7.105760048798904e7:6.916546472188605e7:1.4269231431445332e7:9.304001510217827e6:6.194770284814922e6:868543.6266661837:781899.8535977445:10962.867408316923:10189.560412744948:3795.2997559249425:1002.8333975282101:797.6006890031535:22.028814753765506:10.932844956233723:5.976300902867182:0.8519849033055727,0.00015369095846594886
4,6,6,3:3:2,3:3:2,1862,7,3.261911340405147e7:3.2222785044517945e7:5.879121126177465e6:3.6719509071635315e6:2.385130605313999e6:320010.5259261056:286641.42384654784:6277.039876054599:5661.804873758116:1945.7112229944375:497.6457589066885:395.5470549015386:15.59334812075854:7.416977755304233:3.973044725826134:0.7286393618198664,0.0001873049106029402
4,6,6,4:3:2,4:3:2,1176,7,1.3703870569083808e7:1.3677794429981137e7:2.2812323571511325e6:1.3664346084260014e6:858705.2587712994:112836.31938522906:101043.09987020072:3383.4212463607537:2969.9103081258513:952.7407594500405:238.64770396487836:190.52137693489337:10.784930231833492:4.892159893027357:2.5762646823563795:0.6110892629566331,0.00023574312860391865
4,6,6,5:3:2,5:3:2,588,8,5.776483072160832e6:5.699686404500294e6:901937.0263243838:522398.035925014:318315.89374764386:41494.52827975127:37252.71019731638:1819.1948621302047:1562.538487587561:475.8526862478303:117.59376418305665:94.58030338272394:7.553372633804948:3.25417984508116:1.690408514541975:0.5090607809973404,0.00029915922707519004
