n,stage,kernel,count,total_ms
1000000,full_step,"_cuda_fill_cell_firsts_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.006103515625
1000000,full_step,"gpu_fill_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int64, 1, 1>, Int64)",7.0,0.004863739013671875
1000000,full_step,"_cuda_hier_window_cum_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, Int64, Int64)",4.0,0.00476837158203125
1000000,full_step,"_cuda_parent_index_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.004291534423828125
1000000,full_step,"_cuda_fill_node_geometry_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, SArray<Tuple<3>, Float32, 1, 3>, Float32, Int64)",1.0,0.002765655517578125
1000000,full_step,"_cuda_hier_node_at_scatter_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.00209808349609375
1000000,full_step,"_cuda_cell_centers_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<UInt64, 1, 1>, SArray<Tuple<3>, Float32, 1, 3>, Float32, Int64)",1.0,0.0017642974853515625
1000000,full_step,"_cuda_tree_routes_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.00171661376953125
1000000,full_step,"_cuda_counting_cursor_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>)",1.0,0.00133514404296875
1000000,full_step,"_cuda_fill_leaf_to_node_kernel_(CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.001049041748046875
1000000,full_step,"_cuda_gather_level_counts_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 2, 1>, Int64)",1.0,0.00095367431640625
1000,refresh,"scan",9.0,0.0354766845703125
1000,refresh,"_cuda_refresh_group_edges_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64, Bool)",10.0,0.013875961303710938
1000,refresh,"[copy device to pinned memory]",4.0,0.00896453857421875
1000,refresh,"partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int32, void, Val<true>)",2.0,0.0080108642578125
1000,refresh,"_cuda_fill_unique_keys_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",6.0,0.0064849853515625
1000,refresh,"_cuda_key_change_flags_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",7.0,0.006389617919921875
1000,refresh,"_cuda_leaf_ancestor_keys_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, Int64, Int64)",6.0,0.0053882598876953125
1000,refresh,"[set device memory]",5.0,0.0043392181396484375
1000,refresh,"_cuda_child_ranges_kernel_(CuDeviceArray<Int64, 2, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.003910064697265625
1000,refresh,"_cuda_parent_index_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.0030517578125
1000,refresh,"_cuda_pack_radix_body_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.0025272369384765625
1000,refresh,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int32, 1, 1>, Int64, SubArray<Int32, 1, CuDeviceArray<Int32, 1, 1>, Tuple<StepRange<Int64, Int64>>, true>, Int64, Int64)",2.0,0.002384185791015625
1000,refresh,"aggregate_partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)",2.0,0.002288818359375
1000,refresh,"gpu_broadcast_kernel_linear(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, SubArray<Float32, 1, CuDeviceArray<Float32, 2, 1>, Tuple<Int64, Slice<OneTo<Int64>>>, true>, Broadcasted<CuArrayStyle<1, DeviceMemory>, Tuple<OneTo<Int64>>, identity, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>>>)",2.0,0.0019550323486328125
1000,refresh,"_cuda_hier_direct_compact_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int32, 2, 1>, Int64, Int64, Int64, Int64, Int64, Int64, Int64)",1.0,0.0019550323486328125
1000,refresh,"_cuda_hier_direct_flags_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int32, 2, 1>, Int64, Int64, Int64, Int64, Int64, Int64)",1.0,0.0018596649169921875
1000,refresh,"_cuda_radix_keys_checked_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Float32, 2, 1>, SArray<Tuple<3>, Float32, 1, 3>, Float32, Int64)",1.0,0.001811981201171875
1000,refresh,"_cuda_fill_node_geometry_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, SArray<Tuple<3>, Float32, 1, 3>, Float32, Int64)",1.0,0.001811981201171875
1000,refresh,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, identity, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>)",1.0,0.00171661376953125
1000,refresh,"_cuda_counting_scatter_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",1.0,0.0015735626220703125
1000,refresh,"_cuda_hier_node_at_scatter_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.00133514404296875
1000,refresh,"_cuda_cell_centers_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<UInt64, 1, 1>, SArray<Tuple<3>, Float32, 1, 3>, Float32, Int64)",1.0,0.0012874603271484375
1000,refresh,"_cuda_counting_histogram_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<UInt64, 1, 1>)",1.0,0.0012874603271484375
1000,refresh,"_cuda_fill_cell_counts_kernel_(CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.001239776611328125
1000,refresh,"_cuda_fill_cell_firsts_kernel_(CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<UInt64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.0011444091796875
1000,refresh,"_cuda_counting_cursor_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>)",1.0,0.0010967254638671875
1000,refresh,"[copy pageable to device memory]",1.2,0.0010013580322265625
1000,refresh,"_cuda_fill_invperm_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.0010013580322265625
1000,refresh,"_cuda_extract_source_positions_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64)",1.0,0.0010013580322265625
1000,refresh,"_cuda_tree_routes_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>)",1.0,0.00095367431640625
1000,refresh,"_cuda_gather_level_counts_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 2, 1>, Int64)",1.0,0.0008106231689453125
1000,refresh,"_cuda_fill_leaf_to_node_kernel_(CuDeviceArray<Int64, 1, 1>, Int64)",1.0,0.000667572021484375
1000,b2m,"_cuda_b2m_leaf_nodes_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, Int64, Int64)",1.0,0.0202178955078125
1000,b2m,"[set device memory]",1.0,0.0009059906005859375
1000,b2m,"[copy pageable to device memory]",0.2,0.00019073486328125
1000,m2m,"void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_nn_align1>(cutlass_80_simt_sgemm_64x64_8x5_nn_align1::Params)",20.0,0.05469322204589844
1000,m2m,"[copy pageable to device memory]",50.2,0.04029273986816406
1000,m2m,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, _, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",20.0,0.03991127014160156
1000,m2m,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",20.0,0.029802322387695312
1000,m2m,"void gemmSN_NN_kernel<float, 128, 2, 4, 8, 4, 4, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",5.0,0.010204315185546875
1000,m2m,"_cuda_rotate_z_scatter_accumulate_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>)",5.0,0.009202957153320312
1000,m2m,"_cuda_gather_rotate_z_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, Float32)",5.0,0.008630752563476562
1000,m2m,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, cos, Tuple<Broadcasted<CuArrayStyle<1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, 1, 1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",5.0,0.00782012939453125
1000,m2m,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, sin, Tuple<Broadcasted<CuArrayStyle<1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, 1, 1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",5.0,0.007724761962890625
1000,m2m,"[set device memory]",1.0,0.000858306884765625
1000,m2l,"_cuda_hier_dense_tensor16_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 3, 1>, CuDeviceArray<Float16, 3, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64)",4.0,0.096893310546875
1000,m2l,"partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, Int32, void, Val<true>)",4.0,0.04439353942871094
1000,m2l,"_cuda_hier_route_flags_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int32, 2, 1>, CuDeviceArray<Int32, 3, 1>, Int64, Int64, Int64, Int64, Int64, Int64)",4.0,0.019788742065429688
1000,m2l,"_cuda_hier_route_compact_kernel_(CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int32, 2, 1>, Int64, Int64, Int64, Int64, Int64, Int64, Int64)",4.0,0.016260147094726562
1000,m2l,"scan",4.0,0.012159347534179688
1000,m2l,"aggregate_partial_scan(_, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<0, Tuple<>>, CartesianIndices<0, Tuple<>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, void)",4.0,0.010633468627929688
1000,m2l,"[copy device to pinned memory]",4.0,0.009584426879882812
1000,m2l,"[set device memory]",5.0,0.0058650970458984375
1000,m2l,"gpu_linear_copy_kernel_(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<1, Tuple<OneTo<Int64>>>, NDRange<1, DynamicSize, DynamicSize, CartesianIndices<1, Tuple<OneTo<Int64>>>, CartesianIndices<1, Tuple<OneTo<Int64>>>>>, CuDeviceArray<Int32, 1, 1>, Int64, SubArray<Int32, 1, CuDeviceArray<Int32, 1, 1>, Tuple<StepRange<Int64, Int64>>, true>, Int64, Int64)",4.0,0.0050067901611328125
1000,m2l,"_cuda_hier_window_cum_kernel_(CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int32, 1, 1>, Int64, Int64)",4.0,0.0045299530029296875
1000,m2l,"[copy pageable to device memory]",0.2,0.0001430511474609375
1000,l2l,"void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_nn_align1>(cutlass_80_simt_sgemm_64x64_8x5_nn_align1::Params)",20.0,0.05507469177246094
1000,l2l,"[copy pageable to device memory]",50.2,0.04220008850097656
1000,l2l,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, _, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",20.0,0.03924369812011719
1000,l2l,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",20.0,0.030088424682617188
1000,l2l,"void gemmSN_NN_kernel<float, 128, 2, 4, 8, 4, 4, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",5.0,0.01010894775390625
1000,l2l,"_cuda_rotate_z_scatter_accumulate_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>)",5.0,0.009489059448242188
1000,l2l,"_cuda_gather_rotate_z_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Float32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 1, 1>, Float32)",5.0,0.008344650268554688
1000,l2l,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, sin, Tuple<Broadcasted<CuArrayStyle<1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, 1, 1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",5.0,0.007867813110351562
1000,l2l,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, CuDeviceArray<Float32, 2, 1>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, cos, Tuple<Broadcasted<CuArrayStyle<1, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 1, 1>, Tuple<Bool>, Tuple<Int64>>, Extruded<Transpose<Float32, CuDeviceArray<Float32, 1, 1>>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",5.0,0.007724761962890625
1000,l2b_near,"_cuda_l2b_output_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64, Val<false>, Int64)",1.0,0.013780593872070312
1000,l2b_near,"_cuda_direct_pairs_functor_kernel_(SingularSource, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, Int64, Val<false>)",1.0,0.0023365020751953125
1000,l2b_near,"[set device memory]",1.0,0.00095367431640625
1000,l2b_near,"[copy pageable to device memory]",0.2,0.0001430511474609375
1000,eval,"void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_nn_align1>(cutlass_80_simt_sgemm_64x64_8x5_nn_align1::Params)",40.0,0.11124610900878906
1000,eval,"_cuda_hier_dense_tensor16_kernel_(CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 3, 1>, CuDeviceArray<Float16, 3, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int32, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Int64, 1, 1>, CuDeviceArray<Float32, 2, 1>, CuDeviceArray<Float32, 2, 1>, Int64, Int64)",4.0,0.09570121765136719
1000,eval,"[copy pageable to device memory]",100.2,0.08397102355957031
1000,eval,"gpu_broadcast_kernel_cartesian(CompilerMetadata<DynamicSize, DynamicCheck, void, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, NDRange<2, DynamicSize, DynamicSize, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>, CartesianIndices<2, Tuple<OneTo<Int64>, OneTo<Int64>>>>>, SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Broadcasted<CuArrayStyle<2, DeviceMemory>, Tuple<OneTo<Int64>, OneTo<Int64>>, _, Tuple<Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>, Broadcasted<CuArrayStyle<2, DeviceMemory>, void, _, Tuple<Extruded<CuDeviceArray<Float32, 2, 1>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>, Extruded<SubArray<Float32, 2, CuDeviceArray<Float32, 2, 1>, Tuple<UnitRange<Int64>, Slice<OneTo<Int64>>>, false>, Tuple<Bool, Bool>, Tuple<Int64, Int64>>>>>>)",40.0,0.07853507995605469
1000,eval,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",40.0,0.059223175048828125
