variant,form,precision,blas_threads,P,lamb_helmholtz,batch,measured_batch,scaled,seconds,seconds_per_expansion
production_recurrence,recurrence,Float64,1,6,false,32,32,false,5.623340e-05,1.757294e-06
production_recurrence,recurrence,Float64,1,6,false,64,64,false,1.127080e-04,1.761063e-06
production_recurrence,recurrence,Float64,1,6,false,256,256,false,4.492500e-04,1.754883e-06
production_recurrence,recurrence,Float64,1,6,false,1024,1024,false,1.802416e-03,1.760172e-06
production_recurrence,recurrence,Float64,1,6,false,4096,2048,true,7.229500e-03,1.765015e-06
materialized,batched_operator,Float64,1,6,true,1,1,false,3.684160e-06,3.684160e-06
factored,batched_operator,Float64,1,6,true,1,1,false,5.422080e-06,5.422080e-06
materialized,batched_operator,Float64,1,6,true,2,2,false,7.345830e-06,3.672915e-06
factored,batched_operator,Float64,1,6,true,2,2,false,1.079590e-05,5.397950e-06
materialized,batched_operator,Float64,1,6,true,4,4,false,1.449580e-05,3.623950e-06
factored,batched_operator,Float64,1,6,true,4,4,false,2.142500e-05,5.356250e-06
materialized,batched_operator,Float64,1,6,true,8,8,false,2.889590e-05,3.611987e-06
factored,batched_operator,Float64,1,6,true,8,8,false,4.267500e-05,5.334375e-06
materialized,batched_operator,Float64,1,6,true,16,16,false,5.766250e-05,3.603906e-06
factored,batched_operator,Float64,1,6,true,16,16,false,8.512920e-05,5.320575e-06
materialized,batched_operator,Float64,1,6,true,32,32,false,1.152080e-04,3.600250e-06
factored,batched_operator,Float64,1,6,true,32,32,false,1.703750e-04,5.324219e-06
materialized,batched_operator,Float64,1,6,true,64,64,false,2.304170e-04,3.600266e-06
factored,batched_operator,Float64,1,6,true,64,64,false,3.399580e-04,5.311844e-06
materialized,batched_operator,Float64,1,6,true,256,256,false,9.209160e-04,3.597328e-06
factored,batched_operator,Float64,1,6,true,256,256,false,1.357959e-03,5.304527e-06
materialized,batched_operator,Float64,1,6,true,1024,1024,false,3.677916e-03,3.591715e-06
factored,batched_operator,Float64,1,6,true,1024,1024,false,5.432083e-03,5.304769e-06
materialized,batched_operator,Float64,1,6,true,4096,4096,false,1.481713e-02,3.617462e-06
factored,batched_operator,Float64,1,6,true,4096,4096,false,2.180958e-02,5.324605e-06
production_recurrence,recurrence,Float64,1,6,true,1,1,false,2.357080e-06,2.357080e-06
production_recurrence,recurrence,Float64,1,6,true,2,2,false,4.712500e-06,2.356250e-06
production_recurrence,recurrence,Float64,1,6,true,4,4,false,9.435000e-06,2.358750e-06
production_recurrence,recurrence,Float64,1,6,true,8,8,false,1.885420e-05,2.356775e-06
production_recurrence,recurrence,Float64,1,6,true,16,16,false,3.774160e-05,2.358850e-06
production_recurrence,recurrence,Float64,1,6,true,32,32,false,7.537910e-05,2.355597e-06
production_recurrence,recurrence,Float64,1,6,true,64,64,false,1.504160e-04,2.350250e-06
production_recurrence,recurrence,Float64,1,6,true,256,256,false,6.012090e-04,2.348473e-06
production_recurrence,recurrence,Float64,1,6,true,1024,1024,false,2.409625e-03,2.353149e-06
production_recurrence,recurrence,Float64,1,6,true,4096,2048,true,9.621916e-03,2.349101e-06
materialized,batched_operator,Float64,1,8,false,1,1,false,3.690000e-06,3.690000e-06
factored,batched_operator,Float64,1,8,false,1,1,false,4.283330e-06,4.283330e-06
materialized,batched_operator,Float64,1,8,false,2,2,false,7.346670e-06,3.673335e-06
factored,batched_operator,Float64,1,8,false,2,2,false,8.486670e-06,4.243335e-06
materialized,batched_operator,Float64,1,8,false,4,4,false,1.464170e-05,3.660425e-06
factored,batched_operator,Float64,1,8,false,4,4,false,1.696250e-05,4.240625e-06
materialized,batched_operator,Float64,1,8,false,8,8,false,2.929170e-05,3.661463e-06
factored,batched_operator,Float64,1,8,false,8,8,false,3.362920e-05,4.203650e-06
materialized,batched_operator,Float64,1,8,false,16,16,false,5.848750e-05,3.655469e-06
factored,batched_operator,Float64,1,8,false,16,16,false,6.720410e-05,4.200256e-06
materialized,batched_operator,Float64,1,8,false,32,32,false,1.172500e-04,3.664063e-06
factored,batched_operator,Float64,1,8,false,32,32,false,1.342500e-04,4.195313e-06
materialized,batched_operator,Float64,1,8,false,64,64,false,2.347090e-04,3.667328e-06
factored,batched_operator,Float64,1,8,false,64,64,false,2.685830e-04,4.196609e-06
materialized,batched_operator,Float64,1,8,false,256,256,false,9.369580e-04,3.659992e-06
factored,batched_operator,Float64,1,8,false,256,256,false,1.073042e-03,4.191570e-06
materialized,batched_operator,Float64,1,8,false,1024,1024,false,3.734833e-03,3.647298e-06
factored,batched_operator,Float64,1,8,false,1024,1024,false,4.295375e-03,4.194702e-06
materialized,batched_operator,Float64,1,8,false,4096,4096,false,1.498092e-02,3.657450e-06
factored,batched_operator,Float64,1,8,false,4096,4096,false,1.728162e-02,4.219147e-06
production_recurrence,recurrence,Float64,1,8,false,1,1,false,3.801250e-06,3.801250e-06
production_recurrence,recurrence,Float64,1,8,false,2,2,false,7.592080e-06,3.796040e-06
production_recurrence,recurrence,Float64,1,8,false,4,4,false,1.516250e-05,3.790625e-06
production_recurrence,recurrence,Float64,1,8,false,8,8,false,3.037500e-05,3.796875e-06
production_recurrence,recurrence,Float64,1,8,false,16,16,false,6.082080e-05,3.801300e-06
production_recurrence,recurrence,Float64,1,8,false,32,32,false,1.216670e-04,3.802094e-06
production_recurrence,recurrence,Float64,1,8,false,64,64,false,2.428340e-04,3.794281e-06
production_recurrence,recurrence,Float64,1,8,false,256,256,false,9.715000e-04,3.794922e-06
production_recurrence,recurrence,Float64,1,8,false,1024,1024,false,3.879042e-03,3.788127e-06
production_recurrence,recurrence,Float64,1,8,false,4096,2048,true,1.553400e-02,3.792480e-06
materialized,batched_operator,Float64,1,8,true,1,1,false,6.545840e-06,6.545840e-06
factored,batched_operator,Float64,1,8,true,1,1,false,9.758300e-06,9.758300e-06
materialized,batched_operator,Float64,1,8,true,2,2,false,1.307500e-05,6.537500e-06
factored,batched_operator,Float64,1,8,true,2,2,false,1.939170e-05,9.695850e-06
materialized,batched_operator,Float64,1,8,true,4,4,false,2.585000e-05,6.462500e-06
factored,batched_operator,Float64,1,8,true,4,4,false,3.867500e-05,9.668750e-06
materialized,batched_operator,Float64,1,8,true,8,8,false,5.157080e-05,6.446350e-06
factored,batched_operator,Float64,1,8,true,8,8,false,7.748750e-05,9.685937e-06
materialized,batched_operator,Float64,1,8,true,16,16,false,1.032500e-04,6.453125e-06
factored,batched_operator,Float64,1,8,true,16,16,false,1.540840e-04,9.630250e-06
materialized,batched_operator,Float64,1,8,true,32,32,false,2.060840e-04,6.440125e-06
factored,batched_operator,Float64,1,8,true,32,32,false,3.082500e-04,9.632812e-06
materialized,batched_operator,Float64,1,8,true,64,64,false,4.115000e-04,6.429687e-06
factored,batched_operator,Float64,1,8,true,64,64,false,6.156660e-04,9.619781e-06
materialized,batched_operator,Float64,1,8,true,256,256,false,1.647917e-03,6.437176e-06
factored,batched_operator,Float64,1,8,true,256,256,false,2.462334e-03,9.618492e-06
materialized,batched_operator,Float64,1,8,true,1024,1024,false,6.605833e-03,6.451009e-06
factored,batched_operator,Float64,1,8,true,1024,1024,false,9.869625e-03,9.638306e-06
materialized,batched_operator,Float64,1,8,true,4096,4096,false,2.609683e-02,6.371297e-06
factored,batched_operator,Float64,1,8,true,4096,4096,false,3.887450e-02,9.490845e-06
production_recurrence,recurrence,Float64,1,8,true,1,1,false,4.785410e-06,4.785410e-06
production_recurrence,recurrence,Float64,1,8,true,2,2,false,9.577920e-06,4.788960e-06
production_recurrence,recurrence,Float64,1,8,true,4,4,false,1.914170e-05,4.785425e-06
production_recurrence,recurrence,Float64,1,8,true,8,8,false,3.827500e-05,4.784375e-06
production_recurrence,recurrence,Float64,1,8,true,16,16,false,7.652920e-05,4.783075e-06
production_recurrence,recurrence,Float64,1,8,true,32,32,false,1.530000e-04,4.781250e-06
production_recurrence,recurrence,Float64,1,8,true,64,64,false,3.061670e-04,4.783859e-06
production_recurrence,recurrence,Float64,1,8,true,256,256,false,1.224584e-03,4.783531e-06
production_recurrence,recurrence,Float64,1,8,true,1024,1024,false,4.910375e-03,4.795288e-06
production_recurrence,recurrence,Float64,1,8,true,4096,2048,true,1.964842e-02,4.796977e-06
materialized,batched_operator,Float64,1,12,false,1,1,false,1.021670e-05,1.021670e-05
factored,batched_operator,Float64,1,12,false,1,1,false,1.069580e-05,1.069580e-05
materialized,batched_operator,Float64,1,12,false,2,2,false,2.035830e-05,1.017915e-05
factored,batched_operator,Float64,1,12,false,2,2,false,2.127920e-05,1.063960e-05
materialized,batched_operator,Float64,1,12,false,4,4,false,4.069160e-05,1.017290e-05
factored,batched_operator,Float64,1,12,false,4,4,false,4.235000e-05,1.058750e-05
materialized,batched_operator,Float64,1,12,false,8,8,false,8.122920e-05,1.015365e-05
factored,batched_operator,Float64,1,12,false,8,8,false,8.445800e-05,1.055725e-05
materialized,batched_operator,Float64,1,12,false,16,16,false,1.625000e-04,1.015625e-05
factored,batched_operator,Float64,1,12,false,16,16,false,1.688340e-04,1.055213e-05
materialized,batched_operator,Float64,1,12,false,32,32,false,3.250420e-04,1.015756e-05
factored,batched_operator,Float64,1,12,false,32,32,false,3.378340e-04,1.055731e-05
materialized,batched_operator,Float64,1,12,false,64,64,false,6.501250e-04,1.015820e-05
factored,batched_operator,Float64,1,12,false,64,64,false,6.750420e-04,1.054753e-05
materialized,batched_operator,Float64,1,12,false,256,256,false,2.598709e-03,1.015121e-05
factored,batched_operator,Float64,1,12,false,256,256,false,2.696333e-03,1.053255e-05
materialized,batched_operator,Float64,1,12,false,1024,1024,false,1.046242e-02,1.021720e-05
factored,batched_operator,Float64,1,12,false,1024,1024,false,1.082229e-02,1.056864e-05
materialized,batched_operator,Float64,1,12,false,4096,4096,false,4.192804e-02,1.023634e-05
factored,batched_operator,Float64,1,12,false,4096,4096,false,4.356942e-02,1.063706e-05
production_recurrence,recurrence,Float64,1,12,false,1,1,false,1.247500e-05,1.247500e-05
production_recurrence,recurrence,Float64,1,12,false,2,2,false,2.491670e-05,1.245835e-05
production_recurrence,recurrence,Float64,1,12,false,4,4,false,4.985830e-05,1.246458e-05
production_recurrence,recurrence,Float64,1,12,false,8,8,false,9.964580e-05,1.245573e-05
production_recurrence,recurrence,Float64,1,12,false,16,16,false,1.993750e-04,1.246094e-05
production_recurrence,recurrence,Float64,1,12,false,32,32,false,3.986250e-04,1.245703e-05
production_recurrence,recurrence,Float64,1,12,false,64,64,false,7.975420e-04,1.246159e-05
production_recurrence,recurrence,Float64,1,12,false,256,256,false,3.194125e-03,1.247705e-05
production_recurrence,recurrence,Float64,1,12,false,1024,1024,false,1.282613e-02,1.252551e-05
production_recurrence,recurrence,Float64,1,12,false,4096,2048,true,5.137400e-02,1.254248e-05
materialized,batched_operator,Float64,1,12,true,1,1,false,1.685830e-05,1.685830e-05
factored,batched_operator,Float64,1,12,true,1,1,false,2.348750e-05,2.348750e-05
materialized,batched_operator,Float64,1,12,true,2,2,false,3.364580e-05,1.682290e-05
factored,batched_operator,Float64,1,12,true,2,2,false,4.679170e-05,2.339585e-05
materialized,batched_operator,Float64,1,12,true,4,4,false,6.701660e-05,1.675415e-05
factored,batched_operator,Float64,1,12,true,4,4,false,9.335840e-05,2.333960e-05
materialized,batched_operator,Float64,1,12,true,8,8,false,1.339160e-04,1.673950e-05
factored,batched_operator,Float64,1,12,true,8,8,false,1.858330e-04,2.322912e-05
materialized,batched_operator,Float64,1,12,true,16,16,false,2.678330e-04,1.673956e-05
factored,batched_operator,Float64,1,12,true,16,16,false,3.716670e-04,2.322919e-05
materialized,batched_operator,Float64,1,12,true,32,32,false,5.347080e-04,1.670962e-05
factored,batched_operator,Float64,1,12,true,32,32,false,7.417500e-04,2.317969e-05
materialized,batched_operator,Float64,1,12,true,64,64,false,1.074083e-03,1.678255e-05
factored,batched_operator,Float64,1,12,true,64,64,false,1.482167e-03,2.315886e-05
materialized,batched_operator,Float64,1,12,true,256,256,false,4.302917e-03,1.680827e-05
factored,batched_operator,Float64,1,12,true,256,256,false,5.953834e-03,2.325716e-05
materialized,batched_operator,Float64,1,12,true,1024,1024,false,1.725542e-02,1.685099e-05
factored,batched_operator,Float64,1,12,true,1024,1024,false,2.386058e-02,2.330135e-05
materialized,batched_operator,Float64,1,12,true,4096,4096,false,6.973475e-02,1.702509e-05
factored,batched_operator,Float64,1,12,true,4096,4096,false,9.608933e-02,2.345931e-05
production_recurrence,recurrence,Float64,1,12,true,1,1,false,1.537090e-05,1.537090e-05
production_recurrence,recurrence,Float64,1,12,true,2,2,false,3.076250e-05,1.538125e-05
production_recurrence,recurrence,Float64,1,12,true,4,4,false,6.150420e-05,1.537605e-05
production_recurrence,recurrence,Float64,1,12,true,8,8,false,1.229590e-04,1.536988e-05
production_recurrence,recurrence,Float64,1,12,true,16,16,false,2.459580e-04,1.537238e-05
production_recurrence,recurrence,Float64,1,12,true,32,32,false,4.920420e-04,1.537631e-05
production_recurrence,recurrence,Float64,1,12,true,64,64,false,9.840420e-04,1.537566e-05
production_recurrence,recurrence,Float64,1,12,true,256,256,false,3.953916e-03,1.544498e-05
production_recurrence,recurrence,Float64,1,12,true,1024,1024,false,1.581717e-02,1.544645e-05
production_recurrence,recurrence,Float64,1,12,true,4096,2048,true,6.344550e-02,1.548962e-05
