stage,form,precision,blas_threads,P,batch,measured_batch,scaled_from_per_expansion,seconds,seconds_per_expansion
axis_swap,recurrence,Float64,72,3,4096,2048,true,1.558982e-03,3.806108e-07
m2m_z_translation,dense,Float64,72,3,4096,4096,false,1.255360e-04,3.064844e-08
m2m_z_translation,dense_packed,Float64,72,3,4096,4096,false,2.866270e-04,6.997729e-08
m2m_z_translation,compiled_block_loop,Float64,72,3,4096,4096,false,2.214050e-04,5.405396e-08
m2l_z_translation,dense,Float64,72,3,4096,4096,false,1.255150e-04,3.064331e-08
m2l_z_translation,dense_packed,Float64,72,3,4096,4096,false,2.874290e-04,7.017310e-08
m2l_z_translation,compiled_block_loop,Float64,72,3,4096,4096,false,2.210850e-04,5.397583e-08
l2l_z_translation,dense,Float64,72,3,4096,4096,false,1.247040e-04,3.044531e-08
l2l_z_translation,dense_packed,Float64,72,3,4096,4096,false,2.883210e-04,7.039087e-08
l2l_z_translation,compiled_block_loop,Float64,72,3,4096,4096,false,2.216650e-04,5.411743e-08
axis_swap,dense,Float64,72,3,4096,4096,false,2.150430e-04,5.250073e-08
axis_swap,dense_packed,Float64,72,3,4096,4096,false,4.602720e-04,1.123711e-07
axis_swap,compiled_block_loop,Float64,72,3,4096,4096,false,4.401450e-04,1.074573e-07
m2m_z_translation,dense,Float32,72,3,4096,4096,false,1.197940e-04,2.924658e-08
m2m_z_translation,dense_packed,Float32,72,3,4096,4096,false,2.728210e-04,6.660669e-08
m2m_z_translation,compiled_block_loop,Float32,72,3,4096,4096,false,2.411520e-04,5.887500e-08
m2l_z_translation,dense,Float32,72,3,4096,4096,false,1.197750e-04,2.924194e-08
m2l_z_translation,dense_packed,Float32,72,3,4096,4096,false,2.716890e-04,6.633032e-08
m2l_z_translation,compiled_block_loop,Float32,72,3,4096,4096,false,2.411220e-04,5.886768e-08
l2l_z_translation,dense,Float32,72,3,4096,4096,false,1.201560e-04,2.933496e-08
l2l_z_translation,dense_packed,Float32,72,3,4096,4096,false,2.723500e-04,6.649170e-08
l2l_z_translation,compiled_block_loop,Float32,72,3,4096,4096,false,2.411920e-04,5.888477e-08
axis_swap,dense,Float32,72,3,4096,4096,false,1.778840e-04,4.342871e-08
axis_swap,dense_packed,Float32,72,3,4096,4096,false,4.163110e-04,1.016384e-07
axis_swap,compiled_block_loop,Float32,72,3,4096,4096,false,5.474170e-04,1.336467e-07
m2m_z_translation,recurrence,Float64,72,3,32768,2048,true,1.497030e-03,4.568574e-08
m2l_z_translation,recurrence,Float64,72,3,32768,2048,true,3.276368e-03,9.998682e-08
l2l_z_translation,recurrence,Float64,72,3,32768,2048,true,2.234912e-03,6.820410e-08
axis_swap,recurrence,Float64,72,3,32768,2048,true,1.247971e-02,3.808506e-07
m2m_z_translation,dense,Float64,72,3,32768,32768,false,6.772100e-04,2.066681e-08
m2m_z_translation,dense_packed,Float64,72,3,32768,32768,false,3.876518e-03,1.183019e-07
m2m_z_translation,compiled_block_loop,Float64,72,3,32768,32768,false,1.814031e-03,5.535983e-08
m2l_z_translation,dense,Float64,72,3,32768,32768,false,6.257040e-04,1.909497e-08
m2l_z_translation,dense_packed,Float64,72,3,32768,32768,false,3.904720e-03,1.191626e-07
m2l_z_translation,compiled_block_loop,Float64,72,3,32768,32768,false,1.777322e-03,5.423956e-08
l2l_z_translation,dense,Float64,72,3,32768,32768,false,6.784920e-04,2.070593e-08
l2l_z_translation,dense_packed,Float64,72,3,32768,32768,false,3.942331e-03,1.203104e-07
l2l_z_translation,compiled_block_loop,Float64,72,3,32768,32768,false,1.777793e-03,5.425394e-08
axis_swap,dense,Float64,72,3,32768,32768,false,5.998650e-04,1.830643e-08
axis_swap,dense_packed,Float64,72,3,32768,32768,false,4.963475e-03,1.514732e-07
axis_swap,compiled_block_loop,Float64,72,3,32768,32768,false,3.551087e-03,1.083706e-07
m2m_z_translation,dense,Float32,72,3,32768,32768,false,6.663190e-04,2.033444e-08
m2m_z_translation,dense_packed,Float32,72,3,32768,32768,false,2.774271e-03,8.466403e-08
m2m_z_translation,compiled_block_loop,Float32,72,3,32768,32768,false,1.935568e-03,5.906885e-08
m2l_z_translation,dense,Float32,72,3,32768,32768,false,6.697460e-04,2.043903e-08
m2l_z_translation,dense_packed,Float32,72,3,32768,32768,false,2.762459e-03,8.430356e-08
m2l_z_translation,compiled_block_loop,Float32,72,3,32768,32768,false,1.936690e-03,5.910309e-08
l2l_z_translation,dense,Float32,72,3,32768,32768,false,6.623310e-04,2.021274e-08
l2l_z_translation,dense_packed,Float32,72,3,32768,32768,false,2.700373e-03,8.240884e-08
l2l_z_translation,compiled_block_loop,Float32,72,3,32768,32768,false,1.937863e-03,5.913889e-08
axis_swap,dense,Float32,72,3,32768,32768,false,5.764110e-04,1.759067e-08
axis_swap,dense_packed,Float32,72,3,32768,32768,false,6.462386e-03,1.972164e-07
axis_swap,compiled_block_loop,Float32,72,3,32768,32768,false,4.397515e-03,1.342015e-07
m2m_z_translation,recurrence,Float64,72,3,262144,2048,true,1.197623e-02,4.568569e-08
m2l_z_translation,recurrence,Float64,72,3,262144,2048,true,2.621235e-02,9.999219e-08
l2l_z_translation,recurrence,Float64,72,3,262144,2048,true,1.790874e-02,6.831641e-08
axis_swap,recurrence,Float64,72,3,262144,2048,true,1.003199e-01,3.826899e-07
m2m_z_translation,dense,Float64,72,3,262144,262144,false,1.497277e-03,5.711658e-09
m2m_z_translation,dense_packed,Float64,72,3,262144,262144,false,2.682631e-02,1.023343e-07
m2m_z_translation,compiled_block_loop,Float64,72,3,262144,262144,false,1.427534e-02,5.445612e-08
m2l_z_translation,dense,Float64,72,3,262144,262144,false,1.479593e-03,5.644199e-09
m2l_z_translation,dense_packed,Float64,72,3,262144,262144,false,2.813273e-02,1.073179e-07
m2l_z_translation,compiled_block_loop,Float64,72,3,262144,262144,false,1.425978e-02,5.439676e-08
l2l_z_translation,dense,Float64,72,3,262144,262144,false,1.477850e-03,5.637550e-09
l2l_z_translation,dense_packed,Float64,72,3,262144,262144,false,2.675961e-02,1.020798e-07
l2l_z_translation,compiled_block_loop,Float64,72,3,262144,262144,false,1.428460e-02,5.449143e-08
axis_swap,dense,Float64,72,3,262144,262144,false,2.417873e-03,9.223454e-09
axis_swap,dense_packed,Float64,72,3,262144,262144,false,4.636738e-02,1.768775e-07
axis_swap,compiled_block_loop,Float64,72,3,262144,262144,false,2.839078e-02,1.083022e-07
m2m_z_translation,dense,Float32,72,3,262144,262144,false,1.432856e-03,5.465912e-09
m2m_z_translation,dense_packed,Float32,72,3,262144,262144,false,1.624435e-02,6.196726e-08
m2m_z_translation,compiled_block_loop,Float32,72,3,262144,262144,false,1.551413e-02,5.918169e-08
m2l_z_translation,dense,Float32,72,3,262144,262144,false,1.229034e-03,4.688393e-09
m2l_z_translation,dense_packed,Float32,72,3,262144,262144,false,1.619552e-02,6.178102e-08
m2l_z_translation,compiled_block_loop,Float32,72,3,262144,262144,false,1.553052e-02,5.924422e-08
l2l_z_translation,dense,Float32,72,3,262144,262144,false,1.238863e-03,4.725887e-09
l2l_z_translation,dense_packed,Float32,72,3,262144,262144,false,1.713565e-02,6.536730e-08
l2l_z_translation,compiled_block_loop,Float32,72,3,262144,262144,false,1.551797e-02,5.919637e-08
axis_swap,dense,Float32,72,3,262144,262144,false,2.116748e-03,8.074753e-09
axis_swap,dense_packed,Float32,72,3,262144,262144,false,3.399955e-02,1.296980e-07
axis_swap,compiled_block_loop,Float32,72,3,262144,262144,false,3.519705e-02,1.342661e-07
m2m_z_translation,recurrence,Float64,72,4,1,1,false,7.330140e-08,7.330140e-08
m2l_z_translation,recurrence,Float64,72,4,1,1,false,1.598600e-07,1.598600e-07
l2l_z_translation,recurrence,Float64,72,4,1,1,false,1.071500e-07,1.071500e-07
axis_swap,recurrence,Float64,72,4,1,1,false,7.025770e-07,7.025770e-07
m2m_z_translation,dense,Float64,72,4,1,1,false,7.391560e-07,7.391560e-07
m2m_z_translation,dense_packed,Float64,72,4,1,1,false,9.655900e-07,9.655900e-07
m2m_z_translation,compiled_block_loop,Float64,72,4,1,1,false,1.059980e-07,1.059980e-07
m2l_z_translation,dense,Float64,72,4,1,1,false,7.414900e-07,7.414900e-07
m2l_z_translation,dense_packed,Float64,72,4,1,1,false,9.679950e-07,9.679950e-07
m2l_z_translation,compiled_block_loop,Float64,72,4,1,1,false,1.060890e-07,1.060890e-07
l2l_z_translation,dense,Float64,72,4,1,1,false,7.397570e-07,7.397570e-07
l2l_z_translation,dense_packed,Float64,72,4,1,1,false,9.661610e-07,9.661610e-07
l2l_z_translation,compiled_block_loop,Float64,72,4,1,1,false,1.062300e-07,1.062300e-07
axis_swap,dense,Float64,72,4,1,1,false,9.848500e-07,9.848500e-07
axis_swap,dense_packed,Float64,72,4,1,1,false,1.240930e-06,1.240930e-06
axis_swap,compiled_block_loop,Float64,72,4,1,1,false,1.923800e-07,1.923800e-07
m2m_z_translation,dense,Float32,72,4,1,1,false,7.289970e-07,7.289970e-07
m2m_z_translation,dense_packed,Float32,72,4,1,1,false,9.411340e-07,9.411340e-07
m2m_z_translation,compiled_block_loop,Float32,72,4,1,1,false,1.133730e-07,1.133730e-07
m2l_z_translation,dense,Float32,72,4,1,1,false,7.321430e-07,7.321430e-07
m2l_z_translation,dense_packed,Float32,72,4,1,1,false,9.403120e-07,9.403120e-07
m2l_z_translation,compiled_block_loop,Float32,72,4,1,1,false,1.252140e-07,1.252140e-07
l2l_z_translation,dense,Float32,72,4,1,1,false,7.297590e-07,7.297590e-07
l2l_z_translation,dense_packed,Float32,72,4,1,1,false,9.389600e-07,9.389600e-07
l2l_z_translation,compiled_block_loop,Float32,72,4,1,1,false,1.140530e-07,1.140530e-07
axis_swap,dense,Float32,72,4,1,1,false,9.826420e-07,9.826420e-07
axis_swap,dense_packed,Float32,72,4,1,1,false,1.231310e-06,1.231310e-06
axis_swap,compiled_block_loop,Float32,72,4,1,1,false,2.163460e-07,2.163460e-07
m2m_z_translation,recurrence,Float64,72,4,8,8,false,5.917490e-07,7.396863e-08
m2l_z_translation,recurrence,Float64,72,4,8,8,false,1.283400e-06,1.604250e-07
l2l_z_translation,recurrence,Float64,72,4,8,8,false,8.614050e-07,1.076756e-07
axis_swap,recurrence,Float64,72,4,8,8,false,5.630450e-06,7.038062e-07
m2m_z_translation,dense,Float64,72,4,8,8,false,1.282200e-06,1.602750e-07
m2m_z_translation,dense_packed,Float64,72,4,8,8,false,1.933620e-06,2.417025e-07
m2m_z_translation,compiled_block_loop,Float64,72,4,8,8,false,7.107930e-07,8.884913e-08
m2l_z_translation,dense,Float64,72,4,8,8,false,1.283000e-06,1.603750e-07
m2l_z_translation,dense_packed,Float64,72,4,8,8,false,1.926110e-06,2.407637e-07
m2l_z_translation,compiled_block_loop,Float64,72,4,8,8,false,7.083380e-07,8.854225e-08
l2l_z_translation,dense,Float64,72,4,8,8,false,1.280600e-06,1.600750e-07
l2l_z_translation,dense_packed,Float64,72,4,8,8,false,1.927220e-06,2.409025e-07
l2l_z_translation,compiled_block_loop,Float64,72,4,8,8,false,7.092300e-07,8.865375e-08
axis_swap,dense,Float64,72,4,8,8,false,1.565840e-06,1.957300e-07
axis_swap,dense_packed,Float64,72,4,8,8,false,2.484360e-06,3.105450e-07
axis_swap,compiled_block_loop,Float64,72,4,8,8,false,1.411850e-06,1.764812e-07
m2m_z_translation,dense,Float32,72,4,8,8,false,1.172700e-06,1.465875e-07
m2m_z_translation,dense_packed,Float32,72,4,8,8,false,1.810600e-06,2.263250e-07
m2m_z_translation,compiled_block_loop,Float32,72,4,8,8,false,8.204180e-07,1.025522e-07
m2l_z_translation,dense,Float32,72,4,8,8,false,1.189230e-06,1.486537e-07
m2l_z_translation,dense_packed,Float32,72,4,8,8,false,1.806190e-06,2.257737e-07
m2l_z_translation,compiled_block_loop,Float32,72,4,8,8,false,8.204490e-07,1.025561e-07
l2l_z_translation,dense,Float32,72,4,8,8,false,1.194740e-06,1.493425e-07
l2l_z_translation,dense_packed,Float32,72,4,8,8,false,1.821310e-06,2.276638e-07
l2l_z_translation,compiled_block_loop,Float32,72,4,8,8,false,8.206390e-07,1.025799e-07
axis_swap,dense,Float32,72,4,8,8,false,1.409150e-06,1.761438e-07
axis_swap,dense_packed,Float32,72,4,8,8,false,2.276470e-06,2.845588e-07
axis_swap,compiled_block_loop,Float32,72,4,8,8,false,1.643880e-06,2.054850e-07
m2m_z_translation,recurrence,Float64,72,4,64,64,false,4.676560e-06,7.307125e-08
m2l_z_translation,recurrence,Float64,72,4,64,64,false,1.021310e-05,1.595797e-07
l2l_z_translation,recurrence,Float64,72,4,64,64,false,6.806960e-06,1.063587e-07
axis_swap,recurrence,Float64,72,4,64,64,false,4.495120e-05,7.023625e-07
m2m_z_translation,dense,Float64,72,4,64,64,false,4.221210e-06,6.595641e-08
m2m_z_translation,dense_packed,Float64,72,4,64,64,false,8.070640e-06,1.261037e-07
m2m_z_translation,compiled_block_loop,Float64,72,4,64,64,false,5.465950e-06,8.540547e-08
m2l_z_translation,dense,Float64,72,4,64,64,false,4.201780e-06,6.565281e-08
m2l_z_translation,dense_packed,Float64,72,4,64,64,false,8.077140e-06,1.262053e-07
m2l_z_translation,compiled_block_loop,Float64,72,4,64,64,false,5.513040e-06,8.614125e-08
l2l_z_translation,dense,Float64,72,4,64,64,false,4.225330e-06,6.602078e-08
l2l_z_translation,dense_packed,Float64,72,4,64,64,false,8.032960e-06,1.255150e-07
l2l_z_translation,compiled_block_loop,Float64,72,4,64,64,false,5.458930e-06,8.529578e-08
axis_swap,dense,Float64,72,4,64,64,false,6.324160e-06,9.881500e-08
axis_swap,dense_packed,Float64,72,4,64,64,false,1.233510e-05,1.927359e-07
axis_swap,compiled_block_loop,Float64,72,4,64,64,false,1.136640e-05,1.776000e-07
m2m_z_translation,dense,Float32,72,4,64,64,false,3.547650e-06,5.543203e-08
m2m_z_translation,dense_packed,Float32,72,4,64,64,false,7.330450e-06,1.145383e-07
m2m_z_translation,compiled_block_loop,Float32,72,4,64,64,false,6.393880e-06,9.990437e-08
m2l_z_translation,dense,Float32,72,4,64,64,false,3.522810e-06,5.504391e-08
m2l_z_translation,dense_packed,Float32,72,4,64,64,false,7.294670e-06,1.139792e-07
m2l_z_translation,compiled_block_loop,Float32,72,4,64,64,false,6.429960e-06,1.004681e-07
l2l_z_translation,dense,Float32,72,4,64,64,false,3.668980e-06,5.732781e-08
l2l_z_translation,dense_packed,Float32,72,4,64,64,false,7.356090e-06,1.149389e-07
l2l_z_translation,compiled_block_loop,Float32,72,4,64,64,false,6.365130e-06,9.945516e-08
axis_swap,dense,Float32,72,4,64,64,false,4.853800e-06,7.584063e-08
axis_swap,dense_packed,Float32,72,4,64,64,false,1.071210e-05,1.673766e-07
axis_swap,compiled_block_loop,Float32,72,4,64,64,false,1.299940e-05,2.031156e-07
m2m_z_translation,recurrence,Float64,72,4,512,512,false,3.722780e-05,7.271055e-08
m2l_z_translation,recurrence,Float64,72,4,512,512,false,8.180840e-05,1.597820e-07
l2l_z_translation,recurrence,Float64,72,4,512,512,false,5.440400e-05,1.062578e-07
axis_swap,recurrence,Float64,72,4,512,512,false,3.595140e-04,7.021758e-07
m2m_z_translation,dense,Float64,72,4,512,512,false,2.623920e-05,5.124844e-08
m2m_z_translation,dense_packed,Float64,72,4,512,512,false,5.315970e-05,1.038275e-07
m2m_z_translation,compiled_block_loop,Float64,72,4,512,512,false,4.387230e-05,8.568809e-08
m2l_z_translation,dense,Float64,72,4,512,512,false,2.633640e-05,5.143828e-08
m2l_z_translation,dense_packed,Float64,72,4,512,512,false,5.400520e-05,1.054789e-07
m2l_z_translation,compiled_block_loop,Float64,72,4,512,512,false,4.392830e-05,8.579746e-08
l2l_z_translation,dense,Float64,72,4,512,512,false,2.614700e-05,5.106836e-08
l2l_z_translation,dense_packed,Float64,72,4,512,512,false,5.330600e-05,1.041133e-07
l2l_z_translation,compiled_block_loop,Float64,72,4,512,512,false,4.389540e-05,8.573320e-08
axis_swap,dense,Float64,72,4,512,512,false,4.331620e-05,8.460195e-08
axis_swap,dense_packed,Float64,72,4,512,512,false,9.089640e-05,1.775320e-07
axis_swap,compiled_block_loop,Float64,72,4,512,512,false,9.136930e-05,1.784557e-07
m2m_z_translation,dense,Float32,72,4,512,512,false,2.161250e-05,4.221191e-08
m2m_z_translation,dense_packed,Float32,72,4,512,512,false,4.962300e-05,9.691992e-08
m2m_z_translation,compiled_block_loop,Float32,72,4,512,512,false,5.103660e-05,9.968086e-08
m2l_z_translation,dense,Float32,72,4,512,512,false,2.276470e-05,4.446230e-08
m2l_z_translation,dense_packed,Float32,72,4,512,512,false,4.954490e-05,9.676738e-08
m2l_z_translation,compiled_block_loop,Float32,72,4,512,512,false,5.099760e-05,9.960469e-08
l2l_z_translation,dense,Float32,72,4,512,512,false,2.276570e-05,4.446426e-08
l2l_z_translation,dense_packed,Float32,72,4,512,512,false,4.964210e-05,9.695723e-08
l2l_z_translation,compiled_block_loop,Float32,72,4,512,512,false,5.109680e-05,9.979844e-08
axis_swap,dense,Float32,72,4,512,512,false,3.220840e-05,6.290703e-08
axis_swap,dense_packed,Float32,72,4,512,512,false,7.746120e-05,1.512914e-07
axis_swap,compiled_block_loop,Float32,72,4,512,512,false,1.036540e-04,2.024492e-07
m2m_z_translation,recurrence,Float64,72,4,4096,2048,true,2.986800e-04,7.291992e-08
m2l_z_translation,recurrence,Float64,72,4,4096,2048,true,6.520820e-04,1.591997e-07
l2l_z_translation,recurrence,Float64,72,4,4096,2048,true,4.378200e-04,1.068896e-07
axis_swap,recurrence,Float64,72,4,4096,2048,true,2.885228e-03,7.044014e-07
m2m_z_translation,dense,Float64,72,4,4096,4096,false,1.837440e-04,4.485938e-08
m2m_z_translation,dense_packed,Float64,72,4,4096,4096,false,4.385720e-04,1.070732e-07
m2m_z_translation,compiled_block_loop,Float64,72,4,4096,4096,false,3.516890e-04,8.586157e-08
m2l_z_translation,dense,Float64,72,4,4096,4096,false,1.869000e-04,4.562988e-08
m2l_z_translation,dense_packed,Float64,72,4,4096,4096,false,4.355460e-04,1.063345e-07
m2l_z_translation,compiled_block_loop,Float64,72,4,4096,4096,false,3.496860e-04,8.537256e-08
l2l_z_translation,dense,Float64,72,4,4096,4096,false,1.880630e-04,4.591382e-08
l2l_z_translation,dense_packed,Float64,72,4,4096,4096,false,4.372990e-04,1.067625e-07
l2l_z_translation,compiled_block_loop,Float64,72,4,4096,4096,false,3.519890e-04,8.593481e-08
axis_swap,dense,Float64,72,4,4096,4096,false,2.806460e-04,6.851709e-08
axis_swap,dense_packed,Float64,72,4,4096,4096,false,6.649670e-04,1.623455e-07
axis_swap,compiled_block_loop,Float64,72,4,4096,4096,false,7.125650e-04,1.739661e-07
m2m_z_translation,dense,Float32,72,4,4096,4096,false,1.676440e-04,4.092871e-08
m2m_z_translation,dense_packed,Float32,72,4,4096,4096,false,3.984980e-04,9.728955e-08
m2m_z_translation,compiled_block_loop,Float32,72,4,4096,4096,false,4.064410e-04,9.922876e-08
m2l_z_translation,dense,Float32,72,4,4096,4096,false,1.694770e-04,4.137622e-08
m2l_z_translation,dense_packed,Float32,72,4,4096,4096,false,3.960830e-04,9.669995e-08
m2l_z_translation,compiled_block_loop,Float32,72,4,4096,4096,false,4.061820e-04,9.916553e-08
l2l_z_translation,dense,Float32,72,4,4096,4096,false,1.696380e-04,4.141553e-08
l2l_z_translation,dense_packed,Float32,72,4,4096,4096,false,3.968240e-04,9.688086e-08
l2l_z_translation,compiled_block_loop,Float32,72,4,4096,4096,false,4.062020e-04,9.917041e-08
axis_swap,dense,Float32,72,4,4096,4096,false,2.178990e-04,5.319800e-08
axis_swap,dense_packed,Float32,72,4,4096,4096,false,5.932720e-04,1.448418e-07
axis_swap,compiled_block_loop,Float32,72,4,4096,4096,false,8.311080e-04,2.029072e-07
m2m_z_translation,recurrence,Float64,72,4,32768,2048,true,2.384480e-03,7.276855e-08
m2l_z_translation,recurrence,Float64,72,4,32768,2048,true,5.213776e-03,1.591118e-07
l2l_z_translation,recurrence,Float64,72,4,32768,2048,true,3.494560e-03,1.066455e-07
axis_swap,recurrence,Float64,72,4,32768,2048,true,2.305058e-02,7.034478e-07
m2m_z_translation,dense,Float64,72,4,32768,32768,false,7.341460e-04,2.240436e-08
m2m_z_translation,dense_packed,Float64,72,4,32768,32768,false,7.797219e-03,2.379522e-07
m2m_z_translation,compiled_block_loop,Float64,72,4,32768,32768,false,2.812233e-03,8.582254e-08
m2l_z_translation,dense,Float64,72,4,32768,32768,false,7.205210e-04,2.198856e-08
m2l_z_translation,dense_packed,Float64,72,4,32768,32768,false,4.183213e-03,1.276615e-07
m2l_z_translation,compiled_block_loop,Float64,72,4,32768,32768,false,2.804909e-03,8.559903e-08
l2l_z_translation,dense,Float64,72,4,32768,32768,false,8.005700e-04,2.443146e-08
l2l_z_translation,dense_packed,Float64,72,4,32768,32768,false,7.737597e-03,2.361327e-07
l2l_z_translation,compiled_block_loop,Float64,72,4,32768,32768,false,2.800590e-03,8.546722e-08
axis_swap,dense,Float64,72,4,32768,32768,false,7.367220e-04,2.248297e-08
axis_swap,dense_packed,Float64,72,4,32768,32768,false,7.976144e-03,2.434126e-07
axis_swap,compiled_block_loop,Float64,72,4,32768,32768,false,5.723261e-03,1.746601e-07
m2m_z_translation,dense,Float32,72,4,32768,32768,false,7.811640e-04,2.383923e-08
m2m_z_translation,dense_packed,Float32,72,4,32768,32768,false,5.024460e-03,1.533344e-07
m2m_z_translation,compiled_block_loop,Float32,72,4,32768,32768,false,3.223874e-03,9.838483e-08
m2l_z_translation,dense,Float32,72,4,32768,32768,false,7.828080e-04,2.388940e-08
m2l_z_translation,dense_packed,Float32,72,4,32768,32768,false,5.034959e-03,1.536548e-07
m2l_z_translation,compiled_block_loop,Float32,72,4,32768,32768,false,3.221971e-03,9.832675e-08
l2l_z_translation,dense,Float32,72,4,32768,32768,false,7.754440e-04,2.366467e-08
l2l_z_translation,dense_packed,Float32,72,4,32768,32768,false,5.033777e-03,1.536187e-07
l2l_z_translation,compiled_block_loop,Float32,72,4,32768,32768,false,3.221921e-03,9.832523e-08
axis_swap,dense,Float32,72,4,32768,32768,false,7.282150e-04,2.222336e-08
axis_swap,dense_packed,Float32,72,4,32768,32768,false,1.024115e-02,3.125351e-07
axis_swap,compiled_block_loop,Float32,72,4,32768,32768,false,6.671427e-03,2.035958e-07
m2m_z_translation,recurrence,Float64,72,4,262144,2048,true,1.906803e-02,7.273877e-08
m2l_z_translation,recurrence,Float64,72,4,262144,2048,true,4.170752e-02,1.591016e-07
l2l_z_translation,recurrence,Float64,72,4,262144,2048,true,2.803213e-02,1.069341e-07
axis_swap,recurrence,Float64,72,4,262144,2048,true,1.844136e-01,7.034819e-07
m2m_z_translation,dense,Float64,72,4,262144,262144,false,2.159078e-03,8.236229e-09
m2m_z_translation,dense_packed,Float64,72,4,262144,262144,false,4.150339e-02,1.583229e-07
m2m_z_translation,compiled_block_loop,Float64,72,4,262144,262144,false,2.252317e-02,8.591906e-08
m2l_z_translation,dense,Float64,72,4,262144,262144,false,2.064180e-03,7.874222e-09
m2l_z_translation,dense_packed,Float64,72,4,262144,262144,false,4.497458e-02,1.715644e-07
m2l_z_translation,compiled_block_loop,Float64,72,4,262144,262144,false,2.243432e-02,8.558014e-08
l2l_z_translation,dense,Float64,72,4,262144,262144,false,1.607413e-03,6.131794e-09
l2l_z_translation,dense_packed,Float64,72,4,262144,262144,false,5.163272e-02,1.969632e-07
l2l_z_translation,compiled_block_loop,Float64,72,4,262144,262144,false,2.280769e-02,8.700443e-08
axis_swap,dense,Float64,72,4,262144,262144,false,3.583698e-03,1.367072e-08
axis_swap,dense_packed,Float64,72,4,262144,262144,false,7.658065e-02,2.921320e-07
axis_swap,compiled_block_loop,Float64,72,4,262144,262144,false,4.585201e-02,1.749116e-07
m2m_z_translation,dense,Float32,72,4,262144,262144,false,1.862251e-03,7.103924e-09
m2m_z_translation,dense_packed,Float32,72,4,262144,262144,false,2.632905e-02,1.004374e-07
m2m_z_translation,compiled_block_loop,Float32,72,4,262144,262144,false,2.578439e-02,9.835965e-08
m2l_z_translation,dense,Float32,72,4,262144,262144,false,1.423017e-03,5.428379e-09
m2l_z_translation,dense_packed,Float32,72,4,262144,262144,false,2.647736e-02,1.010031e-07
m2l_z_translation,compiled_block_loop,Float32,72,4,262144,262144,false,2.578394e-02,9.835792e-08
l2l_z_translation,dense,Float32,72,4,262144,262144,false,1.853605e-03,7.070942e-09
l2l_z_translation,dense_packed,Float32,72,4,262144,262144,false,2.680526e-02,1.022539e-07
l2l_z_translation,compiled_block_loop,Float32,72,4,262144,262144,false,2.578530e-02,9.836312e-08
axis_swap,dense,Float32,72,4,262144,262144,false,2.817823e-03,1.074914e-08
axis_swap,dense_packed,Float32,72,4,262144,262144,false,4.782348e-02,1.824321e-07
axis_swap,compiled_block_loop,Float32,72,4,262144,262144,false,5.332182e-02,2.034066e-07
m2m_z_translation,recurrence,Float64,72,5,1,1,false,1.097460e-07,1.097460e-07
m2l_z_translation,recurrence,Float64,72,5,1,1,false,2.472240e-07,2.472240e-07
l2l_z_translation,recurrence,Float64,72,5,1,1,false,1.595390e-07,1.595390e-07
axis_swap,recurrence,Float64,72,5,1,1,false,1.197750e-06,1.197750e-06
m2m_z_translation,dense,Float64,72,5,1,1,false,9.489990e-07,9.489990e-07
m2m_z_translation,dense_packed,Float64,72,5,1,1,false,1.199750e-06,1.199750e-06
m2m_z_translation,compiled_block_loop,Float64,72,5,1,1,false,1.540080e-07,1.540080e-07
m2l_z_translation,dense,Float64,72,5,1,1,false,9.435590e-07,9.435590e-07
m2l_z_translation,dense_packed,Float64,72,5,1,1,false,1.201960e-06,1.201960e-06
m2l_z_translation,compiled_block_loop,Float64,72,5,1,1,false,1.563030e-07,1.563030e-07
l2l_z_translation,dense,Float64,72,5,1,1,false,9.447910e-07,9.447910e-07
l2l_z_translation,dense_packed,Float64,72,5,1,1,false,1.202350e-06,1.202350e-06
l2l_z_translation,compiled_block_loop,Float64,72,5,1,1,false,1.513440e-07,1.513440e-07
axis_swap,dense,Float64,72,5,1,1,false,1.265670e-06,1.265670e-06
axis_swap,dense_packed,Float64,72,5,1,1,false,1.583270e-06,1.583270e-06
axis_swap,compiled_block_loop,Float64,72,5,1,1,false,2.932400e-07,2.932400e-07
m2m_z_translation,dense,Float32,72,5,1,1,false,9.253640e-07,9.253640e-07
m2m_z_translation,dense_packed,Float32,72,5,1,1,false,1.177810e-06,1.177810e-06
m2m_z_translation,compiled_block_loop,Float32,72,5,1,1,false,1.736560e-07,1.736560e-07
m2l_z_translation,dense,Float32,72,5,1,1,false,9.257850e-07,9.257850e-07
m2l_z_translation,dense_packed,Float32,72,5,1,1,false,1.173700e-06,1.173700e-06
m2l_z_translation,compiled_block_loop,Float32,72,5,1,1,false,1.738360e-07,1.738360e-07
l2l_z_translation,dense,Float32,72,5,1,1,false,9.275500e-07,9.275500e-07
l2l_z_translation,dense_packed,Float32,72,5,1,1,false,1.177310e-06,1.177310e-06
l2l_z_translation,compiled_block_loop,Float32,72,5,1,1,false,1.765810e-07,1.765810e-07
axis_swap,dense,Float32,72,5,1,1,false,1.258450e-06,1.258450e-06
axis_swap,dense_packed,Float32,72,5,1,1,false,1.569240e-06,1.569240e-06
axis_swap,compiled_block_loop,Float32,72,5,1,1,false,3.173150e-07,3.173150e-07
m2m_z_translation,recurrence,Float64,72,5,8,8,false,8.826150e-07,1.103269e-07
m2l_z_translation,recurrence,Float64,72,5,8,8,false,1.978810e-06,2.473513e-07
l2l_z_translation,recurrence,Float64,72,5,8,8,false,1.283100e-06,1.603875e-07
